class,DU,DS
5,4,241.365835
5,11,931.852091
0,9,1185.057065
1,8,650.941494
1,22,2549.345475
0,13,1172.419198
5,7,830.960611
3,65,8612.580091
4,27,2219.50979
7,17,584.732981
5,4,527.519426
2,12,800.998806
5,43,2115.193877
7,16,2110.216233
1,20,2557.210198
2,15,1634.332331
0,5,745.730011
6,21,1015.907441
3,30,4647.326309
5,10,830.960611
4,16,2555.517562
5,19,1110.0589
0,7,885.44987
4,5,489.169753
3,4,580.769261
4,2,146.155996
0,28,2288.34253
2,14,661.003041
3,40,2826.104086
1,12,1137.09909
1,23,1052.86013
0,14,1533.465705
3,7,723.216588
7,14,2074.628645
0,38,5127.998659
4,22,146.228388
4,16,1344.064596
7,9,781.939768
7,9,1054.966401
0,12,2075.908424
3,6,1071.090016
7,38,4607.288265
4,24,3699.435748
4,5,345.980089
4,15,1753.852708
7,15,1560.247286
5,9,1461.556754
2,13,1068.226669
3,27,4290.702099
1,17,1663.631853
5,39,2070.835051
3,58,1164.514466
5,46,440.83284
0,20,2352.181126
7,6,723.310989
5,59,965.665205
3,50,3461.230887
1,40,3154.114533
6,5,586.181918
5,4,672.029362
2,15,2140.758694
3,11,1460.888685
5,9,1052.783107
7,37,3602.771172
3,25,3726.604765
7,17,1405.007534
5,11,1124.980745
7,18,1517.264774
3,14,623.610412
3,3,691.95859
0,21,586.151067
5,30,1191.783188
7,27,2106.654873
1,13,1821.605235
3,8,505.593278
3,6,770.005618
5,3,438.423716
0,19,1528.327041
3,6,580.879638
3,10,1353.640069
0,11,1633.046038
4,51,146.134178
2,12,1622.627258
0,46,3484.295446
5,34,723.268514
0,13,562.495849
7,39,4102.785733
2,9,1052.937138
0,30,3703.180547
5,25,2675.955692
3,6,672.793589
3,26,1754.744496
5,34,1099.213879
7,12,1240.943772
1,32,2834.497431
5,7,770.347102
0,11,965.219792
4,37,1918.264974
5,9,1360.811081
7,7,1006.810437
7,7,792.970858
5,18,1906.407196
7,10,1147.641088
7,4,586.181918
5,2,146.186129
5,52,910.567568
7,4,799.196832
0,15,1791.740832
4,77,10708.91013
3,7,1008.222071
7,4,440.794845
3,27,1738.558536
7,8,586.146494
5,42,4272.594365
0,9,1085.92045
7,28,2309.013873
0,3,361.57524
3,24,3434.782689
3,18,1401.492501
0,19,2495.194846
0,33,3896.664767
5,21,1878.421977
0,15,2166.729265
5,3,146.121978
5,5,623.641717
3,9,1270.362314
5,10,586.205891
4,30,2721.740727
5,13,1661.318965
3,20,2867.634839
0,53,8206.918541
3,6,438.539161
7,77,453.620165
5,18,2192.854388
0,8,1523.309075
4,4,396.691795
7,3,146.181002
7,15,1636.116428
7,12,1728.13458
2,7,525.403581
3,7,1277.670842
1,21,1491.703677
5,4,488.788681
5,9,1124.991952
7,9,965.355521
5,12,1301.266516
5,12,1555.158664
5,3,488.837583
5,11,582.248372
7,4,488.969551
7,10,723.513792
0,24,2797.905313
2,10,1999.512463
4,4,505.91636
6,8,505.569313
7,7,723.895227
7,7,1002.400941
5,11,1087.479564
3,23,3089.073794
1,7,943.039888
5,105,6109.901351
5,8,1404.651224
7,7,1112.826938
0,28,3345.67031
0,7,488.646785
3,12,1887.248458
5,14,1901.747176
0,8,892.093126
7,16,306.580966
4,15,1864.356687
5,8,910.537289
4,18,3451.251877
2,5,885.493566
3,19,2421.313463
0,10,1575.734373
5,21,3954.822162
2,13,1555.168204
2,42,4129.880877
5,5,613.058316
5,14,1255.485045
2,15,1671.41368
7,14,1728.930887
0,14,1390.017753
3,4,650.535217
2,7,702.572173
0,7,1015.892011
7,4,801.31221
0,4,661.236308
7,5,584.656054
0,5,831.144384
0,40,2680.315785
5,3,672.478379
4,9,1087.88401
2,7,886.148273
0,7,1161.297156
5,17,1405.797925
5,8,724.093138
2,6,623.599974
0,5,623.603888
5,13,1413.168856
3,12,1621.360664
5,23,3256.713674
3,16,2961.922577
5,7,723.150479
7,11,438.592982
7,18,1809.526323
0,22,2627.584545
2,6,672.698908
1,4,676.464227
0,6,796.290073
5,16,1578.329736
7,6,826.981248
7,5,661.028973
5,41,4867.344599
5,12,361.792243
5,4,676.733722
5,35,3037.26959
5,9,584.758612
7,23,580.695635
0,19,397.019029
7,21,2481.479453
1,14,2001.416773
5,12,1258.040993
0,9,864.506197
3,12,1623.708697
7,7,562.49814
0,8,1050.317056
7,5,723.980541
3,13,1916.462993
2,12,612.778006
7,16,2115.195773
0,4,396.711066
0,10,1529.430758
0,46,292.29852
5,12,781.939991
0,5,702.898309
4,19,1871.108935
5,10,580.940925
3,13,965.450237
4,6,675.945119
2,9,892.087697
5,6,730.828083
3,22,2236.459652
5,21,1052.959137
5,20,2144.536458
2,7,482.711282
5,4,383.352623
4,8,942.019627
5,13,1623.707457
7,9,1002.404028
3,1,220.360276
0,4,623.567342
0,11,1161.78788
5,4,527.656291
4,55,1413.224204
0,18,2468.813309
7,19,2104.114256
7,89,3938.727039
2,6,958.65883
4,7,1200.115562
4,5,505.605259
5,13,796.545595
2,11,1229.146101
1,13,1600.741387
0,5,1172.423762
5,58,6354.871097
4,6,438.408312
2,8,1226.441437
4,7,907.247482
3,15,2055.540875
5,4,562.501277
4,10,1380.2225
2,20,702.731969
0,5,525.172152
7,11,1413.16287
0,21,2421.659031
7,6,1223.333446
5,42,3976.164522
4,11,584.625268
4,16,1542.292014
0,10,892.09056
7,20,1563.879892
6,9,799.172665
1,18,1814.77247
1,25,2932.77609
2,6,613.299074
0,19,2993.496989
0,12,1633.791075
5,18,2150.555027
5,18,1539.335379
3,13,867.333441
7,7,892.09065
0,7,672.026303
7,19,2255.277393
7,28,4005.427236
5,11,1247.459362
5,8,796.042722
5,15,2381.571813
5,14,2041.256429
5,14,907.221719
7,8,730.818464
0,53,5649.014281
7,10,1563.879464
2,21,2986.22775
2,14,1200.03626
0,7,1088.271183
5,9,730.92744
7,21,1930.734369
4,11,1234.398775
0,61,7926.760413
0,20,2159.73217
7,5,818.392887
5,9,1405.277534
1,16,1577.107814
3,17,2572.34115
7,27,676.076732
5,4,580.732452
2,9,1294.030087
2,17,3204.14714
3,9,723.950987
3,5,623.825326
0,34,3124.537278
7,46,5443.374982
5,18,2027.710625
2,11,1497.063918
2,10,1345.479307
7,24,3773.251365
4,9,1338.12493
0,9,877.395281
0,15,1233.445961
1,12,1547.519434
5,15,1445.382112
5,13,292.365209
3,8,931.949477
5,7,965.415279
3,24,2446.6581
3,15,1776.547616
7,47,6177.707883
0,13,1225.713062
0,8,827.045275
0,43,5033.229544
1,7,438.375568
1,21,2728.525002
0,7,963.801838
0,35,3943.461978
0,10,146.134178
0,13,1561.374587
4,9,1053.486742
0,22,1533.359067
0,7,781.939831
5,9,830.960611
5,8,770.466125
0,43,8656.10988
5,29,146.105918
5,7,800.57444
5,10,766.57471
7,82,4129.214477
3,47,2413.286704
5,60,977.856033
0,21,527.53517
3,7,562.497037
5,7,581.88768
0,29,1662.098011
7,12,1137.261634
7,48,3072.902981
7,69,6819.542703
7,10,1380.799697
3,12,977.464851
0,4,396.818932
3,12,1525.374199
5,41,3195.506317
5,30,440.746473
3,15,2120.243863
5,108,796.234662
5,5,525.621106
5,7,831.129686
5,98,6585.788248
5,5,292.256158
7,28,2964.090982
5,27,1156.300638
3,10,453.614869
5,7,931.852884
5,104,1488.280807
4,6,612.985472
0,30,2240.948517
3,24,1838.233026
2,16,1839.719494
0,15,2638.705557
5,22,586.297037
5,12,586.205891
5,17,397.003647
0,16,1796.865942
2,5,672.584292
0,14,1379.752726
0,9,1258.874751
0,8,1015.893353
5,18,2884.295941
3,8,795.965889
0,5,582.065148
5,13,1432.950703
3,8,1189.728341
3,16,2274.482634
7,17,1406.00941
7,11,1346.814816
3,23,2834.754134
3,10,1144.969091
3,34,6124.59181
7,15,1038.018427
3,9,1598.350021
5,24,3726.554656
7,4,562.501022
7,19,965.330729
5,58,146.157921
7,7,796.537084
1,31,1337.830723
5,15,1252.602231
5,46,3926.366743
3,7,662.022201
2,27,2981.428639
0,5,702.312278
4,18,1728.515017
2,22,3162.831341
0,29,440.649674
3,11,1052.739086
7,144,1796.870883
5,7,1022.907788
3,8,910.623061
7,40,2511.297875
7,10,292.236892
5,9,584.494335
3,10,963.742748
1,33,4417.590716
7,12,1225.331548
2,35,5535.726754
5,11,581.958685
5,21,2268.037819
0,11,1446.933295
7,10,766.850804
0,40,146.198942
5,2,292.252305
5,9,1517.354508
4,16,827.159198
2,18,3179.470934
0,31,3342.664807
4,6,581.781126
5,7,505.820721
0,8,964.778017
5,3,612.660161
6,7,1374.380715
0,40,5617.399002
2,14,2060.106956
3,6,623.636501
7,12,1105.580969
5,22,3239.942964
0,3,220.546663
0,6,586.256057
5,14,1932.904199
7,4,345.99165
7,6,907.232029
0,26,4119.986793
7,10,1460.800615
0,8,1022.862839
4,5,453.60183
0,5,672.747361
4,3,345.99233
0,8,963.968561
7,16,2268.081503
7,18,2421.857446
2,20,2149.863797
3,20,2962.640905
0,14,1315.271148
0,17,2667.782187
5,5,581.443347
5,20,2446.65276
3,13,1190.20256
7,11,1405.855143
3,9,1413.1494
3,15,1345.523342
2,10,661.054902
0,11,730.619525
2,8,1069.770882
0,5,580.838767
0,7,745.854962
7,5,799.122069
4,26,3330.21361
3,23,2948.633028
5,4,527.483201
5,4,584.661184
4,6,1070.312063
7,26,2065.985015
0,17,1806.622992
7,25,2315.559438
7,6,562.49992
0,7,1002.401772
5,22,1665.482707
0,6,769.942039
7,4,241.361831
7,4,440.839747
4,23,3689.564283
7,4,612.979868
0,6,1068.212528
0,1,241.323929
4,4,661.660667
5,26,4659.74737
0,4,525.625635
1,11,1489.499905
3,24,1654.186015
7,6,730.79281
5,11,1054.58358
5,3,438.71587
2,5,1037.871481
0,12,1105.649768
7,5,770.775345
0,8,623.653453
0,5,1148.732654
2,14,1223.324657
1,6,724.117158
0,6,488.822914
0,15,2200.269586
5,10,1242.991803
1,12,1337.031262
5,19,2694.509089
4,5,584.715036
5,7,1020.775354
7,20,3526.241712
5,3,306.359546
4,13,1357.308111
5,4,612.850924
3,9,1068.168802
0,22,1781.726373
5,11,793.672518
0,5,661.52104
5,17,2172.184376
7,13,1333.889204
3,3,438.494926
0,9,1527.878528
2,3,482.680677
0,7,965.320518
7,13,1745.076868
5,9,881.997012
3,4,440.905345
2,30,5101.090658
5,12,527.483201
0,12,650.640518
4,6,345.977821
7,13,1443.995933
4,6,800.632619
3,11,1709.696998
0,6,796.000041
0,9,1190.260354
2,8,831.848911
5,11,1676.899062
0,5,864.790353
0,30,4400.354981
7,39,5035.083537
0,9,1051.133503
6,4,527.472172
5,13,977.709391
3,7,931.916249
4,13,1563.879715
5,7,958.628893
0,17,2029.041217
5,10,965.342397
5,51,2637.394231
1,6,672.030751
5,7,864.652407
3,15,1846.81174
0,18,2013.881947
4,7,691.96358
7,16,1983.817705
0,12,1693.417011
0,6,676.464227
2,10,1559.070555
2,16,2298.698279
0,9,799.148829
3,17,1037.987863
5,13,562.491519
6,6,1293.957231
0,6,692.02699
4,89,11352.29758
2,10,1144.928735
1,60,3564.635834
2,10,1438.005135
4,10,864.611347
0,11,1466.981934
4,9,1087.92829
0,8,586.160212
0,4,525.657333
0,6,867.600447
3,5,292.369054
2,22,2596.27812
7,5,672.026541
3,11,1294.057833
3,9,1109.755006
0,35,146.189333
3,7,864.594286
7,7,1406.781026
0,5,799.202598
5,6,525.158528
4,7,1124.997551
0,5,623.658668
0,12,1313.828777
4,6,612.362441
5,13,1807.687242
7,10,482.657342
2,8,582.059234
0,25,397.034409
7,17,2235.809692
0,6,440.836293
7,4,675.875821
0,5,397.042098
0,6,723.688124
2,13,1161.288971
5,5,800.87681
0,8,1051.685743
7,4,396.872833
0,19,1970.159297
4,10,892.089595
1,7,584.599607
7,6,885.773077
0,8,661.168948
2,8,793.325767
5,27,1770.34013
3,11,1112.824267
7,21,2645.908241
0,9,1337.578403
5,7,1105.710433
3,63,7240.289823
7,12,1011.596588
0,6,731.052339
5,10,1390.174647
5,23,2515.460807
0,10,691.977635
2,6,831.048837
0,14,1225.567231
0,20,2125.890142
5,7,827.089765
5,9,877.022553
5,11,769.647799
3,29,2924.548558
5,6,830.953257
4,7,723.744629
4,22,1555.135484
7,54,6337.686273
0,3,582.714565
7,7,745.673762
7,22,1955.027543
0,51,9589.326179
1,17,1517.103197
5,29,3610.149655
0,6,623.678221
7,23,3273.401552
0,17,1172.343847
0,8,864.785099
5,31,1054.941193
5,11,482.69744
0,7,864.788413
5,18,2142.978352
0,58,2204.023246
3,5,505.958179
0,46,6281.584578
7,15,1621.209882
0,10,1432.605212
7,24,1693.723769
5,13,977.914672
4,8,958.429247
5,11,965.127705
5,5,361.572878
2,9,525.249331
3,20,730.75432
5,23,2690.152102
5,15,1542.691265
7,2,146.13482
3,9,1281.197308
4,8,1257.128502
0,9,1055.127004
5,14,1461.96059
5,7,1002.402662
7,9,730.619525
5,8,892.09062
4,5,963.742748
2,13,979.815006
0,44,5895.778382
7,6,584.625268
0,95,3216.749294
0,6,672.024871
3,9,1008.127251
4,8,1301.266516
0,37,2452.432591
7,8,931.871904
2,55,8491.302196
7,8,1052.948137
7,21,2802.063981
4,7,771.005053
5,12,1661.367098
0,5,241.325388
5,7,1149.897816
3,12,1294.082107
0,19,672.844196
3,11,527.786625
0,7,766.629996
5,42,6350.73536
5,15,1555.155786
1,6,440.739561
4,19,346.004785
0,45,2850.996176
5,9,1050.026286
0,7,527.777211
1,11,910.70373
4,11,793.233226
7,42,3945.686146
5,5,650.546114
0,28,1678.033466
7,19,1738.659205
5,58,5134.008229
5,16,818.358892
3,59,2234.353392
1,34,306.516552
1,25,241.325023
3,22,146.129042
2,11,1225.297868
7,9,1344.055467
0,17,1689.494584
0,3,527.561928
7,13,818.149059
7,10,919.322648
7,26,942.460882
0,38,6595.092118
5,58,6529.519076
3,13,1112.820478
4,23,1406.115771
7,15,1821.828917
7,27,3038.114521
1,27,2661.459503
5,10,723.183536
5,28,3176.697371
7,16,672.02666
2,6,864.253028
0,43,361.789887
2,8,864.557626
3,31,220.412103
5,13,1665.837702
7,22,1749.345001
2,8,941.833409
2,27,650.52432
0,13,1006.877976
7,10,1124.995007
4,9,1105.785203
7,8,942.230147
5,11,1244.005025
3,26,2980.780344
3,3,441.177743
5,7,1023.118913
3,17,1818.023306
4,49,292.353672
0,21,2031.752897
5,35,3273.072764
0,6,482.680677
7,11,650.745746
1,12,1445.397002
5,10,1255.437516
5,30,453.608567
3,5,525.235713
0,5,867.242583
5,5,907.230884
3,6,220.41383
1,45,6857.027355
5,66,7726.175964
4,7,623.796713
5,44,1243.36878
0,43,3252.912128
5,4,505.677122
2,93,9838.100438
3,15,2028.863474
3,11,1542.485633
3,71,794.003449
0,6,527.642144
5,19,1917.507225
5,29,1930.681876
0,5,769.472698
0,7,965.43713
3,3,562.488121
5,18,2571.157926
4,7,488.842473
3,6,799.143408
0,12,1023.123403
1,13,1444.492768
3,4,586.225853
0,12,1277.662701
5,5,580.871464
3,5,675.508206
0,6,1069.380756
0,4,584.858516
5,17,958.139557
2,23,2585.340768
1,5,612.592791
5,16,2100.107109
0,4,489.072123
5,14,1150.043585
0,7,793.140655
4,7,892.092522
4,10,1125.006197
0,5,672.588703
0,4,292.462535
0,8,562.490415
2,22,2345.819381
3,9,1413.219718
2,14,1882.652433
7,5,438.602589
1,42,7003.816592
0,6,892.092522
5,7,702.4256
7,17,1751.099061
5,14,1776.523192
3,7,831.254587
2,28,3911.195769
5,35,3850.315886
0,5,562.488461
0,5,769.615971
0,17,1563.87965
5,16,1582.761309
5,5,885.003813
5,11,867.231892
2,10,877.026399
5,34,3566.586538
0,6,793.541575
0,7,964.970064
6,6,766.551824
3,7,692.005268
5,4,672.029878
5,18,1881.749989
2,11,1687.466401
3,7,396.614685
6,6,672.806793
3,4,527.484776
7,14,1999.359686
5,3,488.78379
0,11,1763.828434
5,5,745.755007
0,7,482.69744
5,4,489.233184
3,10,1223.321656
4,17,2743.223064
5,11,1680.800345
0,18,2757.317651
2,11,1532.246464
4,8,965.00206
7,9,1315.302863
3,32,4705.665241
0,12,1185.15435
4,5,453.615728
5,13,1682.162182
3,13,1682.886104
5,7,942.528423
1,23,1437.759182
5,7,1148.42107
5,2,220.489767
5,7,744.79074
0,7,562.491859
4,4,586.183631
5,3,527.703426
2,7,864.52615
3,15,2246.273205
7,11,1150.080717
0,6,800.539525
3,11,1148.852432
3,12,1836.880227
0,9,1185.931702
7,6,672.029759
5,20,3692.911443
3,13,1918.922348
7,8,1256.986965
3,5,623.654757
7,7,1102.224527
1,12,1191.518253
3,16,1112.828231
5,7,876.776178
0,3,361.749825
3,34,2835.176083
5,14,1223.330107
7,8,831.731618
7,10,1360.820972
3,6,691.968568
5,5,525.226635
4,10,1575.36658
0,10,1023.19971
0,13,1137.769127
5,19,146.160486
5,3,440.863918
2,2,146.174593
0,6,584.689395
5,26,1754.36808
4,5,766.551824
5,10,1102.328073
4,25,1863.65502
2,11,1309.298467
7,12,1172.35527
5,12,723.57035
7,7,941.745142
7,27,744.828384
7,7,781.940093
5,9,1023.607675
2,11,1710.270868
3,9,885.056324
5,3,345.984397
4,11,1301.709051
0,6,489.008633
7,9,383.325955
0,8,1124.995685
2,12,1282.520294
4,19,919.112306
2,14,1446.405929
7,9,781.939982
2,40,4550.959323
2,8,796.345467
0,5,586.241244
5,23,3252.360934
7,4,438.489154
4,9,1224.286175
4,20,2377.578407
4,19,942.049015
1,7,612.867747
0,5,1460.965732
0,19,1781.460948
2,4,581.051184
2,2,220.408649
2,8,1252.66953
7,22,2388.499313
7,27,5160.216543
4,7,562.497885
7,13,1293.884343
3,20,1233.699324
0,9,931.825131
0,19,1863.851491
4,15,907.208821
7,9,863.957104
5,17,1678.39564
0,30,3912.689371
4,18,1401.454765
5,11,1161.370812
3,8,650.669554
1,14,1156.21457
3,15,146.194458
2,8,877.345375
1,4,292.280552
7,8,1226.63172
5,10,440.805209
2,5,885.170066
7,6,580.728362
5,8,1105.51415
7,114,146.1284
3,11,1406.049298
7,17,650.713097
7,9,1303.978433
3,7,582.12427
5,28,2999.652448
0,29,3766.483623
7,6,623.817523
0,12,1710.270868
7,10,977.650717
4,26,1964.051082
3,12,1490.878865
3,12,623.64563
2,8,723.998047
5,18,2060.859375
5,8,1055.189937
7,7,525.3174
0,7,730.64521
0,10,1037.957273
0,11,1433.370991
2,8,965.241701
0,8,453.601112
5,7,885.266277
7,16,1802.355685
4,10,892.089746
5,5,691.974462
0,9,1006.731589
0,6,731.023526
7,8,1009.102634
4,19,2445.482672
7,54,796.038455
0,7,672.513696
0,48,5457.02158
5,18,1206.778204
0,12,1817.271844
7,12,1529.798175
7,6,582.425531
2,7,613.494829
3,37,4115.777169
0,18,441.067472
7,18,2797.602856
5,19,3142.727872
0,30,3722.945039
5,58,6476.365848
3,8,864.978197
7,16,2242.241227
7,38,5156.793533
1,6,832.024755
4,36,4912.163564
3,7,796.162176
5,12,1161.239856
0,11,1242.731635
0,8,702.572173
1,13,1257.462868
0,9,1002.401891
5,17,2383.044258
5,14,1301.832266
4,6,863.768643
5,7,864.654067
3,4,613.310265
0,6,584.602173
0,104,13146.72358
4,6,584.591907
4,24,3583.626525
0,19,2311.839299
0,11,1884.20576
4,7,724.059274
7,23,1894.456262
5,10,1109.483546
3,29,2684.874111
5,35,3261.074291
7,6,1147.328687
7,82,9875.086411
5,74,7357.971756
5,11,1172.511543
0,12,931.924163
5,11,1461.372747
0,32,4327.006896
4,14,1401.406239
5,13,1053.310955
4,9,730.924236
7,14,1751.523722
7,13,220.498391
0,17,1927.461157
5,39,6281.559651
3,5,766.816576
5,25,2485.291129
4,14,1099.014088
2,51,691.95859
7,13,1497.250211
7,9,931.908334
5,6,1006.90273
0,53,2070.543339
2,8,885.275022
5,9,723.22603
1,22,2108.763285
5,18,2159.721931
4,12,1345.131089
5,5,702.092146
5,13,1524.454873
7,12,241.354548
2,10,1969.55172
7,10,1068.203528
0,19,3565.260248
2,25,2349.519011
5,14,2011.417452
3,8,453.603264
2,11,892.091646
5,10,1498.109141
0,60,3131.444141
7,16,2220.011094
7,6,453.606274
4,14,1621.571689
2,7,1169.839902
3,22,2110.034004
5,6,562.49033
7,12,1717.281571
0,10,1351.439651
1,7,964.962065
0,8,1023.504643
7,5,723.930181
5,23,2045.505336
0,5,361.867606
5,13,1444.423092
3,11,1678.708247
0,9,676.055956
3,16,2414.172424
5,14,1931.984479
3,20,1247.766325
2,24,1223.328549
7,47,919.810085
0,7,623.588228
5,25,1540.114528
7,32,1634.095593
3,8,1145.027484
7,24,1055.504202
3,14,2096.460421
7,27,5242.305418
2,11,881.762361
5,20,2545.250099
4,17,2260.712617
3,4,306.37638
7,32,3970.599647
3,8,931.82751
0,20,1240.980858
3,12,1738.091456
2,26,1144.957399
5,9,1234.409523
3,12,1161.534433
3,11,1548.055512
4,39,3098.752041
5,17,1734.86454
5,6,881.631142
1,74,1677.584376
5,30,4208.017336
5,35,1672.012715
5,40,3912.331209
5,18,1006.66396
0,12,1302.020615
0,15,799.172665
0,15,1315.682874
2,26,2684.926024
3,14,1352.132688
5,32,292.308785
0,77,7611.873063
5,22,2017.494735
3,5,306.773965
1,13,963.718411
3,10,1137.27179
3,14,2013.643391
0,10,1206.544824
4,6,942.283966
7,22,584.607306
0,15,766.492673
4,9,1406.141122
7,19,3035.274041
1,34,1944.087917
7,9,1234.397674
4,15,979.396865
4,30,2986.990018
7,37,3327.646758
2,22,1689.379816
1,19,2486.516633
0,95,723.659865
7,12,941.815997
3,5,691.950877
5,24,2168.158747
5,17,1969.625074
7,19,2402.868371
5,14,1582.619678
1,35,4484.773728
3,26,3330.976557
5,25,3677.856785
4,5,769.886396
6,18,383.272574
7,24,1729.07391
5,74,9544.1049
3,15,2122.366563
0,16,2566.053577
3,6,910.509526
7,23,2662.670318
3,73,12083.35174
4,9,2014.901181
5,6,292.297237
5,10,941.887331
0,152,2504.387139
4,8,723.13631
0,5,1020.828154
0,9,1137.393648
2,7,1389.709907
5,5,958.569011
7,11,1243.108829
0,4,525.249331
0,7,796.537084
7,8,660.914846
7,7,865.291019
0,16,1840.501255
7,4,724.071293
2,24,3619.809661
0,9,1206.561253
0,3,527.664149
5,5,1008.903996
5,17,1836.892624
0,11,1206.561253
0,18,2593.633302
0,3,361.676727
0,22,2259.057755
0,23,3608.498655
0,27,3250.415579
4,31,3908.297775
7,7,582.041494
6,5,672.590908
0,19,1413.319848
5,10,1333.897171
0,13,1277.709492
7,12,1137.200688
0,5,440.72228
4,10,864.235101
0,11,586.198473
5,14,2667.861222
0,8,1008.960762
0,7,1257.4243
3,4,672.030116
5,7,866.910901
4,14,2290.028126
5,19,1730.025054
4,30,3089.055443
2,2,441.363613
0,9,910.403464
0,3,562.49033
2,8,623.658668
4,5,827.029508
4,8,1156.320496
5,13,2291.360347
3,11,907.1962
2,10,1087.396373
5,5,675.487381
2,8,1587.006099
0,13,1706.192178
4,7,770.43439
0,10,1706.24497
0,14,1673.984063
5,11,1469.437812
7,7,1163.544488
2,5,745.110516
2,11,1404.797881
4,7,383.264943
0,15,1087.861866
0,21,766.607123
5,12,1023.127892
1,9,1347.076903
3,12,799.173748
3,15,1927.440296
0,3,672.02829
1,12,1845.679058
0,5,800.632619
0,12,877.014859
0,15,1379.71184
0,10,1533.080755
0,11,1002.397562
0,7,827.104586
3,27,3929.459364
0,2,396.684086
3,10,1191.656501
5,73,241.352363
5,16,965.250463
1,11,1861.819807
5,5,877.19557
5,17,965.267983
3,2,220.512186
4,4,672.782584
5,8,1301.614795
3,8,919.7261
3,11,907.222865
0,2,306.418452
3,24,2922.792398
7,8,440.97436
5,7,1124.971395
5,5,396.730334
4,2,361.643697
2,12,1102.259046
7,5,580.675177
4,12,1087.385279
4,11,1190.295027
5,7,453.618734
3,9,1006.949971
7,8,1270.416321
5,29,1137.27179
3,60,146.152147
0,11,881.86591
5,23,770.243907
7,11,1190.341252
1,15,1071.251889
3,19,1528.983138
7,11,1190.514552
7,5,505.748942
1,8,796.46472
0,10,1055.523037
4,5,586.223573
3,8,730.6741
1,5,800.562802
4,9,1333.884752
3,29,4097.236708
2,7,918.876551
7,8,769.544344
4,19,1390.155444
5,9,440.995057
7,8,1053.728318
2,8,885.904011
4,4,672.028726
4,13,1185.941409
1,9,612.727509
3,13,650.52432
3,8,745.542459
0,15,1518.006486
2,9,650.618738
0,10,584.612438
0,61,1200.092908
5,19,2546.173896
3,16,1247.474988
7,5,453.60871
0,17,730.924236
0,3,488.866918
7,5,584.648358
7,28,2383.871994
2,4,584.768862
6,10,907.225729
0,15,2922.27256
4,6,745.692513
2,53,801.236801
7,10,1228.807332
4,13,482.739678
3,3,241.356733
5,21,876.8224
4,12,1590.037151
0,18,2120.898466
7,22,2809.22243
5,11,1333.883673
7,8,942.132193
5,7,1269.811026
5,4,453.608567
0,14,1807.248143
3,20,1677.687545
4,28,2847.475087
3,7,794.211038
5,6,958.539067
5,24,1068.173948
2,15,1729.110478
3,6,1070.225526
5,3,292.297237
7,7,672.027376
7,4,584.661184
5,11,1069.770882
0,6,723.935657
5,29,1401.600286
7,53,5573.082161
5,5,383.342148
5,27,882.003911
4,11,942.827739
5,25,4148.02501
4,17,1711.481204
5,9,827.012808
3,7,795.940271
0,16,2217.377511
3,3,241.31079
5,20,1630.574447
2,19,2109.432796
5,11,1070.971265
3,5,383.320239
0,28,2889.781001
7,8,1163.686578
5,6,586.161926
4,20,2345.820092
