ID,EX,EY,geohash,class
10513,121.518,31.255,wtw3v1y9wdk1,5
10514,121.513,31.303,wtw6j4e14n5u,7
10515,121.494,31.293,wtw6h8tnzqh2,5
10516,121.447,31.287,wtw3gxe5bpw8,0
10517,121.528,31.279,wtw3vqjvrshw,5
10518,121.45,31.293,wtw658tnyn58,0
10519,121.372,31.19,wtw33vuqut6t,5
10520,121.324,31.296,wtw60c32qj5r,4
10521,121.489,31.239,wtw3swcs6gsj,5
10522,121.459,31.312,wtw65u5txgfe,5
10523,121.476,31.27,wtw3uk80gyqx,2
10524,121.58,31.275,wtw3yt7y56d9,5
10525,121.516,31.277,wtw3vjv38p2u,4
10526,121.554,31.273,wtw3yj0fmmxx,5
10527,121.4,31.048,wtw2ds0g9n8y,0
10528,121.537,31.292,wtw6j8s917ed,0
10529,121.533,31.305,wtw6jdcsu4uy,0
10530,121.448,31.307,wtw65e78rxb3,0
10531,121.367,31.238,wtw39y8y8162,0
10532,121.475,31.213,wtw3s4pkusvj,3
10533,121.468,31.264,wtw3u56q1812,3
10534,121.526,31.254,wtw3v3se9pck,3
10535,121.531,31.178,wtw3meb1j83w,7
10536,121.468,31.259,wtw3u4d2cecq,7
10537,121.478,31.27,wtw3uk98fw6p,5
10538,121.463,31.184,wtw37uyevncj,0
10539,121.496,31.282,wtw3uwwwvgry,0
10540,121.471,31.233,wtw3sju3rmnq,7
10541,121.48,31.269,wtw3uk751hj6,2
10542,121.348,31.16,wtw332dbjm4b,3
10543,121.428,31.273,wtw3gjj4mmxr,5
10544,121.412,31.299,wtw64cc9bskz,5
10545,121.56,31.247,wtw3y0m6cqcx,1
10546,121.47,31.221,wtw3s5eg80hz,7
10547,121.322,31.296,wtw609rbrmpz,7
10548,121.393,31.242,wtw3dr7tvfvm,3
10549,121.452,31.275,wtw3gtqwhdx1,5
10550,121.447,31.333,wtw65xgpbnw9,5
10551,121.403,31.16,wtw368dbnvjb,2
10552,121.469,31.282,wtw3unenbg7n,0
10553,121.442,31.191,wtw37qpkexy6,7
10554,121.464,31.225,wtw3eur6u3fu,5
10555,121.525,31.327,wtw6jqgv18pf,7
10556,121.334,31.22,wtw3952txjgf,6
10557,121.431,31.281,wtw3gnx353h3,7
10558,121.554,31.273,wtw3yj0fmmxx,5
10559,121.385,31.284,wtw3fpjfe821,7
10560,121.491,31.279,wtw3uw5j3kpw,3
10561,121.446,31.343,wtw679f60ytj,5
10562,121.434,31.222,wtw3e7c9369h,5
10563,121.49,31.247,wtw3u866fnvz,0
10564,121.495,31.305,wtw6hdvuydyn,0
10565,121.417,31.263,wtw3fgm0jjt5,4
10566,121.455,31.33,wtw65z2y6x7c,4
10567,121.425,31.218,wtw3e54fp8fr,5
10568,121.435,31.367,wtw67q4q08dg,3
10569,121.312,31.235,wtw38w0tn6p2,3
10570,121.474,31.332,wtw6hpydjk5k,3
10571,121.482,31.218,wtw3s7h6pbbx,4
10572,121.484,31.303,wtw6h6tcnq5u,0
10573,121.399,31.271,wtw3fs8nc8zk,0
10574,121.447,31.208,wtw3e95pb0ye,1
10575,121.427,31.184,wtw37hu7ynvt,5
10576,121.534,31.261,wtw3vdfke2y8,5
10577,121.413,31.231,wtw3dv6jzbq7,0
10578,121.546,31.295,wtw6jc54e4f6,2
10579,121.32,31.29,wtw608nt2yu8,0
10580,121.539,31.287,wtw3vxtgzzwb,5
10581,121.477,31.232,wtw3sm8ge6b2,7
10582,121.45,31.23,wtw3etjpyjgw,3
10583,121.45,31.228,wtw3esvhq15e,7
10584,121.351,31.151,wtw31qv5eprc,0
10585,121.427,31.229,wtw3ejh6n5t9,4
10586,121.367,31.251,wtw3cc0f20dk,7
10587,121.447,31.174,wtw37e518ny9,5
10588,121.394,31.26,wtw3f6sqtnr5,5
10589,121.443,31.228,wtw3esbh7105,3
10590,121.512,31.301,wtw6j44mdc61,4
10591,121.414,31.302,wtw64f6gr78p,7
10592,121.536,31.333,wtw6jxgzfn9c,3
10593,121.479,31.269,wtw3uk671u5d,7
10594,121.442,31.33,wtw65rrq7xq3,0
10595,121.355,31.216,wtw39d8n2knt,5
10596,121.39,31.268,wtw3fk1t218m,0
10597,121.381,31.314,wtw64hdcq29t,7
10598,121.448,31.183,wtw37sewps82,5
10599,121.51,31.257,wtw3v40vhpng,3
10600,121.457,31.154,wtw35z6m1nx2,5
10601,121.557,31.271,wtw3yheng2us,5
10602,121.485,31.32,wtw6hmwsjxjt,0
10603,121.498,31.248,wtw3ub80u97h,0
10604,121.432,31.277,wtw3gmb1dxmu,7
10605,121.459,31.217,wtw3efgspydd,5
10606,121.496,31.269,wtw3usqejupf,0
10607,121.5,31.222,wtw3sgc974wk,4
10608,121.51,31.185,wtw3mj0cu1qg,0
10609,121.417,31.217,wtw3dfvhjnt4,4
10610,121.412,31.112,wtw2fzc889hv,4
10611,121.513,31.302,wtw6j47565ez,5
10612,121.419,31.136,wtw34uns7g06,7
10613,121.397,31.171,wtw366w85ps1,0
10614,121.35,31.097,wtw2cmh35uyq,1
10615,121.447,31.215,wtw3ede081wx,2
10616,121.456,31.154,wtw35z3t1yt8,0
10617,121.481,31.307,wtw6h77b2ryc,3
10618,121.496,31.263,wtw3ueq8jvxg,3
10619,121.589,31.263,wtw3yg62jj9e,3
10620,121.611,31.28,wtw3zq67jwtu,7
10621,121.47,31.244,wtw3spgc2psz,0
10622,121.532,31.239,wtw3twbukgem,2
10623,121.485,31.405,wtw6smnemsmd,0
10624,121.416,31.234,wtw3dvurjze7,7
10625,121.393,31.187,wtw36m7tmyjm,4
10626,121.32,31.29,wtw608nt2yu8,0
10627,121.417,31.153,wtw34zjpmhj5,0
10628,121.493,31.338,wtw6k8ut04dg,4
10629,121.452,31.279,wtw3gwntkspn,0
10630,121.535,31.288,wtw3vxg1fcbm,6
10631,121.366,31.35,wtw63g04bz8f,1
10632,121.459,31.339,wtw67c5dzv48,3
10633,121.419,31.218,wtw3dgnd5bbr,5
10634,121.509,31.294,wtw6j0bhubmm,2
10635,121.322,31.296,wtw609rbrmpz,7
10636,121.397,31.17,wtw366qd7jhh,5
10637,121.463,31.318,wtw65vq8t434,3
10638,121.541,31.169,wtw3mdpkwddp,5
10639,121.476,31.198,wtw3kr2jebwx,0
10640,121.494,31.223,wtw3sevppmh3,5
10641,121.349,31.187,wtw33m7tkwht,7
10642,121.517,31.21,wtw3t1tgrmdt,5
10643,121.282,31.205,wtw1xbdy73tg,4
10644,121.58,31.255,wtw3y9gce669,4
10645,121.49,31.293,wtw6h8dqfnjb,0
10646,121.328,31.286,wtw3bzkq5m1g,2
10647,121.456,31.187,wtw37v3t3yjt,3
10648,121.526,31.324,wtw6jqke90c6,4
10649,121.389,31.276,wtw3fm8gbsyz,5
10650,121.403,31.248,wtw3f8dbycmu,5
10651,121.369,31.253,wtw3cc6jytmw,3
10652,121.443,31.332,wtw65xb45h0h,5
10653,121.329,31.233,wtw38vv16t5w,0
10654,121.495,31.274,wtw3utmbq8nh,6
10655,121.431,31.262,wtw3g5p677hm,5
10656,121.488,31.26,wtw3ud8yew6e,5
10657,121.45,31.156,wtw35xv0y57e,5
10658,121.544,31.293,wtw6jb9wuqp0,3
10659,121.419,31.203,wtw3dbqdeub3,4
10660,121.246,31.112,wtw0zpb8s94m,4
10661,121.411,31.298,wtw64c8u1654,5
10662,121.389,31.276,wtw3fm8gbsyz,5
10663,121.339,31.256,wtw3c1ur7ssn,5
10664,121.311,31.237,wtw38qxbxnvg,7
10665,121.406,31.307,wtw64em0kzfc,5
10666,121.486,31.302,wtw6h6r7kgxp,7
10667,121.485,31.306,wtw6h7ndttms,5
10668,121.432,31.151,wtw35qb5dxmc,7
10669,121.312,31.154,wtw30x2tnqx2,7
10670,121.535,31.317,wtw6jt54dzbm,7
10671,121.482,31.24,wtw3srh6py0d,2
10672,121.453,31.235,wtw3ewpmh408,1
10673,121.521,31.292,wtw6j28che94,4
10674,121.379,31.325,wtw64n93renr,2
10675,121.277,31.174,wtw1rep1wyv9,3
10676,121.55,31.291,wtw6jbq5231j,0
10677,121.408,31.313,wtw64sqe7qq0,2
10678,121.532,31.318,wtw6jt2bsf76,5
10679,121.457,31.207,wtw3ec43cnrq,3
10680,121.45,31.046,wtw2eev0n1ge,3
10681,121.455,31.328,wtw65z0ffd7z,0
10682,121.355,31.151,wtw31wb58rq9,7
10683,121.513,31.268,wtw3vh5j61ev,5
10684,121.522,31.32,wtw6jm9s5z4v,3
10685,121.59,31.244,wtw3wzg1krer,0
10686,121.389,31.319,wtw64m2y2syb,3
10687,121.495,31.168,wtw3k9vyy8q4,4
10688,121.45,31.335,wtw678m5w57e,5
10689,121.458,31.313,wtw65u752w2b,7
10690,121.431,31.15,wtw35nxmgku7,7
10691,121.434,31.189,wtw37mc916cp,2
10692,121.39,31.307,wtw647382pb3,0
10693,121.474,31.323,wtw6hnnttq7m,5
10694,121.473,31.215,wtw3s4tbw19x,4
10695,121.431,31.19,wtw37jzqgmkm,3
10696,121.553,31.173,wtw3q4b5yhqh,0
10697,121.37,31.234,wtw39vfzjzx7,0
10698,121.422,31.23,wtw3ej0zctvq,5
10699,121.44,31.33,wtw65rmymp71,0
10700,121.472,31.245,wtw3spvpqf0h,7
10701,121.418,31.275,wtw3fvmyh6wc,3
10702,121.469,31.28,wtw3un750yeh,3
10703,121.309,31.31,wtw607y9bx43,3
10704,121.4,31.261,wtw3fdbu90bb,7
10705,121.364,31.258,wtw3cdqe41t2,0
10706,121.503,31.229,wtw3sv5f15e3,0
10707,121.269,31.146,wtw1ptcqse0q,0
10708,121.504,31.304,wtw6hfsx02t1,4
10709,121.466,31.297,wtw6h12y4zwj,4
10710,121.433,31.147,wtw35q0u3vxs,5
10711,121.344,31.262,wtw3c70425hm,3
10712,121.546,31.204,wtw3tbe07p4q,0
10713,121.395,31.099,wtw2fmmhu9b9,3
10714,121.438,31.262,wtw3g7h6q7pv,4
10715,121.418,31.234,wtw3dvvzhrwg,3
10716,121.461,31.318,wtw65vm0w6mf,0
10717,121.492,31.174,wtw3ke5c8yc1,5
10718,121.515,31.303,wtw6j4s90wph,4
10719,121.499,31.207,wtw3sc0cgykw,3
10720,121.311,31.239,wtw38qzur5tv,0
10721,121.4,31.261,wtw3fdbu90bb,7
10722,121.43,31.203,wtw3e0qdshf9,1
10723,121.516,31.276,wtw3vjt7bhbz,7
10724,121.468,31.187,wtw3kj6m3w1m,6
10725,121.407,31.357,wtw66smgu0kw,5
10726,121.453,31.313,wtw65sr7kn28,5
10727,121.384,31.215,wtw3d4t0s1wx,4
10728,121.422,31.333,wtw65pbzcwt3,1
10729,121.494,31.301,wtw6hdjjx3k3,7
10730,121.249,31.342,wtw4r1du6kr0,3
10731,121.424,31.257,wtw3g44m0r0e,3
10732,121.403,31.308,wtw64e6yqfjy,5
10733,121.431,31.276,wtw3gjx7gkur,5
10734,121.57,31.113,wtw2yruw67d4,3
10735,121.491,31.342,wtw6k9eh3kr8,1
10736,121.293,31.208,wtw3814zgbb5,7
10737,121.308,31.208,wtw383jzc2bg,1
10738,121.492,31.25,wtw3u8gu2y1p,4
10739,121.481,31.311,wtw6h7gzb3qy,3
10740,121.536,31.201,wtw3mxgyfpcy,7
10741,121.458,31.287,wtw3gze5bx8b,0
10742,121.535,31.2,wtw3mxg14v83,7
10743,121.449,31.325,wtw65ws3qg4p,5
10744,121.386,31.29,wtw640nt6ycb,1
10745,121.637,31.185,wtw3rvj3g935,7
10746,121.47,31.28,wtw3un7g0nsu,3
10747,121.408,31.258,wtw3fdqe53w0,0
10748,121.422,31.279,wtw3gn0v3sjq,7
10749,121.532,31.305,wtw6jdbuufgq,0
10750,121.435,31.275,wtw3gm6q0ddc,7
10751,121.592,31.288,wtw3yzu9fcyt,1
10752,121.331,31.268,wtw3bunt31wv,1
10753,121.601,31.275,wtw3zj7nhdt3,0
10754,121.388,31.214,wtw3d6249rm4,0
10755,121.484,31.265,wtw3u7tgy67v,5
10756,121.445,31.338,wtw678ct1de7,2
10757,121.475,31.2,wtw3kpz3htt1,5
10758,121.495,31.261,wtw3udvuw8y0,0
10759,121.403,31.307,wtw64e6bqzvc,5
10760,121.515,31.311,wtw6j5uxb9rn,5
10761,121.457,31.241,wtw3ez6210x2,0
10762,121.365,31.119,wtw319p336p1,2
10763,121.368,31.208,wtw39c1rz2u5,3
10764,121.516,31.301,wtw6j4jm812c,1
10765,121.353,31.22,wtw397qt9vg6,3
10766,121.477,31.215,wtw3s68be38r,5
10767,121.487,31.246,wtw3u80jhk8f,7
10768,121.49,31.261,wtw3udfkd0vb,5
10769,121.334,31.267,wtw3c5bxrp7b,0
10770,121.419,31.3,wtw64cyxeybk,5
10771,121.534,31.291,wtw6j86773nt,0
10772,121.476,31.246,wtw3u20j5uwd,5
10773,121.471,31.32,wtw6hjskprnm,7
10774,121.404,31.212,wtw3d9gxn4x8,0
10775,121.562,31.212,wtw3w1yxpfsb,0
10776,121.479,31.307,wtw6h7623zg9,1
10777,121.488,31.251,wtw3u90f78ds,3
10778,121.382,31.243,wtw3dpeett74,0
10779,121.312,31.231,wtw38t2ty2r7,2
10780,121.508,31.268,wtw3uupmm9et,4
10781,121.475,31.321,wtw6hjz6h9t4,3
10782,121.414,31.27,wtw3fudbzq2p,5
10783,121.508,31.251,wtw3ucp6m8es,1
10784,121.457,31.255,wtw3gcf394r3,7
10785,121.381,31.244,wtw3dpfcqr9x,5
10786,121.474,31.198,wtw3kpqtt2er,3
10787,121.477,31.29,wtw6h20v7qb2,3
10788,121.384,31.32,wtw64jthhpnt,2
10789,121.527,31.285,wtw3vrm226en,3
10790,121.383,31.25,wtw3f0ukkyhz,5
10791,121.443,31.337,wtw6788p700n,7
10792,121.364,31.246,wtw3c8nt4ht6,5
10793,121.422,31.331,wtw65p8u39tq,1
10794,121.459,31.229,wtw3ev5dpgd9,7
10795,121.339,31.348,wtw634sr7dsp,4
10796,121.52,31.292,wtw6j281j5x6,4
10797,121.444,31.201,wtw37xbyfrcy,5
10798,121.404,31.276,wtw3fteeyhzx,4
10799,121.466,31.254,wtw3u18gdzyh,7
10800,121.447,31.328,wtw65x54b4qx,3
10801,121.442,31.264,wtw3g7rq58n2,5
10802,121.523,31.318,wtw6jm62e4k6,3
10803,121.314,31.269,wtw3bs65jh4d,7
10804,121.45,31.22,wtw3eemjwjgd,1
10805,121.482,31.258,wtw3u6k7pc88,0
10806,121.416,31.233,wtw3dvu3mv5q,7
10807,121.466,31.31,wtw6h5bcfzn1,4
10808,121.517,31.303,wtw6j4tcpq4s,7
10809,121.509,31.303,wtw6j481hyjk,7
10810,121.553,31.28,wtw3yn25nnwh,0
10811,121.456,31.331,wtw65z9s3ctw,0
10812,121.448,31.255,wtw3g9g9xd23,5
10813,121.392,31.155,wtw34rdgn8gy,0
10814,121.44,31.317,wtw65mjftpgj,5
10815,121.504,31.242,wtw3szktb6vj,7
10816,121.514,31.306,wtw6j55f9mms,2
10817,121.498,31.26,wtw3uf8nsw75,4
10818,121.548,31.269,wtw3vuke1sjf,3
10819,121.454,31.198,wtw37z2je2dr,7
10820,121.457,31.313,wtw65u673nr2,5
10821,121.463,31.253,wtw3gcqtvj3n,7
10822,121.296,31.203,wtw380m49suc,5
10823,121.308,31.208,wtw383jzc2bg,1
10824,121.478,31.266,wtw3u7c9dsf4,7
10825,121.525,31.228,wtw3tkgu39pg,7
10826,121.444,31.201,wtw37xbyfrcy,5
10827,121.607,31.285,wtw3zpr826xq,5
10828,121.369,31.183,wtw33udnnst8,6
10829,121.452,31.217,wtw3edyshwx4,5
10830,121.49,31.242,wtw3sx6mf4vv,4
10831,121.49,31.158,wtw3k84kd0jv,5
10832,121.436,31.258,wtw3g66gpcs8,5
10833,121.456,31.274,wtw3gv383bjs,5
10834,121.497,31.302,wtw6hdr7m79r,3
10835,121.472,31.287,wtw3upt5yz80,3
10836,121.535,31.314,wtw6jse16b8m,6
10837,121.506,31.284,wtw3uzjfx023,0
10838,121.475,31.327,wtw6hnzmh8j4,7
10839,121.48,31.307,wtw6h7703pv3,3
10840,121.37,31.355,wtw63u4bjgxk,7
10841,121.455,31.323,wtw65y0vdw7v,3
10842,121.475,31.235,wtw3snpmhdj0,5
10843,121.555,31.28,wtw3yn3ehy9k,3
10844,121.4,31.261,wtw3fdbu90bb,7
10845,121.421,31.234,wtw3ejbp4ree,5
10846,121.472,31.294,wtw6h0vhyb2j,5
10847,121.583,31.305,wtw6ndyhc4zw,1
10848,121.52,31.312,wtw6jk0jt5z7,1
10849,121.36,31.383,wtw6995ehznz,5
10850,121.508,31.29,wtw6hbpmmwg8,5
10851,121.452,31.283,wtw3gwysstz5,5
10852,121.503,31.248,wtw3ubebc17k,2
10853,121.442,31.365,wtw67mz67ey2,5
10854,121.448,31.303,wtw65de9pw0k,5
10855,121.422,31.274,wtw3gj2b38jk,7
10856,121.44,31.317,wtw65mjftpgj,5
10857,121.361,31.349,wtw63dumhm0m,4
10858,121.334,31.226,wtw39h88xh7c,7
10859,121.48,31.311,wtw6h7gpc1mq,3
10860,121.476,31.225,wtw3sk24gcys,0
10861,121.344,31.259,wtw3c680b5uq,7
10862,121.427,31.147,wtw35nhkqjts,4
10863,121.431,31.224,wtw3ehpkgrkr,7
10864,121.49,31.201,wtw3kxfqfpvy,3
10865,121.454,31.26,wtw3gf8neq67,3
10866,121.482,31.21,wtw3s3s7rv8t,3
10867,121.454,31.227,wtw3eu8n7qdq,3
10868,121.422,31.139,wtw35h8vcdm6,5
10869,121.319,31.137,wtw30smf1t7p,7
10870,121.482,31.208,wtw3s3hrzbbe,7
10871,121.419,31.362,wtw66vq8gu83,5
10872,121.547,31.273,wtw3vv5f6msp,4
10873,121.401,31.134,wtw34ec88q68,3
10874,121.315,31.298,wtw609duh6h6,5
10875,121.383,31.246,wtw3f0hmhusf,7
10876,121.501,31.275,wtw3uv6q4d81,5
10877,121.511,31.302,wtw6j43e7e8x,4
10878,121.469,31.324,wtw6hn758bg4,5
10879,121.52,31.269,wtw3vk25jhp6,0
10880,121.492,31.268,wtw3us5v2c9j,0
10881,121.491,31.263,wtw3ue701mxe,0
10882,121.438,31.132,wtw357kmn3rv,1
10883,121.472,31.244,wtw3spv1qz8p,3
10884,121.507,31.292,wtw6hbw9n79f,3
10885,121.43,31.162,wtw370yeu1fd,4
10886,121.495,31.322,wtw6htvzyeyp,7
10887,121.324,31.296,wtw60c32qj5r,4
10888,121.467,31.28,wtw3un3e4nxu,3
10889,121.54,31.303,wtw6jdw9pq0s,2
10890,121.532,31.323,wtw6jw0vsy7m,0
10891,121.501,31.289,wtw3uzfrds25,0
10892,121.483,31.235,wtw3sqjjp442,3
10893,121.384,31.166,wtw361t5h5qx,0
10894,121.591,31.329,wtw6nz7besuu,1
10895,121.465,31.277,wtw3ujb1exks,5
10896,121.434,31.326,wtw65q9x1m9h,4
10897,121.325,31.297,wtw60c6njrsv,1
10898,121.491,31.288,wtw3uxg1c3zt,0
10899,121.454,31.112,wtw2gzb0e34m,5
10900,121.419,31.267,wtw3fgyx7z22,7
10901,121.301,31.267,wtw3b7bxqpm0,3
10902,121.456,31.256,wtw3gccx3utw,3
10903,121.433,31.286,wtw3gr2y1vpe,4
10904,121.392,31.266,wtw3f7fcwsgf,5
10905,121.384,31.134,wtw345v0snq8,1
10906,121.418,31.275,wtw3fvmyh6wc,3
10907,121.487,31.26,wtw3ud8nsq2g,5
10908,121.492,31.37,wtw6kwez2zc4,7
10909,121.576,31.259,wtw3yd8by5un,2
10910,121.392,31.268,wtw3fk4vq9ev,7
10911,121.314,31.268,wtw3bs4jm1dt,2
10912,121.377,31.272,wtw3fhbh956f,0
10913,121.538,31.291,wtw6j8m729jm,1
10914,121.45,31.266,wtw3gev1whgd,5
10915,121.448,31.183,wtw37sewps82,5
10916,121.371,31.31,wtw61gg9vr11,3
10917,121.452,31.18,wtw37snsstr0,5
10918,121.518,31.253,wtw3v1qtytkn,0
10919,121.448,31.331,wtw65xesr98q,3
10920,121.52,31.305,wtw6j6bhv4zq,0
10921,121.389,31.276,wtw3fm8gbsyz,5
10922,121.423,31.217,wtw3e4cs0yx4,0
10923,121.525,31.266,wtw3v7gc9szf,6
10924,121.575,31.347,wtw6qd81wb66,5
10925,121.45,31.145,wtw35tv0y0g9,7
10926,121.345,31.259,wtw3c688z7yn,7
10927,121.497,31.29,wtw6h8pmmqc2,2
10928,121.386,31.262,wtw3f5nd6g1v,3
10929,121.398,31.182,wtw36kx266je,5
10930,121.49,31.279,wtw3uw4m6hjy,5
10931,121.419,31.123,wtw34cy8eg8q,2
10932,121.39,31.21,wtw3d39e2j8m,5
10933,121.418,31.201,wtw36zvyuryy,5
10934,121.355,31.137,wtw31s240mqx,4
10935,121.481,31.292,wtw6h2ec07wf,0
10936,121.591,31.336,wtw6qbec7tuc,5
10937,121.477,31.321,wtw6hmbf5386,0
10938,121.529,31.335,wtw6m2qewgq7,5
10939,121.532,31.324,wtw6jw2gsbg6,0
10940,121.451,31.138,wtw35smzvrvm,5
10941,121.381,31.253,wtw3f16vym3w,3
10942,121.441,31.192,wtw37qqds6hz,5
10943,121.468,31.273,wtw3uj463t9r,5
10944,121.436,31.168,wtw373fyzbkd,4
10945,121.528,31.295,wtw6j3jfxdud,5
10946,121.507,31.329,wtw6hzq8wkcu,2
10947,121.433,31.124,wtw353by3ype,7
10948,121.526,31.277,wtw3vmu99p3k,5
10949,121.458,31.26,wtw3gfen8w2g,0
10950,121.416,31.293,wtw64bsqvy52,3
10951,121.412,31.196,wtw36z19beuu,0
10952,121.389,31.32,wtw64m8u0xnv,0
10953,121.377,31.232,wtw3dj8594fb,7
10954,121.419,31.288,wtw3fzy9gcbm,0
10955,121.39,31.269,wtw3fk3e0h06,0
10956,121.373,31.344,wtw63fj05ch6,0
10957,121.519,31.304,wtw6j4xrjbtc,7
10958,121.437,31.134,wtw357g8xnq0,0
10959,121.499,31.119,wtw3hc0c7fh9,0
10960,121.415,31.135,wtw34ggww89v,4
10961,121.467,31.291,wtw6h03e61pv,3
10962,121.421,31.284,wtw3gp04d279,5
10963,121.353,31.165,wtw333qt3c56,5
10964,121.537,31.328,wtw6jxhdc67x,3
10965,121.356,31.241,wtw39x28pb80,0
10966,121.447,31.308,wtw65e7n24nw,0
10967,121.398,31.342,wtw663xk6km8,5
10968,121.54,31.192,wtw3mwqdx60x,1
10969,121.536,31.321,wtw6jtgf419f,5
10970,121.485,31.319,wtw6hmqwmsv8,2
10971,121.546,31.328,wtw6jz54g46r,2
10972,121.349,31.155,wtw31reeh8uw,0
10973,121.436,31.24,wtw3er4fpyhd,0
10974,121.488,31.381,wtw6s88zed6s,3
10975,121.482,31.281,wtw3uqs3pc09,5
10976,121.384,31.166,wtw361t5h5qx,0
10977,121.501,31.253,wtw3uc6mft2n,0
10978,121.385,31.214,wtw3d4mfex24,0
10979,121.53,31.267,wtw3v7zrqr20,0
10980,121.649,31.045,wtw885w45pky,0
10981,121.522,31.308,wtw6j73w7f4y,1
10982,121.575,31.351,wtw6qe20ycfr,0
10983,121.402,31.263,wtw3fe60pts7,0
10984,121.538,31.15,wtw3jwtmbsv7,5
10985,121.396,31.369,wtw66qtcev6m,2
10986,121.463,31.229,wtw3evndj591,0
10987,121.407,31.291,wtw648mgk1ht,0
10988,121.459,31.159,wtw37b7drfdd,0
10989,121.356,31.363,wtw63t2wxybn,2
10990,121.506,31.321,wtw6hvvfp186,3
10991,121.483,31.218,wtw3s7j4p0fr,3
10992,121.355,31.305,wtw61dbhb6yw,2
10993,121.356,31.241,wtw39x28pb80,0
10994,121.489,31.32,wtw6ht9s4zhj,3
10995,121.433,31.165,wtw3732v3cpd,5
10996,121.447,31.225,wtw3es74b1ys,1
10997,121.311,31.259,wtw3b6xbz5vy,2
10998,121.434,31.166,wtw3739e173p,7
10999,121.407,31.124,wtw349vyknhe,5
11000,121.41,31.242,wtw3dz2jf4ct,7
11001,121.447,31.318,wtw65t7084qd,5
11002,121.429,31.367,wtw67njyhb8g,5
11003,121.528,31.336,wtw6m2tcrtu9,3
11004,121.324,31.296,wtw60c32qj5r,4
11005,121.508,31.312,wtw6hupmtege,3
11006,121.55,31.223,wtw3tgyp0m11,5
11007,121.518,31.274,wtw3vjq8q8hh,0
11008,121.439,31.205,wtw3e2tnmc9e,4
11009,121.46,31.279,wtw3gyhmrhhn,3
11010,121.481,31.256,wtw3u3gz2kwy,3
11011,121.357,31.241,wtw39x32p09b,0
11012,121.374,31.322,wtw61vvzg5vz,5
11013,121.437,31.34,wtw67378xpqn,0
11014,121.431,31.276,wtw3gjx7gkur,5
11015,121.507,31.281,wtw3uyw9n31c,4
11016,121.369,31.208,wtw39c4py8ve,5
11017,121.441,31.33,wtw65rqwkrkc,7
11018,121.499,31.344,wtw6kf0b5chd,5
11019,121.561,31.286,wtw3ypqn0t57,0
11020,121.403,31.13,wtw34e4cqutg,0
11021,121.55,31.25,wtw3vbyh2q1p,3
11022,121.477,31.287,wtw3ur8ggr82,3
11023,121.348,31.259,wtw3c6dbv7fy,5
11024,121.445,31.321,wtw65tcd19e6,1
11025,121.491,31.292,wtw6h8e117xd,0
11026,121.457,31.298,wtw65cdk14p6,7
11027,121.39,31.268,wtw3fk1t218m,0
11028,121.458,31.229,wtw3ev540e8c,5
11029,121.506,31.329,wtw6hzmbxhbk,2
11030,121.516,31.301,wtw6j4jm812c,1
11031,121.395,31.231,wtw3dmmju82e,0
11032,121.39,31.269,wtw3fk3e0h06,0
11033,121.475,31.196,wtw3kpp3uevh,5
11034,121.543,31.311,wtw6jgbzv1mw,3
11035,121.536,31.318,wtw6jt7bd43f,2
11036,121.507,31.265,wtw3ugwey63v,5
11037,121.549,31.22,wtw3tgmm8vz6,5
11038,121.45,31.231,wtw3etmjy07e,0
11039,121.485,31.279,wtw3uqntmsjw,4
11040,121.547,31.264,wtw3vg7y42h0,6
11041,121.454,31.298,wtw65c8h5646,0
11042,121.424,31.136,wtw35h4k270d,0
11043,121.509,31.316,wtw6jhbhuvt2,3
11044,121.433,31.31,wtw657bcczp9,3
11045,121.454,31.231,wtw3ev2jg267,0
11046,121.462,31.317,wtw65vjftxzt,5
11047,121.392,31.254,wtw3f3dgwxgu,2
11048,121.463,31.256,wtw3gcyxmh9n,2
11049,121.458,31.242,wtw3ez7jbdbv,0
11050,121.421,31.285,wtw3gp2066ew,2
11051,121.535,31.311,wtw6jegpfc2q,5
11052,121.483,31.257,wtw3u6jjpp47,4
11053,121.442,31.19,wtw37mzqgtqm,5
11054,121.316,31.134,wtw30eg8ewq0,7
11055,121.404,31.206,wtw3d8gsnhp8,4
11056,121.487,31.283,wtw3uwbhsmbg,4
11057,121.502,31.279,wtw3uy5j3u1w,4
11058,121.539,31.279,wtw3vwjvruny,0
11059,121.356,31.235,wtw39w0tpf00,7
11060,121.338,31.296,wtw61178km4r,3
11061,121.443,31.242,wtw3ex2jg4bj,7
11062,121.437,31.192,wtw37q7dx4np,1
11063,121.438,31.278,wtw3gmurw3zc,0
11064,121.465,31.247,wtw3u024gwux,0
11065,121.411,31.151,wtw34ybg9r71,7
11066,121.551,31.29,wtw6jbntrwfb,7
11067,121.471,31.305,wtw6h4ukz6yq,4
11068,121.508,31.309,wtw6hgxkjsee,7
11069,121.472,31.325,wtw6hnt1qg0p,5
11070,121.529,31.252,wtw3v3q8ngn3,4
11071,121.483,31.254,wtw3u3t5xpfk,0
11072,121.533,31.268,wtw3vs1tk1sv,2
11073,121.441,31.228,wtw3ekysk3hg,3
11074,121.438,31.19,wtw37muqymrv,0
11075,121.482,31.202,wtw3s2hkzf2e,4
11076,121.443,31.278,wtw3gtbpe1b1,5
11077,121.443,31.28,wtw3gw255n8h,7
11078,121.452,31.258,wtw3gdqeh9x0,0
11079,121.388,31.277,wtw3fmb19rmh,5
