ID,EX,EY,geohash
658,121.397,31.166,wtw363we55kp
659,121.486,31.213,wtw3s6pkuuzj
660,121.484,31.199,wtw3krtgq75u
661,121.437,31.16,wtw372e8pjn0
662,121.41,31.196,wtw36z01f5cs
663,121.429,31.209,wtw3e1mvsg2b
664,121.486,31.236,wtw3sqr6uurj
665,121.382,31.283,wtw3fngsttg5
666,121.454,31.232,wtw3ev85e6f2
667,121.48,31.225,wtw3sk74c1vk
668,121.448,31.216,wtw3edewrs0m
669,121.54,31.298,wtw6j9wsp60d
670,121.541,31.285,wtw3vxr2qddn
671,121.599,31.213,wtw3x41syhfj
672,121.51,31.188,wtw3mj8gk0wf
673,121.454,31.271,wtw3gu8ng2fk
674,121.539,31.279,wtw3vwjvruny
675,121.475,31.3,wtw6h1zrswvh
676,121.413,31.23,wtw3dv4pzvyq
677,121.382,31.152,wtw34p59t9en
678,121.504,31.21,wtw3scse2mtj
679,121.516,31.309,wtw6j5tk0h8g
680,121.44,31.242,wtw3ermvv4gj
681,121.474,31.215,wtw3s4w8t3er
682,121.484,31.276,wtw3umtgykgz
683,121.481,31.306,wtw6h75f8mqu
684,121.428,31.269,wtw3ghm5jkp6
685,121.546,31.297,wtw6jc7n5pdm
686,121.407,31.274,wtw3ftmbk0hs
687,121.431,31.162,wtw370z7g3u6
688,121.43,31.192,wtw37nqds44x
689,121.411,31.272,wtw3fubu9774
690,121.49,31.322,wtw6htfrf5vz
691,121.382,31.176,wtw3657tmee5
692,121.386,31.176,wtw365qt6g9g
693,121.525,31.267,wtw3v7gz3xrb
694,121.431,31.166,wtw371x757kr
695,121.455,31.245,wtw3ezbz6d5u
696,121.49,31.234,wtw3stfr4ptg
697,121.435,31.238,wtw3eqdq896b
698,121.529,31.333,wtw6jryxyyw3
699,121.351,31.23,wtw39mjpgjzy
700,121.572,31.249,wtw3y2wn8gv3
701,121.483,31.222,wtw3s7v1r4dk
702,121.448,31.33,wtw65x7wrx23
703,121.543,31.261,wtw3vfbut0v8
704,121.541,31.324,wtw6jwr7w8f4
705,121.431,31.189,wtw37jz356ur
706,121.451,31.194,wtw37wtyjrj6
707,121.367,31.281,wtw3cy8c0143
708,121.483,31.223,wtw3s7vppj43
709,121.459,31.272,wtw3gugsxg6d
710,121.363,31.255,wtw3c9vcdf7c
711,121.49,31.28,wtw3uw674ntu
712,121.42,31.176,wtw36grm75d5
713,121.508,31.257,wtw3ufpmjx5e
714,121.449,31.293,wtw658sqyy40
715,121.397,31.17,wtw366qd7jhh
716,121.49,31.246,wtw3u84m4htf
717,121.512,31.306,wtw6j546dv6h
718,121.387,31.208,wtw3d1prf0g7
719,121.437,31.179,wtw377gwz4y5
720,121.473,31.225,wtw3shmfy1cs
721,121.479,31.311,wtw6h7frcc7w
722,121.416,31.283,wtw3fyuktvg7
723,121.492,31.308,wtw6he7y2f1n
724,121.504,31.32,wtw6hvss0rjj
725,121.475,31.199,wtw3kpx7kejh
726,121.404,31.225,wtw3ds7dy1zs
727,121.481,31.226,wtw3skeb8kqc
728,121.437,31.142,wtw35m5xr1w4
729,121.477,31.267,wtw3u7bz7r22
730,121.434,31.171,wtw376981r91
731,121.428,31.231,wtw3ejmjv2r7
732,121.538,31.291,wtw6j8m729jm
733,121.431,31.323,wtw65npmeqkm
734,121.415,31.218,wtw3dg5dn8cz
735,121.402,31.214,wtw3dd64xxk6
736,121.412,31.227,wtw3du9w2wsy
737,121.469,31.226,wtw3she08u71
738,121.444,31.311,wtw65ebzf33y
739,121.452,31.111,wtw2gxwdswxp
740,121.432,31.304,wtw6568p48tc
741,121.482,31.245,wtw3srurrf0s
742,121.465,31.285,wtw3up207dsw
743,121.421,31.201,wtw37pbnfrgw
744,121.401,31.292,wtw6489907dd
745,121.479,31.221,wtw3s7d79b5x
746,121.519,31.228,wtw3thzkmcjg
747,121.491,31.264,wtw3ue7n12p8
749,121.534,31.305,wtw6jdfkg6yw
750,121.475,31.3,wtw6h1zrswvh
751,121.419,31.212,wtw3dcyx5f82
752,121.49,31.262,wtw3ue4665jv
753,121.483,31.243,wtw3srt5xj66
754,121.478,31.225,wtw3sk3df9fh
755,121.484,31.208,wtw3s3jzy2gg
756,121.422,31.186,wtw37j0z9ev2
757,121.545,31.313,wtw6ju677y2b
758,121.447,31.227,wtw3esen2nww
759,121.397,31.26,wtw3f6wwenk5
760,121.504,31.296,wtw6hck82mjp
761,121.316,31.194,wtw32wew5xn4
762,121.402,31.157,wtw34xfnxtu2
763,121.477,31.256,wtw3u3bz7k8q
764,121.393,31.275,wtw3fm7wjft3
765,121.527,31.211,wtw3t3v32255
766,121.314,31.269,wtw3bs65jh4d
767,121.535,31.293,wtw6j8enfy02
768,121.376,31.279,wtw3cypm3u1q
769,121.504,31.296,wtw6hck82mjp
770,121.505,31.262,wtw3ugj4rent
771,121.411,31.231,wtw3dv2vc275
772,121.488,31.223,wtw3sebz5t49
773,121.442,31.186,wtw37mpreey2
774,121.407,31.25,wtw3f8vuknhx
775,121.378,31.109,wtw2fp0z03ut
776,121.513,31.275,wtw3vj7n44ec
777,121.53,31.309,wtw6j7xknk85
778,121.48,31.258,wtw3u67511t2
779,121.466,31.266,wtw3u5bcduy4
780,121.541,31.259,wtw3vdx2yefn
781,121.508,31.206,wtw3sbzkjs58
782,121.492,31.229,wtw3st5f0g91
783,121.403,31.209,wtw3d96vwgmb
784,121.483,31.291,wtw6h2m5r14m
785,121.526,31.331,wtw6jrss319q
786,121.477,31.231,wtw3sm2vg227
787,121.441,31.185,wtw37mn9u3kg
788,121.361,31.252,wtw3c9k2h703
789,121.488,31.235,wtw3sw0v5d48
790,121.459,31.205,wtw3ebewrcde
792,121.47,31.416,wtw6sp5g2nug
793,121.496,31.29,wtw6h8ntmyzb
794,121.478,31.23,wtw3sm1xftfn
795,121.407,31.206,wtw3d8vuhhh8
796,121.396,31.17,wtw366mf7v4k
797,121.485,31.252,wtw3u3q8jej9
798,121.37,31.175,wtw33g4ztcpq
799,121.411,31.302,wtw64f2g37ep
800,121.456,31.275,wtw3gv3w1ft9
801,121.452,31.326,wtw65wwxhtxh
802,121.485,31.234,wtw3smyxjxte
803,121.439,31.218,wtw3e7j4jbcx
804,121.45,31.221,wtw3eet5w05x
805,121.488,31.203,wtw3s82fesf9
806,121.426,31.182,wtw37he8qfh5
807,121.421,31.206,wtw3e0bh4k58
808,121.494,31.312,wtw6hsjjx7u7
809,121.506,31.28,wtw3uymgpn8k
810,121.415,31.176,wtw36g7tqe9g
811,121.487,31.298,wtw6h98hh60f
812,121.46,31.203,wtw3ebk6xhu1
813,121.49,31.204,wtw3s8d26pjy
814,121.465,31.286,wtw3up2n5the
815,121.461,31.208,wtw3ecjpy2vg
816,121.424,31.156,wtw35pf2b72e
817,121.441,31.195,wtw37qysh3kz
818,121.365,31.239,wtw39wzk37xj
819,121.412,31.299,wtw64cc9bskz
820,121.39,31.24,wtw3dr1d0n06
821,121.468,31.269,wtw3uh671s16
822,121.401,31.211,wtw3d9c9224e
823,121.39,31.269,wtw3fk3e0h06
824,121.442,31.22,wtw3e7rmety6
825,121.407,31.206,wtw3d8vuhhh8
826,121.521,31.309,wtw6j78uhs95
827,121.346,31.289,wtw3crcrwsre
828,121.485,31.253,wtw3u3qtvtmw
829,121.534,31.299,wtw6j9f3gkqx
830,121.456,31.259,wtw3gf98cgvw
831,121.469,31.253,wtw3u17jbv7n
832,121.478,31.27,wtw3uk98fw6p
833,121.423,31.187,wtw37j3t2ypj
834,121.482,31.212,wtw3s3urpf88
835,121.434,31.19,wtw37mcwcm3j
836,121.423,31.205,wtw3e09w2cx5
837,121.494,31.216,wtw3sdtnrkhm
838,121.507,31.329,wtw6hzq8wkcu
839,121.475,31.235,wtw3snpmhdj0
840,121.4,31.281,wtw3fw8c110c
841,121.525,31.308,wtw6j77y3dpy
842,121.398,31.171,wtw366x24rt9
843,121.431,31.219,wtw3e5prg7kk
844,121.552,31.224,wtw3tupkyzkr
845,121.495,31.278,wtw3utvzw9y1
846,121.493,31.245,wtw3sxux244u
847,121.452,31.195,wtw37wysh9rp
848,121.427,31.291,wtw650k7q1jt
849,121.508,31.292,wtw6hbx3jeed
850,121.418,31.247,wtw3fbmfuqyz
851,121.381,31.181,wtw36h6fqr9w
852,121.43,31.224,wtw3ehnsup6x
853,121.453,31.238,wtw3ewxqs128
854,121.476,31.238,wtw3sq8necq8
855,121.426,31.154,wtw35p7tnys0
856,121.425,31.348,wtw674dzrddr
857,121.426,31.257,wtw3g45tnzh5
858,121.434,31.191,wtw37q1s9rc4
859,121.421,31.284,wtw3gp04d279
860,121.462,31.193,wtw37ytbmsxs
861,121.501,31.261,wtw3uffkd8b0
862,121.408,31.217,wtw3ddys5qw4
863,121.453,31.232,wtw3etx7s4b8
864,121.452,31.183,wtw37swwhsx0
865,121.418,31.216,wtw3dftykknv
866,121.515,31.21,wtw3t1se2txj
867,121.503,31.319,wtw6hv7y3hg2
868,121.424,31.179,wtw375fqb6be
869,121.458,31.186,wtw37v5p8ebb
870,121.421,31.239,wtw3enbh67et
871,121.418,31.253,wtw3fcmvumqy
872,121.377,31.271,wtw3fh8nc0fu
873,121.416,31.18,wtw36uhktv72
874,121.482,31.29,wtw6h2hmryb8
875,121.519,31.275,wtw3vjrqjftc
876,121.479,31.203,wtw3s2669ug9
877,121.428,31.277,wtw3gjv1trrk
878,121.486,31.201,wtw3krzquzzn
879,121.413,31.17,wtw36f64rvnk
880,121.477,31.291,wtw6h22g730m
881,121.464,31.182,wtw37ux2k64g
882,121.42,31.254,wtw3fcx7epfh
883,121.417,31.218,wtw3dgj4j0vp
884,121.528,31.211,wtw3t3vcr8he
885,121.516,31.297,wtw6j1mq0p8v
886,121.531,31.275,wtw3vt2njd99
887,121.489,31.334,wtw6k81tfbun
888,121.466,31.318,wtw6hj2bdfq4
889,121.362,31.201,wtw33xvngxfn
890,121.48,31.302,wtw6h67535tr
891,121.467,31.205,wtw3s09w61xg
892,121.517,31.193,wtw3mntbrkds
893,121.42,31.235,wtw3dypm5440
894,121.437,31.181,wtw37k7drpwn
895,121.433,31.202,wtw3e20ucfre
896,121.483,31.29,wtw6h2jjrnf2
897,121.458,31.259,wtw3gfe0beby
898,121.392,31.236,wtw3dq6fys7v
899,121.437,31.208,wtw3e35xz0y5
900,121.387,31.241,wtw3dpr240e2
901,121.442,31.23,wtw3emprgtyq
902,121.426,31.188,wtw37jeeqbs4
903,121.41,31.306,wtw64g04dj3s
904,121.449,31.293,wtw658sqyy40
905,121.461,31.253,wtw3gcmjymmy
906,121.443,31.314,wtw65s81708j
907,121.381,31.158,wtw3604uw21t
908,121.383,31.232,wtw3djs7sfub
909,121.47,31.191,wtw3kn5u8puf
910,121.461,31.308,wtw65gmnq6jy
911,121.539,31.321,wtw6jtvfpcwf
912,121.511,31.294,wtw6j0csg82t
913,121.481,31.21,wtw3s3eg2mwv
914,121.339,31.112,wtw2cpu2e9hj
915,121.522,31.309,wtw6j79s5udg
916,121.44,31.315,wtw65ktzj555
917,121.405,31.248,wtw3f8s2v93k
918,121.469,31.257,wtw3u45j0z55
919,121.536,31.295,wtw6j95fd4cf
920,121.389,31.32,wtw64m8u0xnv
921,121.421,31.284,wtw3gp04d279
922,121.457,31.308,wtw65g6q34pq
923,121.453,31.276,wtw3gtx7uhbx
924,121.517,31.251,wtw3v1jfr2ds
925,121.502,31.309,wtw6hgeh1u9e
926,121.508,31.29,wtw6hbpmmwg8
927,121.501,31.286,wtw3uz6q4t05
928,121.52,31.129,wtw3j6b5t4pm
929,121.471,31.293,wtw6h0sqzqn2
930,121.37,31.249,wtw3cbdytgz3
931,121.348,31.265,wtw3c7dgv66v
932,121.521,31.32,wtw6jm8uhx1j
933,121.476,31.198,wtw3kr2jebwx
934,121.403,31.191,wtw36w4uwzvf
935,121.537,31.293,wtw6j8swcq58
936,121.461,31.287,wtw3gzt5yrtb
937,121.44,31.268,wtw3gkjvm1ej
938,121.465,31.257,wtw3u40j5xhe
939,121.494,31.262,wtw3uej4r7hm
940,121.36,31.258,wtw3cd7ehcwb
941,121.379,31.232,wtw3dj97xdy2
942,121.517,31.274,wtw3vjmbr24s
943,121.442,31.192,wtw37qr6ednr
944,121.379,31.255,wtw3f1c3xdq3
945,121.519,31.32,wtw6jjxkjzjv
946,121.412,31.276,wtw3fv9ebsuz
947,121.402,31.281,wtw3fwd1p9h3
948,121.45,31.238,wtw3ewtnw178
949,121.377,31.108,wtw2fp011pdb
950,121.441,31.226,wtw3ekw8skkc
951,121.484,31.304,wtw6h6tzn2ec
952,121.418,31.17,wtw36fmfkmnu
953,121.415,31.218,wtw3dg5dn8cz
954,121.403,31.229,wtw3dt4fngtc
955,121.535,31.328,wtw6jx54ff2r
956,121.351,31.171,wtw336t05pxc
957,121.489,31.222,wtw3sec96fsh
958,121.46,31.32,wtw65vskpphj
959,121.493,31.256,wtw3u9ux2hdy
960,121.509,31.268,wtw3vh0jkctm
961,121.469,31.25,wtw3u0gh2y5p
962,121.397,31.228,wtw3dkys71h5
963,121.437,31.181,wtw37k7drpwn
964,121.395,31.165,wtw363mjk90d
965,121.544,31.283,wtw3vycssmz5
966,121.446,31.226,wtw3esd28um1
967,121.505,31.316,wtw6huvhztw8
968,121.416,31.24,wtw3dzh6jy56
969,121.385,31.134,wtw345vbew20
970,121.496,31.259,wtw3udw8vgzy
971,121.535,31.328,wtw6jx54ff2r
972,121.523,31.258,wtw3v66751s2
973,121.39,31.269,wtw3fk3e0h06
974,121.441,31.178,wtw377y9h2ky
975,121.562,31.28,wtw3ynqepysu
976,121.443,31.207,wtw3e901gn2n
977,121.418,31.275,wtw3fvmyh6wc
978,121.52,31.312,wtw6jk0jt5z7
979,121.534,31.314,wtw6jsd372wt
980,121.366,31.251,wtw3cc042b8u
981,121.362,31.131,wtw31ejp5x40
982,121.501,31.275,wtw3uv6q4d81
983,121.55,31.193,wtw3myw02k9h
984,121.422,31.189,wtw37jbc1dvr
985,121.374,31.175,wtw33gjze1jy
986,121.495,31.248,wtw3u8tby9qh
987,121.443,31.242,wtw3ex2jg4bj
988,121.405,31.183,wtw36ssqjs92
989,121.417,31.238,wtw3dytnt1m0
990,121.542,31.33,wtw6jz2nmz7c
991,121.509,31.279,wtw3vn0jkujq
992,121.44,31.253,wtw3g3mvvj7n
993,121.535,31.285,wtw3vx706f8q
994,121.411,31.289,wtw3fzbz9k75
995,121.426,31.259,wtw3g4e8ygun
996,121.524,31.264,wtw3v77n42n0
997,121.541,31.288,wtw3vxz3y9fj
998,121.437,31.183,wtw37kewphw0
999,121.383,31.256,wtw3f1urkusy
1000,121.478,31.269,wtw3uk3e4s44
1001,121.528,31.287,wtw3vrtgzxs8
1002,121.404,31.139,wtw34sety4rd
1003,121.343,31.143,wtw31jrm0gfx
1004,121.513,31.14,wtw3jhg5dhez
1005,121.459,31.215,wtw3efe8xcdx
1006,121.515,31.288,wtw3vpu9b9zj
1007,121.381,31.157,wtw34pfywmc8
1008,121.423,31.249,wtw3g09w8gz1
1009,121.395,31.213,wtw3d6jhusbt
1010,121.36,31.226,wtw39se8suqc
1011,121.459,31.202,wtw3eb5szf6e
1012,121.493,31.315,wtw6hssx054g
1013,121.428,31.291,wtw650m5m3pm
1014,121.482,31.289,wtw3ururxu2e
1015,121.588,31.308,wtw6ng3wmdpy
1016,121.515,31.31,wtw6j5u9bxp1
1017,121.564,31.25,wtw3y2bhqw0r
1018,121.427,31.277,wtw3gju3wpms
1019,121.51,31.306,wtw6j50fsjqu
1020,121.43,31.142,wtw35jnxk1dd
1021,121.462,31.196,wtw37zjcvezs
1022,121.402,31.234,wtw3dtfppxs7
1023,121.415,31.159,wtw36b7dqd9f
1024,121.49,31.277,wtw3utf3dpmu
1025,121.459,31.192,wtw37y7dxf4x
1026,121.494,31.247,wtw3u8m4zqur
1027,121.413,31.157,wtw34zfnxvy2
1028,121.508,31.303,wtw6hfx3jw5s
1029,121.457,31.254,wtw3gcd79pzk
1030,121.347,31.157,wtw31rfnwjc2
1031,121.491,31.338,wtw6k8gj16xe
1032,121.447,31.261,wtw3gdgh80y8
1033,121.488,31.262,wtw3ue0f7e4t
1034,121.473,31.193,wtw3kntbqh9s
1035,121.401,31.276,wtw3ft9ebkfx
1036,121.502,31.258,wtw3uf751c98
1037,121.505,31.262,wtw3ugj4rent
1038,121.511,31.143,wtw3jj3t5ebx
1039,121.486,31.387,wtw6s3z6sbz5
1040,121.419,31.174,wtw36gn9eyb3
1041,121.512,31.302,wtw6j4676gdp
1042,121.385,31.215,wtw3d4tbe98p
1043,121.488,31.2,wtw3kxbc5td9
1044,121.422,31.141,wtw35j0c3xjk
1045,121.529,31.321,wtw6jmydncw6
1046,121.418,31.147,wtw34yjukmwu
1047,121.486,31.21,wtw3s3x7kvxj
1048,121.51,31.339,wtw6m10fujnb
1049,121.478,31.271,wtw3uk9wf8fh
1050,121.478,31.25,wtw3u2cs6w4p
1051,121.462,31.32,wtw65vtujxpt
1052,121.514,31.303,wtw6j4ec1qjs
1053,121.541,31.311,wtw6jezry96n
1054,121.504,31.289,wtw3uzux8km5
1055,121.481,31.258,wtw3u67g03wb
1056,121.491,31.262,wtw3ue5437pt
1057,121.468,31.286,wtw3up6q1t17
1058,121.531,31.315,wtw6js8pje1e
1059,121.498,31.217,wtw3sfbhhwe4
1060,121.35,31.171,wtw336s25zw3
1061,121.433,31.123,wtw353bb9gxw
1062,121.433,31.143,wtw35m2v1gzx
1063,121.414,31.272,wtw3fufux724
1064,121.468,31.227,wtw3shdq3w9q
1065,121.513,31.26,wtw3v4endn7g
1066,121.45,31.228,wtw3esvhq15e
1067,121.479,31.226,wtw3skd29u79
1068,121.514,31.268,wtw3vh5v33tt
1069,121.411,31.234,wtw3dvbz1re5
1070,121.37,31.323,wtw61y4vtyrm
1071,121.539,31.3,wtw6j9vzxyyu
1072,121.441,31.229,wtw3emndh7sc
1073,121.464,31.194,wtw37yxqhr4f
1074,121.454,31.272,wtw3gubhe766
1075,121.381,31.315,wtw64hdzn71e
1076,121.401,31.214,wtw3dd3d8r6d
1077,121.417,31.263,wtw3fgm0jjt5
1078,121.48,31.313,wtw6hk753nm2
1079,121.388,31.259,wtw3f680c7vn
1080,121.405,31.162,wtw368u7v9c6
1081,121.513,31.302,wtw6j47565ez
1082,121.378,31.312,wtw64h0v87ue
1083,121.538,31.271,wtw3vstqb8vk
1084,121.498,31.209,wtw3sc2jse70
1085,121.444,31.208,wtw3e90zf2cg
1086,121.377,31.314,wtw64h8130dv
1087,121.346,31.289,wtw3crcrwsre
1088,121.435,31.176,wtw3776m2edg
1089,121.478,31.232,wtw3sm9eddf0
1090,121.51,31.304,wtw6j48zh0wc
1091,121.471,31.241,wtw3spk2p2w2
1092,121.474,31.287,wtw3upwevre2
1093,121.442,31.264,wtw3g7rq58n2
1094,121.429,31.302,wtw654mgkg8z
1095,121.509,31.288,wtw3vpb1ucvm
1096,121.382,31.283,wtw3fngsttg5
1097,121.489,31.311,wtw6hecxfckn
1098,121.416,31.137,wtw34uk6jv7r
1099,121.431,31.2,wtw37pz35ms3
1100,121.467,31.298,wtw6h19s44pf
1101,121.514,31.307,wtw6j57b3rv9
1102,121.473,31.266,wtw3u5vcwhcd
1103,121.429,31.252,wtw3g1mbhg0c
1104,121.536,31.328,wtw6jx5ff43z
1105,121.446,31.327,wtw65wfm0bj4
1106,121.426,31.255,wtw3g1g9wfk1
1107,121.475,31.328,wtw6hpp6udmp
1108,121.45,31.328,wtw65xj4y47x
1109,121.54,31.2,wtw3mxy9pm89
1110,121.513,31.303,wtw6j4e14n5u
1111,121.524,31.264,wtw3v77n42n0
1112,121.366,31.235,wtw39y0j0f0b
1113,121.439,31.193,wtw37qt0mu9s
1114,121.52,31.281,wtw3vq81j1p3
1115,121.445,31.336,wtw678993tg3
1116,121.432,31.229,wtw3em044etc
1117,121.5,31.281,wtw3uy9951n3
1118,121.484,31.306,wtw6h7jfwm7u
1119,121.441,31.31,wtw657y9urhc
1120,121.442,31.261,wtw3g6zke8y2
1121,121.473,31.172,wtw3k4tyn1cw
1122,121.412,31.299,wtw64cc9bskz
1123,121.466,31.31,wtw6h5bcfzn1
1124,121.529,31.333,wtw6jryxyyw3
1125,121.494,31.215,wtw3sdt0x3sr
1126,121.419,31.292,wtw64bw95g86
1127,121.544,31.284,wtw3vz1ds2r1
1128,121.475,31.199,wtw3kpx7kejh
1129,121.427,31.192,wtw37nk6w4jx
1130,121.408,31.19,wtw36tywgmqj
1131,121.474,31.245,wtw3spyxm65k
1132,121.362,31.218,wtw39ej458fp
1133,121.395,31.175,wtw367jps90w
1134,121.506,31.277,wtw3uvvcxp2k
1135,121.372,31.248,wtw3cbs2u96s
1136,121.504,31.304,wtw6hfsx02t1
1137,121.46,31.189,wtw37vu3p4up
1138,121.399,31.248,wtw3f880c9rk
1139,121.49,31.318,wtw6ht62d4mf
1140,121.512,31.311,wtw6j5frfc6n
1141,121.49,31.331,wtw6hxdk61ty
1142,121.367,31.188,wtw33v8g20d6
1143,121.485,31.306,wtw6h7ndttms
1144,121.333,31.223,wtw38gzzpv41
1145,121.474,31.323,wtw6hnnttq7m
1146,121.39,31.269,wtw3fk3e0h06
1147,121.384,31.166,wtw361t5h5qx
1148,121.489,31.209,wtw3s93tdgk0
1149,121.45,31.193,wtw37wt0qhes
1150,121.534,31.324,wtw6jw67e2yd
1151,121.614,31.279,wtw3zqht7s4y
1152,121.415,31.24,wtw3dz5dnw1f
1153,121.4,31.209,wtw3d92v952b
1154,121.541,31.295,wtw6j9p6wdf4
1155,121.477,31.255,wtw3u3bce623
1156,121.513,31.336,wtw6m0e16jgc
1157,121.364,31.258,wtw3cdqe41t2
1158,121.443,31.232,wtw3et85e4b0
1159,121.5,31.261,wtw3ufcse0y2
1160,121.499,31.308,wtw6hg2y7fhw
1161,121.506,31.21,wtw3sctgrj8m
1162,121.527,31.16,wtw3m2t20m50
1163,121.439,31.164,wtw373jpmy9t
1164,121.468,31.198,wtw3kp6m989r
1165,121.469,31.197,wtw3kp5p8y71
1166,121.451,31.173,wtw37dvgvkmk
1167,121.416,31.233,wtw3dvu3mv5q
1168,121.497,31.29,wtw6h8pmmqc2
1169,121.435,31.177,wtw377d70w4c
1170,121.538,31.273,wtw3vtj62ttr
1171,121.393,31.205,wtw3d2ewmct7
1172,121.504,31.305,wtw6hfusb6vn
1173,121.456,31.311,wtw65gcxccmw
1174,121.422,31.212,wtw3e1bz1dt2
1175,121.413,31.223,wtw3dgfppvn3
1176,121.514,31.307,wtw6j57b3rv9
1177,121.491,31.345,wtw6kd5jc7x8
1178,121.532,31.298,wtw6j98uhf56
1179,121.547,31.277,wtw3vvgcdrkh
1180,121.531,31.323,wtw6jw0jtw3t
1181,121.466,31.328,wtw6hp0fffqp
1182,121.352,31.281,wtw3cqtc4919
1183,121.445,31.178,wtw37ec9187q
1184,121.404,31.215,wtw3dde8w1xx
1185,121.504,31.268,wtw3uuht23tj
1186,121.521,31.315,wtw6jk8zhe15
1187,121.463,31.239,wtw3eyysm59j
1188,121.455,31.228,wtw3eubu695g
1189,121.453,31.157,wtw35xzqsjb8
1190,121.411,31.265,wtw3fg8gc67j
1191,121.542,31.281,wtw3vy81jc5c
1192,121.54,31.192,wtw3mwqdx60x
1193,121.426,31.204,wtw3e0e8qzhn
1194,121.392,31.181,wtw36k6fqxey
1195,121.437,31.248,wtw3g2e8z1qh
1196,121.368,31.291,wtw61b37r3hj
1197,121.535,31.305,wtw6jdghffbq
1198,121.324,31.254,wtw3bc97wpgk
1199,121.407,31.208,wtw3d9jzu0ue
1200,121.439,31.229,wtw3emj4jg99
1201,121.394,31.258,wtw3f6k7j1x0
1202,121.452,31.27,wtw3gsw8uwrp
1203,121.448,31.273,wtw3gt5drt8r
1204,121.426,31.121,wtw3517syyuh
1205,121.496,31.209,wtw3s9qttgrb
1206,121.387,31.188,wtw36jx760e6
1207,121.452,31.311,wtw65eyxu9rn
1208,121.537,31.271,wtw3vsswc2gs
1209,121.47,31.26,wtw3u4ey8nkg
1210,121.428,31.347,wtw674t1t2r6
1211,121.445,31.22,wtw3ee3t9tg6
1212,121.47,31.295,wtw6h15f84uf
1213,121.54,31.279,wtw3vwntrk0w
1214,121.466,31.192,wtw3kn2fdfnp
1215,121.423,31.235,wtw3en1t0fp0
1216,121.433,31.304,wtw6568z1bx9
1217,121.492,31.32,wtw6hteu0z1j
1218,121.478,31.226,wtw3sk98ds61
1219,121.422,31.328,wtw65p0fcdmr
1220,121.569,31.24,wtw3wr5f5n0d
1221,121.453,31.157,wtw35xzqsjb8
1222,121.501,31.335,wtw6kb67de25
1223,121.46,31.197,wtw37zhrxnk1
1224,121.513,31.311,wtw6j5gpf17y
1225,121.543,31.274,wtw3vv2bm0js
1226,121.441,31.256,wtw3g3yxkksy
1227,121.478,31.278,wtw3umcxd9f1
1228,121.439,31.254,wtw3g3t5tzcs
1229,121.508,31.295,wtw6hcp6tdgd
1230,121.476,31.403,wtw6sk8pezqx
1231,121.429,31.213,wtw3e4juuubv
1232,121.481,31.233,wtw3smgc2mny
1233,121.429,31.199,wtw37ptgkg0u
1234,121.364,31.18,wtw33snsdjm2
1235,121.389,31.354,wtw667bf29nz
1236,121.522,31.317,wtw6jm1dezfv
1237,121.491,31.265,wtw3uee5c6rt
1238,121.431,31.114,wtw350pk5mur
1239,121.539,31.265,wtw3vetgzfqv
1240,121.409,31.185,wtw36tp3f9rg
1241,121.525,31.283,wtw3vqgu9tzg
1242,121.336,31.125,wtw3144hm8x1
1243,121.511,31.28,wtw3vn3e5w8s
1244,121.421,31.143,wtw35j2j47gx
1245,121.442,31.156,wtw35rz2geq7
1246,121.425,31.218,wtw3e54fp8fr
1247,121.423,31.281,wtw3gn990cp1
1248,121.413,31.212,wtw3dcfppfw2
1249,121.463,31.274,wtw3gvq8m01h
1250,121.534,31.277,wtw3vtf3erqs
1251,121.436,31.18,wtw37k4uxvk8
1252,121.403,31.233,wtw3dtfcqvjy
1253,121.441,31.192,wtw37qqds6hz
1254,121.439,31.164,wtw373jpmy9t
1255,121.482,31.237,wtw3sqs2xybe
1256,121.401,31.231,wtw3dt3tb26e
1257,121.495,31.311,wtw6hevzy9qn
1258,121.393,31.126,wtw3467djfvq
1259,121.518,31.27,wtw3vhw8ywkp
1260,121.376,31.109,wtw2czpr1ccm
1261,121.455,31.327,wtw65ybv485f
1262,121.435,31.254,wtw3g3d78xfu
1263,121.531,31.318,wtw6jt20td3d
1264,121.468,31.263,wtw3u5621t97
1265,121.415,31.22,wtw3dg7twtcf
1266,121.494,31.224,wtw3ssjhzrkr
1267,121.417,31.17,wtw36fm4mjjh
1268,121.536,31.285,wtw3vx7b649y
1269,121.477,31.232,wtw3sm8ge6b2
1270,121.452,31.312,wtw65sntsez5
1271,121.467,31.247,wtw3u03dfnzz
1272,121.409,31.123,wtw349z2dexy
1273,121.328,31.144,wtw30vs6gq3u
1274,121.476,31.234,wtw3smbp5zwe
1275,121.447,31.162,wtw378g5b1yd
1276,121.453,31.119,wtw359p3k409
1277,121.487,31.239,wtw3swbhk78v
1278,121.41,31.188,wtw36v85609d
1279,121.47,31.288,wtw3upgcb1uv
1280,121.449,31.179,wtw37euqyff5
1281,121.485,31.308,wtw6h7qwmdjw
1282,121.358,31.22,wtw39e6jwmgd
1283,121.415,31.289,wtw3fzgxws3g
1284,121.524,31.322,wtw6jmgpf7yp
1285,121.445,31.187,wtw37t3t3w5m
1286,121.482,31.301,wtw6h6hmxc29
1287,121.541,31.328,wtw6jxp6yd6p
1288,121.488,31.279,wtw3uw0v7s4w
1289,121.464,31.243,wtw3ezx7sm6f
1290,121.477,31.27,wtw3uk8bgq2r
1291,121.432,31.131,wtw3570p4xjb
