ID,BID,UID,ST,SX,SY,ET,EX,EY,DS,DU,class
1386,4521,1305,2016/8/1 19:52,121.515,31.307,2016/8/1 19:58,121.513,31.304,532.05,6,0
1387,90586,6661,2016/8/1 19:53,121.454,31.261,2016/8/1 20:03,121.455,31.271,1805.35,10,4
1388,61504,3630,2016/8/1 19:53,121.365,31.227,2016/8/1 20:04,121.377,31.232,1885.75,11,5
1389,79484,2731,2016/8/1 19:54,121.471,31.296,2016/8/1 20:03,121.481,31.292,1345.69,9,2
1390,107809,7159,2016/8/1 19:54,121.402,31.209,2016/8/1 20:08,121.393,31.21,1059.87,14,7
1391,30740,6561,2016/8/1 19:54,121.536,31.285,2016/8/1 19:58,121.537,31.289,516.11,4,0
1392,100062,662,2016/8/1 19:55,121.411,31.151,2016/8/1 20:03,121.417,31.146,1074.09,8,7
1393,16691,6689,2016/8/1 19:55,121.474,31.215,2016/8/1 20:04,121.476,31.225,1205.28,9,5
1394,94937,3018,2016/8/1 19:56,121.527,31.318,2016/8/1 20:06,121.523,31.325,1176.46,10,1
1395,3304,5189,2016/8/1 19:56,121.477,31.199,2016/8/1 20:08,121.475,31.209,1249.19,12,0
1396,128007,6019,2016/8/1 19:57,121.535,31.3,2016/8/1 20:02,121.542,31.303,982.55,5,3
1397,51697,1987,2016/8/1 19:57,121.495,31.327,2016/8/1 20:17,121.472,31.32,3039.73,20,4
1398,123917,5161,2016/8/1 19:57,121.455,31.186,2016/8/1 20:24,121.448,31.184,3746.7,27,4
1399,63258,5926,2016/8/1 19:57,121.528,31.321,2016/8/1 21:14,121.526,31.323,339.05,77,7
1400,128444,6033,2016/8/1 19:57,121.475,31.232,2016/8/1 20:53,121.455,31.256,4954.36,56,3
1401,128467,5995,2016/8/1 19:57,121.386,31.292,2016/8/1 20:14,121.389,31.268,2083.03,17,0
1402,76732,7607,2016/8/1 19:58,121.491,31.253,2016/8/1 20:28,121.449,31.255,5965.9,30,5
1403,7709,2874,2016/8/1 19:58,121.511,31.198,2016/8/1 20:05,121.516,31.192,1069.14,7,0
1404,95003,7508,2016/8/1 19:58,121.466,31.267,2016/8/1 20:47,121.474,31.218,3179.88,49,6
1405,49408,2839,2016/8/1 19:58,121.419,31.175,2016/8/1 20:20,121.427,31.186,4014.96,22,5
1406,95341,7214,2016/8/1 19:59,121.474,31.334,2016/8/1 20:15,121.458,31.336,2729.55,16,5
1407,121511,7455,2016/8/1 19:59,121.523,31.213,2016/8/1 20:05,121.525,31.211,678.08,6,5
1408,97668,5067,2016/8/1 19:59,121.488,31.304,2016/8/1 20:10,121.493,31.312,1094.2,11,7
1409,33081,1631,2016/8/1 19:59,121.369,31.19,2016/8/1 20:19,121.372,31.215,2541.88,20,0
1410,119375,5988,2016/8/1 20:00,121.365,31.222,2016/8/1 21:24,121.364,31.218,6185.39,84,7
1411,40385,5414,2016/8/1 20:00,121.447,31.257,2016/8/1 21:10,121.448,31.255,8969.92,70,3
1412,82060,2556,2016/8/1 20:00,121.463,31.209,2016/8/1 20:24,121.457,31.233,3203.85,24,0
1413,76362,8605,2016/8/1 20:01,121.482,31.232,2016/8/1 20:19,121.475,31.221,1553.56,18,7
1414,42418,7360,2016/8/1 20:01,121.429,31.193,2016/8/1 20:30,121.475,31.2,6265.88,29,0
1415,87516,7300,2016/8/1 20:01,121.428,31.228,2016/8/1 20:17,121.442,31.229,3178.89,16,5
1416,114881,2845,2016/8/1 20:01,121.479,31.227,2016/8/1 20:17,121.474,31.215,1699.34,16,3
1417,112497,5820,2016/8/1 20:01,121.479,31.227,2016/8/1 20:17,121.474,31.215,1611.62,16,3
1418,128496,5623,2016/8/1 20:02,121.538,31.329,2016/8/1 20:47,121.537,31.33,169.55,45,5
1419,51143,2636,2016/8/1 20:02,121.412,31.231,2016/8/1 20:30,121.427,31.229,2670.64,28,4
1420,94558,6945,2016/8/1 20:03,121.427,31.173,2016/8/1 21:32,121.428,31.175,4219.58,89,7
1421,128449,1955,2016/8/1 20:04,121.441,31.191,2016/8/1 20:24,121.455,31.187,1819.92,20,4
1422,76140,5089,2016/8/1 20:05,121.525,31.323,2016/8/1 20:14,121.536,31.321,1340.93,9,5
1423,7348,2662,2016/8/1 20:05,121.421,31.215,2016/8/1 20:27,121.437,31.235,3527.94,22,7
1424,94411,2570,2016/8/1 20:05,121.531,31.323,2016/8/1 20:13,121.538,31.328,1070.32,8,6
1425,116332,3369,2016/8/1 20:07,121.423,31.171,2016/8/1 20:29,121.4,31.156,3788.09,22,5
1426,8060,3804,2016/8/1 20:07,121.459,31.226,2016/8/1 20:19,121.471,31.232,1640.65,12,0
1427,126422,5337,2016/8/1 20:08,121.483,31.26,2016/8/1 21:10,121.526,31.309,9535.43,62,4
1428,4445,5253,2016/8/1 20:08,121.479,31.22,2016/8/1 20:18,121.476,31.21,1495.43,10,5
1429,128538,544,2016/8/1 20:09,121.536,31.328,2016/8/1 20:34,121.524,31.329,1394.04,25,1
1430,104150,7838,2016/8/1 20:10,121.406,31.147,2016/8/1 20:33,121.42,31.157,2900.5,23,4
1431,123420,7268,2016/8/1 20:10,121.422,31.139,2016/8/1 20:23,121.426,31.131,865.76,13,0
1432,13374,7008,2016/8/1 20:11,121.414,31.153,2016/8/1 20:18,121.421,31.154,865.7,7,5
1433,70644,7638,2016/8/1 20:11,121.429,31.203,2016/8/1 21:37,121.443,31.233,7578.81,86,0
1434,38292,4770,2016/8/1 20:11,121.447,31.19,2016/8/1 20:21,121.442,31.178,1698.74,10,0
1435,11710,7130,2016/8/1 20:11,121.423,31.281,2016/8/1 20:27,121.429,31.293,1532.79,16,0
1436,101622,6715,2016/8/1 20:12,121.428,31.259,2016/8/1 20:42,121.431,31.26,392.01,30,7
1437,111159,6858,2016/8/1 20:12,121.468,31.263,2016/8/1 20:31,121.444,31.259,3092.53,19,5
1438,110984,1581,2016/8/1 20:12,121.436,31.236,2016/8/1 21:31,121.419,31.292,6519.95,79,0
1439,128573,6182,2016/8/1 20:12,121.334,31.157,2016/8/1 20:18,121.337,31.152,535.94,6,2
1440,1771,7693,2016/8/1 20:12,121.488,31.311,2016/8/1 20:26,121.481,31.295,2093.62,14,3
1441,125394,874,2016/8/1 20:13,121.48,31.297,2016/8/1 20:42,121.448,31.296,3953.6,29,5
1442,66383,7543,2016/8/1 20:14,121.433,31.168,2016/8/1 20:21,121.43,31.161,1035.25,7,0
1443,21059,8000,2016/8/1 20:15,121.443,31.207,2016/8/1 20:23,121.43,31.208,1793.36,8,5
1444,110424,1732,2016/8/1 20:15,121.452,31.194,2016/8/1 20:32,121.453,31.191,285.58,17,4
1445,92916,3926,2016/8/1 20:15,121.555,31.306,2016/8/1 22:42,121.49,31.244,13509.49,147,0
1446,75868,7200,2016/8/1 20:15,121.451,31.255,2016/8/1 20:24,121.462,31.257,1296.85,9,7
1447,11376,3134,2016/8/1 20:15,121.51,31.273,2016/8/1 20:34,121.528,31.283,2927.87,19,1
1448,59058,4204,2016/8/1 20:15,121.44,31.258,2016/8/1 20:21,121.443,31.264,892.39,6,0
1449,98661,5189,2016/8/1 20:17,121.475,31.209,2016/8/1 20:39,121.5,31.211,3339.19,22,5
1450,107699,7823,2016/8/1 20:17,121.494,31.251,2016/8/1 20:35,121.498,31.267,2875.16,18,7
1451,28703,4435,2016/8/1 20:18,121.491,31.288,2016/8/1 20:30,121.495,31.279,1191.28,12,4
1452,95215,7242,2016/8/1 20:18,121.539,31.321,2016/8/1 20:37,121.532,31.314,1186.83,19,2
1453,124396,5166,2016/8/1 20:18,121.398,31.069,2016/8/1 20:26,121.394,31.067,561.26,8,3
1454,86609,3492,2016/8/1 20:18,121.478,31.232,2016/8/1 21:34,121.414,31.207,9072.93,76,0
1455,128618,4791,2016/8/1 20:18,121.441,31.306,2016/8/1 20:28,121.427,31.303,1732.66,10,5
1456,24088,6197,2016/8/1 20:18,121.36,31.241,2016/8/1 20:32,121.342,31.259,2841.61,14,2
1457,110170,1804,2016/8/1 20:19,121.381,31.313,2016/8/1 20:29,121.373,31.314,1020.67,10,7
1458,125270,3748,2016/8/1 20:19,121.527,31.21,2016/8/1 20:30,121.519,31.223,2004.64,11,3
1459,62833,4816,2016/8/1 20:19,121.422,31.253,2016/8/1 21:28,121.411,31.302,6137.38,69,7
1460,7528,2989,2016/8/1 20:19,121.454,31.217,2016/8/1 20:58,121.42,31.211,4085.68,39,2
1461,60612,4422,2016/8/1 20:19,121.403,31.166,2016/8/1 20:45,121.43,31.162,4313.24,26,4
1462,110449,3519,2016/8/1 20:20,121.428,31.276,2016/8/1 20:31,121.416,31.285,1974.22,11,5
1463,101979,5633,2016/8/1 20:20,121.402,31.284,2016/8/1 20:25,121.398,31.281,691.48,5,5
1464,118755,1716,2016/8/1 20:20,121.451,31.258,2016/8/1 20:32,121.432,31.272,2884.2,12,2
1465,128578,2735,2016/8/1 20:21,121.49,31.295,2016/8/1 20:31,121.476,31.289,1980.67,10,7
1466,97494,1000,2016/8/1 20:21,121.437,31.313,2016/8/1 20:26,121.435,31.321,572.97,5,7
1467,43850,7507,2016/8/1 20:21,121.522,31.329,2016/8/1 21:01,121.525,31.331,450.36,40,3
1468,101670,7286,2016/8/1 20:21,121.49,31.331,2016/8/1 20:28,121.489,31.338,740.99,7,7
1469,67409,6558,2016/8/1 20:21,121.531,31.314,2016/8/1 20:28,121.538,31.311,953.88,7,2
1470,58815,5003,2016/8/1 20:22,121.421,31.285,2016/8/1 20:28,121.411,31.286,1403.31,6,5
1471,112858,6902,2016/8/1 20:23,121.486,31.211,2016/8/1 20:29,121.49,31.207,706.39,6,5
1472,127681,6157,2016/8/1 20:23,121.478,31.265,2016/8/1 20:38,121.49,31.252,2298.91,15,7
1473,64081,3911,2016/8/1 20:23,121.452,31.298,2016/8/1 20:47,121.437,31.334,2854.83,24,5
1474,125836,209,2016/8/1 20:24,121.555,31.306,2016/8/1 22:42,121.49,31.244,14467.8,138,0
1475,114090,7040,2016/8/1 20:24,121.411,31.303,2016/8/1 20:44,121.397,31.325,3070.14,20,5
1476,128649,7290,2016/8/1 20:25,121.491,31.279,2016/8/1 20:45,121.503,31.267,3252.65,20,6
1477,104910,5991,2016/8/1 20:25,121.437,31.233,2016/8/1 20:52,121.434,31.235,1773.6,27,5
1478,65337,148,2016/8/1 20:25,121.34,31.219,2016/8/1 20:32,121.334,31.22,957.37,7,6
1479,104143,6279,2016/8/1 20:27,121.545,31.285,2016/8/1 20:39,121.552,31.277,1612.93,12,5
1480,50944,6278,2016/8/1 20:28,121.45,31.251,2016/8/1 20:45,121.459,31.247,1350.39,17,2
1481,123363,1665,2016/8/1 20:29,121.48,31.298,2016/8/1 21:27,121.481,31.295,285.71,58,3
1482,104396,1508,2016/8/1 20:29,121.497,31.29,2016/8/1 20:38,121.509,31.288,1480.74,9,5
1483,35211,6646,2016/8/1 20:30,121.446,31.327,2016/8/1 21:02,121.475,31.331,4418.93,32,5
1484,78010,3946,2016/8/1 20:31,121.516,31.305,2016/8/1 20:44,121.53,31.309,1926.1,13,4
1485,109298,7345,2016/8/1 20:32,121.41,31.233,2016/8/1 21:01,121.422,31.215,3938.89,29,5
1486,113098,7967,2016/8/1 20:32,121.469,31.249,2016/8/1 20:46,121.455,31.251,1747.01,14,0
1487,128371,3168,2016/8/1 20:32,121.438,31.167,2016/8/1 20:41,121.437,31.16,696.56,9,1
1488,96580,7237,2016/8/1 20:33,121.513,31.291,2016/8/1 20:39,121.509,31.296,999.24,6,1
1489,128305,6183,2016/8/1 20:33,121.448,31.141,2016/8/1 21:11,121.462,31.174,5147.96,38,4
1490,16312,506,2016/8/1 20:33,121.489,31.258,2016/8/1 20:39,121.487,31.266,687.8,6,4
1491,48544,6275,2016/8/1 20:34,121.429,31.246,2016/8/1 20:41,121.417,31.247,2042.67,7,5
1492,123168,3044,2016/8/1 20:35,121.5,31.17,2016/8/1 20:44,121.505,31.176,1084.34,9,3
1493,128640,4318,2016/8/1 20:35,121.388,31.133,2016/8/1 20:38,121.385,31.134,464.1,3,1
1494,123746,7366,2016/8/1 20:36,121.498,31.216,2016/8/1 21:39,121.464,31.183,7826.87,63,7
1495,77215,2953,2016/8/1 20:36,121.493,31.387,2016/8/1 20:40,121.491,31.389,295.06,4,5
1496,104413,649,2016/8/1 20:37,121.401,31.154,2016/8/1 20:48,121.393,31.155,2275.54,11,0
1497,539,7589,2016/8/1 20:37,121.459,31.192,2016/8/1 20:42,121.46,31.189,706.67,5,5
1498,73893,4435,2016/8/1 20:37,121.495,31.279,2016/8/1 20:41,121.49,31.276,731.04,4,0
1499,72696,3440,2016/8/1 20:37,121.411,31.267,2016/8/1 20:56,121.43,31.273,3262.99,19,5
1500,87380,1772,2016/8/1 20:37,121.524,31.328,2016/8/1 20:51,121.538,31.329,1616.7,14,5
1501,119003,6666,2016/8/1 20:37,121.531,31.323,2016/8/1 20:48,121.529,31.339,1376.7,11,0
1502,32351,5492,2016/8/1 20:37,121.465,31.24,2016/8/1 21:16,121.457,31.305,8784.49,39,3
1503,77124,1883,2016/8/1 20:37,121.441,31.281,2016/8/1 20:44,121.451,31.279,1345.48,7,6
1504,41184,6230,2016/8/1 20:38,121.507,31.33,2016/8/1 20:55,121.499,31.335,3156.17,17,7
1505,102993,5384,2016/8/1 20:38,121.471,31.292,2016/8/1 21:04,121.468,31.297,653.03,26,2
1506,59342,5584,2016/8/1 20:38,121.459,31.189,2016/8/1 21:04,121.463,31.184,735.77,26,0
1507,36487,2138,2016/8/1 20:39,121.468,31.258,2016/8/1 20:50,121.457,31.257,1311.11,11,2
1508,23350,6771,2016/8/1 20:40,121.529,31.296,2016/8/1 21:03,121.516,31.274,3530.23,23,7
1509,94168,7511,2016/8/1 20:41,121.546,31.312,2016/8/1 20:50,121.532,31.313,1733.15,9,5
1510,17564,6015,2016/8/1 20:41,121.488,31.325,2016/8/1 21:12,121.534,31.321,5702.67,31,5
1511,2090,3293,2016/8/1 20:41,121.493,31.196,2016/8/1 21:13,121.495,31.212,2455.15,32,7
1512,121796,4515,2016/8/1 20:42,121.452,31.207,2016/8/1 20:49,121.456,31.215,1088.78,7,3
1513,77042,4435,2016/8/1 20:42,121.49,31.276,2016/8/1 20:52,121.493,31.285,857.29,10,5
1514,69130,3521,2016/8/1 20:43,121.451,31.217,2016/8/1 21:04,121.443,31.242,3841.84,21,7
1515,125470,7877,2016/8/1 20:43,121.56,31.225,2016/8/1 20:54,121.549,31.228,1660.97,11,0
1516,88923,4543,2016/8/1 20:44,121.53,31.284,2016/8/1 20:55,121.533,31.285,508.61,11,5
1517,124116,1985,2016/8/1 20:44,121.448,31.331,2016/8/1 20:52,121.455,31.329,1011.57,8,4
1518,128804,925,2016/8/1 20:44,121.545,31.282,2016/8/1 20:52,121.539,31.294,1592.37,8,3
1519,71960,4478,2016/8/1 20:44,121.551,31.247,2016/8/1 20:53,121.556,31.254,1466.94,9,3
1520,107806,3103,2016/8/1 20:45,121.472,31.318,2016/8/1 21:04,121.492,31.311,2865.96,19,0
1521,78032,79,2016/8/1 20:45,121.409,31.232,2016/8/1 20:59,121.393,31.235,2565.46,14,0
1522,83506,7757,2016/8/1 20:45,121.479,31.198,2016/8/1 20:48,121.482,31.201,508.35,3,2
1523,22852,2404,2016/8/1 20:46,121.506,31.277,2016/8/1 20:58,121.507,31.263,1371.03,12,0
1524,127801,2879,2016/8/1 20:46,121.381,31.244,2016/8/1 20:59,121.367,31.237,2093.05,13,7
1525,34801,2619,2016/8/1 20:47,121.356,31.249,2016/8/1 20:52,121.362,31.251,783.79,5,7
1526,77863,8040,2016/8/1 20:47,121.463,31.254,2016/8/1 21:09,121.465,31.247,1147.04,22,3
1527,40702,1643,2016/8/1 20:47,121.396,31.269,2016/8/1 21:01,121.39,31.261,1319.95,14,1
1528,74336,3935,2016/8/1 20:48,121.33,31.226,2016/8/1 21:24,121.324,31.244,3660.5,36,7
1529,35974,6158,2016/8/1 20:48,121.413,31.16,2016/8/1 20:58,121.414,31.153,517.46,10,0
1530,31587,4656,2016/8/1 20:48,121.55,31.29,2016/8/1 20:55,121.554,31.287,532.17,7,5
1531,126567,1728,2016/8/1 20:48,121.531,31.328,2016/8/1 21:01,121.542,31.323,1738.33,13,4
1532,31064,6337,2016/8/1 20:48,121.436,31.265,2016/8/1 21:02,121.447,31.256,2287.37,14,3
1533,59064,2506,2016/8/1 20:48,121.512,31.273,2016/8/1 21:12,121.541,31.283,3929.91,24,5
1534,118996,6691,2016/8/1 20:49,121.405,31.27,2016/8/1 21:03,121.401,31.275,1073.96,14,3
1535,128842,4844,2016/8/1 20:49,121.46,31.323,2016/8/1 22:01,121.463,31.327,6022.58,72,3
1536,18679,2222,2016/8/1 20:50,121.446,31.17,2016/8/1 21:15,121.451,31.138,2888.86,25,5
1537,123867,780,2016/8/1 20:50,121.527,31.262,2016/8/1 22:13,121.53,31.263,9973.08,83,0
1538,19053,4176,2016/8/1 20:50,121.401,31.133,2016/8/1 20:58,121.403,31.14,1058.54,8,0
1539,87706,6220,2016/8/1 20:51,121.376,31.31,2016/8/1 21:23,121.374,31.308,3074.42,32,2
1540,128801,4341,2016/8/1 20:51,121.452,31.275,2016/8/1 21:04,121.435,31.279,2589.3,13,0
1541,58399,4730,2016/8/1 20:51,121.503,31.308,2016/8/1 21:34,121.532,31.287,27078.64,43,0
1542,103802,3147,2016/8/1 20:51,121.437,31.371,2016/8/1 21:08,121.448,31.372,1809.83,17,2
1543,35986,4457,2016/8/1 20:53,121.413,31.16,2016/8/1 20:58,121.414,31.153,517.46,5,0
1544,117100,8560,2016/8/1 20:54,121.457,31.173,2016/8/1 21:06,121.445,31.166,1930.91,12,5
1545,128827,1094,2016/8/1 20:55,121.517,31.337,2016/8/1 21:03,121.519,31.335,1312.23,8,5
1546,124948,6563,2016/8/1 20:55,121.528,31.278,2016/8/1 21:04,121.534,31.277,726.13,9,2
1547,53312,6679,2016/8/1 20:55,121.531,31.323,2016/8/1 21:03,121.524,31.328,1292.96,8,1
1548,59565,7112,2016/8/1 20:56,121.47,31.287,2016/8/1 21:04,121.464,31.291,972.71,8,2
1549,4813,7036,2016/8/1 20:56,121.432,31.189,2016/8/1 21:05,121.42,31.195,1596.44,9,5
1550,103682,1961,2016/8/1 20:56,121.411,31.165,2016/8/1 21:47,121.44,31.237,9108.46,51,3
1551,69103,4012,2016/8/1 20:56,121.49,31.312,2016/8/1 21:01,121.493,31.315,508.4,5,5
1552,14522,6935,2016/8/1 20:56,121.443,31.216,2016/8/1 21:16,121.465,31.215,3072.55,20,7
1553,27300,4828,2016/8/1 20:57,121.464,31.182,2016/8/1 21:22,121.444,31.173,3692.84,25,5
1554,81093,2780,2016/8/1 20:57,121.407,31.291,2016/8/1 21:17,121.404,31.279,1475.34,20,3
1555,30679,3181,2016/8/1 20:57,121.527,31.328,2016/8/1 21:35,121.507,31.336,3828.42,38,7
1556,128501,2919,2016/8/1 20:57,121.513,31.307,2016/8/1 21:12,121.493,31.312,2768.48,15,7
1557,119320,3497,2016/8/1 20:59,121.319,31.288,2016/8/1 21:29,121.316,31.285,507.54,30,1
1558,29849,6667,2016/8/1 20:59,121.51,31.295,2016/8/1 21:15,121.49,31.311,3408.3,16,5
1559,4572,5194,2016/8/1 20:59,121.478,31.226,2016/8/1 21:28,121.491,31.198,3176,29,4
1560,118642,3332,2016/8/1 20:59,121.445,31.222,2016/8/1 21:24,121.42,31.212,3614.54,25,5
1561,120378,2690,2016/8/1 21:00,121.469,31.205,2016/8/1 21:28,121.492,31.224,4138.68,28,0
1562,128377,3039,2016/8/1 21:00,121.518,31.306,2016/8/1 21:06,121.52,31.311,513.62,6,5
1563,97768,6623,2016/8/1 21:01,121.512,31.258,2016/8/1 21:12,121.513,31.266,1113.02,11,0
1564,101368,3271,2016/8/1 21:01,121.534,31.331,2016/8/1 21:24,121.522,31.315,2445.94,23,3
1565,7317,7770,2016/8/1 21:01,121.507,31.216,2016/8/1 21:38,121.484,31.173,5820.13,37,5
1566,51697,7310,2016/8/1 21:01,121.472,31.32,2016/8/1 21:30,121.49,31.331,3770.59,29,5
1567,126540,7399,2016/8/1 21:02,121.485,31.278,2016/8/1 21:19,121.461,31.279,3063.21,17,1
1568,128353,4015,2016/8/1 21:03,121.317,31.31,2016/8/1 21:32,121.298,31.312,3031.9,29,7
1569,37616,60,2016/8/1 21:03,121.518,31.332,2016/8/1 21:16,121.507,31.329,1515.43,13,0
1570,112443,1145,2016/8/1 21:03,121.402,31.311,2016/8/1 21:09,121.408,31.313,783.93,6,2
1571,39906,6262,2016/8/1 21:03,121.383,31.251,2016/8/1 21:19,121.393,31.248,1691.15,16,4
1572,91853,2753,2016/8/1 21:04,121.514,31.303,2016/8/1 21:09,121.516,31.309,1017.04,5,6
1573,57613,6343,2016/8/1 21:04,121.414,31.271,2016/8/1 21:12,121.421,31.27,909.5,8,0
1574,93666,700,2016/8/1 21:04,121.45,31.26,2016/8/1 21:10,121.442,31.256,1251.04,6,0
1575,47188,7360,2016/8/1 21:05,121.471,31.193,2016/8/1 21:23,121.459,31.195,1524.39,18,0
1576,128828,2061,2016/8/1 21:05,121.417,31.22,2016/8/1 21:11,121.409,31.216,1345.29,6,3
1577,112140,6913,2016/8/1 21:06,121.481,31.212,2016/8/1 22:33,121.482,31.221,1619.16,87,5
1578,90891,6674,2016/8/1 21:06,121.487,31.25,2016/8/1 22:06,121.517,31.314,9785.73,60,7
1579,26785,1483,2016/8/1 21:06,121.496,31.265,2016/8/1 21:20,121.516,31.274,2822.39,14,7
1580,24621,6602,2016/8/1 21:07,121.466,31.204,2016/8/1 21:16,121.464,31.2,571.28,9,3
1581,119354,2291,2016/8/1 21:08,121.421,31.279,2016/8/1 21:29,121.419,31.292,1422.38,21,0
1582,57074,5510,2016/8/1 21:10,121.42,31.215,2016/8/1 21:16,121.422,31.214,280.67,6,3
1583,92741,4641,2016/8/1 21:10,121.438,31.196,2016/8/1 21:14,121.435,31.202,638.48,4,1
1584,22245,5717,2016/8/1 21:11,121.443,31.278,2016/8/1 22:21,121.434,31.168,12026.31,70,3
1585,128597,4578,2016/8/1 21:11,121.463,31.181,2016/8/1 21:32,121.476,31.199,3649.49,21,5
1586,105181,3903,2016/8/1 21:11,121.427,31.291,2016/8/1 21:29,121.428,31.276,1857.19,18,4
1587,56779,4927,2016/8/1 21:11,121.436,31.205,2016/8/1 21:26,121.447,31.198,2158.22,15,7
1588,96934,5668,2016/8/1 21:12,121.426,31.295,2016/8/1 21:28,121.41,31.308,2491.65,16,5
1589,34770,796,2016/8/1 21:12,121.463,31.219,2016/8/1 21:35,121.48,31.21,3103.07,23,0
1590,90874,7864,2016/8/1 21:12,121.46,31.269,2016/8/1 22:36,121.458,31.268,1466.27,84,1
1591,89078,3389,2016/8/1 21:12,121.507,31.282,2016/8/1 21:34,121.477,31.283,3775.27,22,5
1592,128960,1508,2016/8/1 21:13,121.509,31.288,2016/8/1 21:19,121.508,31.292,968.05,6,7
1593,128220,5643,2016/8/1 21:15,121.373,31.158,2016/8/1 21:31,121.353,31.17,3153.26,16,5
1594,128946,743,2016/8/1 21:15,121.501,31.147,2016/8/1 21:45,121.5,31.14,2444.56,30,5
1595,49183,2860,2016/8/1 21:16,121.422,31.266,2016/8/1 21:21,121.418,31.264,561.34,5,4
1596,59109,7848,2016/8/1 21:16,121.442,31.259,2016/8/1 21:38,121.427,31.276,2442.54,22,4
1597,84686,5413,2016/8/1 21:16,121.434,31.205,2016/8/1 21:22,121.429,31.209,788.79,6,3
1598,128639,916,2016/8/1 21:17,121.541,31.328,2016/8/1 21:23,121.538,31.322,683.33,6,0
1599,60822,5165,2016/8/1 21:17,121.427,31.287,2016/8/1 21:25,121.43,31.283,522.32,8,3
1600,96627,5429,2016/8/1 21:17,121.365,31.249,2016/8/1 22:13,121.367,31.241,11501.69,56,5
1601,57152,7850,2016/8/1 21:18,121.493,31.213,2016/8/1 21:35,121.495,31.222,1560.16,17,4
1602,15884,7976,2016/8/1 21:19,121.452,31.176,2016/8/1 21:33,121.463,31.187,1819.64,14,7
1603,125253,2935,2016/8/1 21:20,121.553,31.28,2016/8/1 21:28,121.551,31.29,1650.84,8,7
1604,126975,6559,2016/8/1 21:20,121.489,31.242,2016/8/1 21:27,121.485,31.243,682.19,7,3
1605,101452,7021,2016/8/1 21:21,121.457,31.317,2016/8/1 21:27,121.447,31.318,1359.76,6,3
1606,84084,7619,2016/8/1 21:21,121.348,31.155,2016/8/1 22:02,121.308,31.204,14161.77,41,0
1607,123187,7373,2016/8/1 21:22,121.47,31.191,2016/8/1 21:59,121.478,31.199,1938.75,37,3
1608,21307,5558,2016/8/1 21:22,121.508,31.303,2016/8/1 21:31,121.509,31.293,1532.95,9,3
1609,120423,6805,2016/8/1 21:23,121.488,31.332,2016/8/1 21:30,121.482,31.34,1311.79,7,0
1610,71290,3423,2016/8/1 21:23,121.583,31.245,2016/8/1 22:18,121.581,31.251,5404.83,55,5
1611,123184,2773,2016/8/1 21:23,121.425,31.163,2016/8/1 21:37,121.432,31.168,1141.73,14,4
1612,123900,5960,2016/8/1 21:24,121.435,31.168,2016/8/1 21:53,121.438,31.167,1863.14,29,5
1613,99966,3678,2016/8/1 21:25,121.439,31.244,2016/8/1 21:56,121.448,31.255,3742.95,31,3
1614,97591,6612,2016/8/1 21:25,121.412,31.263,2016/8/1 21:37,121.426,31.259,1935.06,12,7
1615,30980,5851,2016/8/1 21:26,121.491,31.203,2016/8/1 21:44,121.489,31.202,280.79,18,7
1616,21093,2961,2016/8/1 21:26,121.428,31.158,2016/8/1 21:33,121.435,31.16,1291,7,3
1617,77848,6635,2016/8/1 21:27,121.531,31.306,2016/8/1 21:54,121.541,31.291,2375.96,27,5
1618,112244,6653,2016/8/1 21:27,121.55,31.271,2016/8/1 22:18,121.507,31.288,7082.07,51,3
1619,41504,2984,2016/8/1 21:27,121.437,31.227,2016/8/1 21:47,121.439,31.226,619.46,20,2
1620,129115,2355,2016/8/1 21:29,121.406,31.291,2016/8/1 21:41,121.403,31.285,638.2,12,5
1621,119607,8068,2016/8/1 21:31,121.459,31.192,2016/8/1 21:56,121.468,31.187,3121.63,25,2
1622,87569,4657,2016/8/1 21:31,121.351,31.281,2016/8/1 21:34,121.354,31.282,391.88,3,7
1623,123695,2183,2016/8/1 21:33,121.4,31.238,2016/8/1 21:46,121.404,31.258,2185.51,13,5
1624,26207,7621,2016/8/1 21:33,121.487,31.303,2016/8/1 21:55,121.489,31.34,2741.93,22,7
1625,36620,535,2016/8/1 21:34,121.409,31.314,2016/8/1 21:50,121.398,31.308,2133.89,16,7
1626,116008,5598,2016/8/1 21:35,121.408,31.325,2016/8/1 22:08,121.359,31.344,7569.12,33,4
1627,25416,2792,2016/8/1 21:38,121.367,31.228,2016/8/1 21:57,121.363,31.247,2261.56,19,0
1628,129102,902,2016/8/1 21:39,121.496,31.169,2016/8/1 21:50,121.507,31.172,1471.47,11,5
1629,66210,1164,2016/8/1 21:39,121.483,31.274,2016/8/1 21:46,121.488,31.285,1152.27,7,3
1630,60423,3798,2016/8/1 21:40,121.47,31.19,2016/8/1 22:00,121.476,31.198,1872.18,20,0
1631,88713,5825,2016/8/1 21:40,121.489,31.255,2016/8/1 22:11,121.468,31.253,3574.68,31,2
1632,112041,6973,2016/8/1 21:41,121.487,31.298,2016/8/1 21:50,121.477,31.304,1679.21,9,3
1633,125005,3173,2016/8/1 21:41,121.498,31.305,2016/8/1 22:23,121.465,31.306,5033.63,42,5
1634,59438,7801,2016/8/1 21:42,121.47,31.191,2016/8/1 22:00,121.476,31.198,1924.55,18,0
1635,72413,2741,2016/8/1 21:43,121.459,31.254,2016/8/1 21:49,121.462,31.257,508.25,6,7
