class,lon,lat
7,121.416221,31.149021
7,121.15812,31.291288
7,121.362588,31.217818
7,121.456666,31.224781
6,121.436675,31.190694
5,121.485238,30.914387
0,121.480985,31.224876
5,121.438052,31.090212
7,121.446385,31.323918
4,121.45568,31.228616
0,121.63589,31.562899
6,121.573917,30.891547
1,121.50585,31.393619
3,121.529397,30.821086
6,121.625585,31.327369
5,121.427753,31.225458
5,121.513938,31.30102
1,121.457968,31.310963
1,121.389582,31.355611
3,121.50341,31.238519
7,121.437099,31.195371
5,121.618418,31.331879
7,121.423298,31.237889
5,121.376318,31.245825
5,121.646121,30.912721
2,121.499664,31.225029
5,121.427616,31.36028
4,121.489044,31.231262
5,121.527564,31.287763
7,121.337,30.745799
5,121.422896,31.238005
0,121.580639,30.920656
0,121.388535,31.193789
7,121.342378,31.102466
0,121.442799,31.186709
3,121.499336,31.261406
7,121.162813,31.289556
7,121.730433,31.213999
0,121.484312,31.295011
0,121.470492,31.218226
5,121.470378,31.271565
7,121.331792,30.745553
5,121.326401,31.194283
7,121.282878,31.469522
5,121.479865,31.302379
4,121.202205,31.328717
7,121.229355,31.150623
2,121.57767,30.924013
2,121.330795,31.238394
1,121.7756,31.338634
5,121.434189,31.222782
4,121.421546,31.232065
7,121.304464,31.01389
4,121.44706,31.025224
1,121.467207,31.03566
0,121.272508,31.195423
5,121.513239,31.308625
7,121.427009,31.172605
5,121.461494,31.250331
5,121.503175,31.263244
0,121.44042,31.193537
5,121.514783,31.251857
2,121.266217,31.413214
7,121.312734,31.058271
5,121.565572,31.242993
2,121.479469,31.206923
5,121.454693,31.258026
7,121.427345,31.183447
6,121.171885,31.040422
5,121.482303,31.246996
7,121.457546,30.917936
5,121.487055,31.281334
0,121.426477,31.261568
7,121.442358,31.187597
7,121.426049,31.140672
5,121.431193,31.278001
3,121.473926,31.258942
7,121.432529,31.013591
3,121.468497,31.266172
4,121.587281,31.271514
7,121.421298,31.235756
1,121.541489,30.872918
7,121.446795,31.257872
6,121.610137,31.267916
5,121.231848,31.196526
5,121.324824,31.240346
2,121.496961,31.137081
5,121.510075,31.718788
7,121.382009,31.176231
5,121.468658,31.228628
5,121.306816,31.297302
6,121.465297,30.919124
5,121.013099,30.888675
7,121.578403,31.257289
5,121.457835,31.207085
4,121.34104,30.852287
6,121.471408,31.214451
0,121.432724,31.218151
2,121.479157,31.224613
5,121.44264,31.223601
5,121.188162,31.099797
4,121.411017,31.628659
5,121.404822,31.636261
5,121.117707,31.146582
2,121.254031,31.379604
4,121.503589,31.283586
0,121.202869,31.154954
0,121.445956,31.219183
0,121.400519,31.617921
1,121.251682,31.371215
5,121.60133,30.987287
5,121.376383,31.145132
7,121.469787,31.220357
1,121.196086,31.30314
7,121.372063,31.078019
5,121.58047,30.924397
7,121.686653,31.237188
1,121.438174,31.238988
7,121.477405,31.287904
2,121.43778,31.194983
5,121.437131,31.183009
4,121.371519,31.112351
0,121.357307,31.225025
3,121.372574,31.232579
2,121.452393,30.813113
4,121.515962,31.235582
7,121.535386,31.288798
7,121.417988,31.180618
4,121.384861,31.112817
2,121.529959,31.222845
2,121.415791,31.400646
4,121.521729,31.279633
3,121.523852,31.215045
5,121.05454,31.111654
1,121.564418,31.225961
7,121.448219,31.323496
3,121.262629,31.376771
7,121.408918,31.087971
5,121.418286,31.302316
5,121.415878,31.003272
5,121.157324,31.295373
0,121.458716,30.916319
2,121.590628,31.209591
5,121.120879,31.151159
2,121.398485,31.412416
7,121.042975,31.011204
2,121.301262,31.344854
1,121.577925,31.259847
2,121.344316,31.316124
5,121.493025,31.387312
2,121.477799,31.239172
5,121.185661,31.194408
0,121.157529,30.891256
2,121.436566,31.232813
1,121.394549,31.015531
5,121.346542,31.260014
5,121.447315,31.323186
1,121.372972,31.217133
5,121.746383,31.036098
5,121.439819,31.10969
5,121.398546,31.13455
7,121.412434,31.196334
3,121.663727,31.14668
6,121.370564,31.222267
7,121.484514,31.248412
6,121.42055,31.22198
1,121.294263,31.026284
5,121.51911,31.182833
5,121.396246,31.621859
6,121.492492,31.22716
0,121.11801,31.15549
5,121.321067,31.194196
5,121.4649,31.248479
0,121.179382,31.095261
4,121.538717,31.152518
4,121.499412,31.123795
5,121.512483,31.255022
4,121.844728,30.906352
2,121.276706,31.39915
3,121.416607,31.272812
1,121.316043,31.130607
5,121.399832,31.131433
5,121.104182,31.147426
0,121.500854,31.344913
3,121.490547,31.290316
0,121.268107,31.3886
5,121.513147,31.301662
4,121.484574,31.235969
2,121.144825,31.145659
5,121.517243,31.31104
0,121.310827,31.342177
2,121.411435,31.099803
7,121.538396,31.269946
5,121.496959,30.908522
1,121.467728,30.902885
4,121.501898,31.299787
0,121.434177,30.951931
0,121.61013,30.98505
1,121.450456,30.901774
6,121.199285,31.156216
3,121.551875,31.29381
3,121.179205,31.188833
4,121.412068,31.169193
2,121.264801,31.0931
5,121.478218,31.232166
7,121.452953,31.267902
2,121.387537,31.176452
0,121.200227,31.089969
7,121.483526,31.25284
4,121.400495,30.957655
0,121.528401,31.278814
7,121.507759,31.234811
2,121.418538,31.616025
4,121.496295,31.26491
5,121.394452,31.161651
2,121.202516,30.969136
5,121.469786,31.249999
4,121.367063,31.13919
0,121.464923,31.295698
0,121.504937,31.20849
0,121.466426,31.220839
2,121.376646,31.291262
7,121.412475,31.156658
5,121.479156,31.245144
0,121.700378,31.569574
3,121.470521,31.263304
6,121.235192,31.725356
6,121.36667,31.19329
0,121.490565,31.246193
5,121.452182,30.912249
7,121.396734,31.350518
4,121.146786,31.157592
5,121.684859,30.925369
7,121.250031,31.03832
2,121.401063,31.20181
2,121.337734,31.408358
5,121.440852,31.313062
5,121.457144,31.228975
5,121.458579,31.226492
5,121.527951,30.826683
7,121.470974,31.296726
1,121.389439,31.103889
3,121.315335,31.061305
0,121.490625,31.313663
2,121.489301,30.872133
1,121.37082,31.350039
5,121.482014,31.213047
2,121.215767,31.273859
0,121.392792,31.193958
7,121.458148,31.226012
2,121.513333,30.91288
5,121.461397,31.221062
2,121.443847,31.369111
4,121.394223,31.620872
5,121.412815,31.109647
3,121.55489,31.19141
4,121.479909,31.22173
5,121.3435,31.174795
5,121.467575,31.26539
5,121.431666,31.373551
7,121.64493,30.911278
7,121.511051,30.905448
7,121.432761,31.013681
7,121.317797,31.311328
7,121.115819,31.148346
5,121.174538,30.825944
7,121.500559,31.376999
4,121.395491,31.622931
5,121.29499,31.379433
7,121.409119,31.176735
6,121.456741,31.217007
5,121.453746,31.334444
5,121.448761,31.181566
5,121.433708,31.238165
5,121.423101,31.211338
1,121.401181,31.323128
0,121.376502,31.251205
5,121.336603,31.409036
1,121.356302,31.242633
4,121.505393,31.300098
5,121.274892,31.170681
4,121.446501,31.025588
7,121.56344,31.165441
5,121.302524,31.270492
2,121.379888,31.288991
0,121.428634,31.152488
5,121.371942,30.996074
7,121.400372,31.15747
7,121.425735,31.242448
5,121.222598,31.01696
5,121.455743,31.324986
2,121.402487,30.874421
7,121.485227,30.916823
2,121.8396,31.519659
2,121.499664,31.225029
7,121.196655,31.0172
7,121.410733,31.100014
0,121.448343,31.210847
2,121.35892,31.221387
5,121.056236,31.109621
5,121.46317,31.27079
2,121.3001,31.2631
4,121.426267,31.222049
1,121.288202,31.272038
5,121.51438,31.300825
7,121.431444,31.249579
5,121.054077,31.108278
7,121.382375,31.315119
7,121.491782,31.279946
5,121.382458,31.122363
5,121.390062,31.351408
2,121.268661,31.081304
5,121.474541,31.235135
5,121.437667,31.238964
2,121.450983,31.199045
7,121.497184,31.228633
0,121.443182,31.297401
2,121.20878,31.04967
4,121.135907,31.13894
5,121.443499,31.241103
5,121.305481,30.732299
2,121.483596,31.327429
7,121.58283,31.240265
5,121.434486,31.148947
7,121.389964,31.628555
4,121.502652,31.294618
2,121.482397,31.201001
5,121.111254,31.160227
3,121.485735,31.264005
1,121.28197,31.327182
1,121.25662,31.36773
5,121.445617,31.305217
5,121.430576,31.218143
1,121.479742,31.673305
4,121.546022,31.296013
7,121.423734,31.415091
7,121.479546,31.23306
5,121.471477,30.920159
5,121.421783,31.289568
5,121.611228,31.137917
5,121.383841,31.191201
5,121.244704,31.222271
7,121.401584,31.241911
5,121.587264,31.270765
4,121.207118,31.155078
4,121.435874,31.214848
2,121.47834,31.194641
1,121.196276,31.098669
2,121.447371,31.162931
4,121.456546,30.912509
5,121.503795,31.094947
2,121.436437,31.240773
5,121.690697,31.388384
5,121.40866,31.191106
1,121.417944,31.35629
5,121.185573,31.100475
5,121.33656,30.728404
5,121.404806,31.211348
2,121.516965,31.301013
1,121.290551,31.750641
3,121.445283,31.179087
0,121.44262,31.18847
1,121.639305,30.914738
1,121.295441,30.775441
2,121.411911,31.240913
7,121.507798,30.837205
1,121.429002,31.257151
1,121.2648,31.399939
1,121.376787,31.098451
4,121.481949,31.304111
5,121.453246,31.273326
0,121.620396,31.263425
0,121.32488,31.200983
7,121.453728,30.908175
7,121.428589,31.250578
2,121.432817,31.320514
5,121.559471,31.159018
5,121.403407,31.197338
7,121.18098,31.191851
3,121.43762,31.26252
7,121.476683,31.29435
5,121.407359,31.205516
4,121.37974,31.3189
1,121.493163,31.188947
7,121.366566,31.106827
7,121.422901,30.794312
0,121.44208,31.185901
1,121.525556,31.227618
5,121.615472,31.533783
5,121.457155,31.228989
1,121.407673,31.283285
5,121.412389,31.243839
7,121.443837,31.213994
3,121.468536,31.228037
7,121.529853,31.220534
5,121.435172,31.385161
7,121.242352,31.058229
1,121.497077,31.25951
7,121.530614,31.166836
1,121.396669,31.319378
7,121.535016,31.324927
5,121.348077,31.280887
5,121.38369,31.191279
5,121.452676,31.273068
5,121.458088,31.215826
1,121.237897,30.766578
4,121.431583,31.259183
5,121.169209,30.892119
5,121.468922,31.197327
7,121.223176,31.005567
7,121.368042,31.212732
5,121.438212,31.239068
1,121.523612,31.256939
2,121.270119,30.798018
1,121.472612,30.990951
0,121.385035,31.252938
5,121.478046,31.260783
5,121.476308,30.975739
5,121.445871,31.33714
2,121.173183,31.296248
5,121.400921,31.2485
4,121.4055,31.239089
5,121.459907,31.289557
0,121.452523,30.933948
5,121.194936,31.1506
7,121.192448,31.043667
7,121.431086,31.149559
7,121.760047,31.040933
7,121.411125,31.27127
5,121.273831,31.234749
5,121.36249,31.360471
4,121.622721,31.535298
5,121.705173,31.188635
7,121.451585,30.915781
4,121.53039,31.19018
5,121.482544,31.246158
2,121.64599,30.937077
1,121.490464,31.305134
5,121.480283,31.302137
7,121.375265,31.223161
0,121.468153,31.271389
5,121.647265,31.070473
7,121.460095,31.314947
5,121.481766,31.238585
5,121.295546,31.378167
7,121.169798,30.885976
1,121.47903,31.225709
3,121.605543,31.311773
7,121.278268,31.385664
5,121.450481,31.144877
3,121.410966,31.629056
5,121.507298,31.1718
5,121.417048,31.219362
5,121.521591,31.23519
5,121.307349,31.120871
4,121.425261,31.201274
7,121.468528,31.208204
2,121.63336,30.909675
5,121.834066,31.526222
3,121.362251,31.091398
1,121.453142,31.269829
5,121.757764,31.147569
7,121.47376,31.221241
7,121.442241,31.189594
5,121.487789,31.252881
2,121.47668,31.23294
7,121.262923,31.017117
0,121.331787,31.185158
5,121.482572,31.245255
5,121.33937,30.882334
4,121.436238,31.32411
5,121.453051,31.169859
5,121.457704,31.225963
2,121.410522,31.619183
4,121.43188,31.227501
0,121.411296,31.220335
0,121.574997,31.054579
5,121.490265,31.206158
7,121.482901,31.236394
7,121.43963,31.192796
5,121.509247,31.258976
5,121.468436,31.229316
5,121.482155,31.266658
2,121.457113,31.240398
0,121.431526,31.406002
0,121.354164,31.41161
5,121.566742,31.568512
7,121.453645,31.248947
5,121.485565,31.212432
7,121.372831,31.132582
7,121.477131,31.199203
2,121.450294,31.284746
5,121.483631,31.236658
4,121.47991,31.23284
7,121.462179,31.196551
5,121.34062,31.414057
5,121.655764,31.209582
5,121.35833,31.079
5,121.399819,31.61883
2,121.499189,31.27226
5,121.407733,31.233498
7,121.401878,31.233993
1,121.16055,30.883314
2,121.526483,31.256943
1,121.321729,31.223577
2,121.259726,31.155596
5,121.37787,31.218338
2,121.346841,31.137639
5,121.459074,31.217257
2,121.372189,31.252688
0,121.405138,31.283151
2,121.46485,31.206176
4,121.125813,31.179564
3,121.275939,31.197462
0,121.479716,31.249023
3,121.414678,31.248716
0,121.488956,31.271845
5,121.275093,31.167268
0,121.659647,31.591657
0,121.489542,31.291356
5,121.307833,31.434425
7,121.44667,31.323614
2,121.822902,31.052635
1,121.214763,30.835589
5,121.367851,31.102941
2,121.480118,31.230114
2,121.431809,31.192983
7,121.468443,31.206572
5,121.246748,31.057487
7,121.59154,31.20042
3,121.315272,30.730168
5,121.837111,31.525017
5,121.565465,31.242955
0,121.443216,31.246087
3,121.166111,31.087192
7,121.442281,31.186019
2,121.469948,31.218539
3,121.43145,31.36308
7,121.491301,31.221613
5,121.228197,31.009356
0,121.488682,31.296754
5,121.243017,31.057314
5,121.493524,31.255452
4,121.485063,31.205429
5,121.439879,31.244583
4,121.468169,31.214823
2,121.637659,31.214037
0,121.650917,31.559032
5,121.454583,31.217292
5,121.058148,31.075685
4,121.46591,31.231381
2,121.311699,31.154604
5,121.479223,31.23696
3,121.498358,31.220297
7,121.449298,31.236757
3,121.452943,31.211287
5,121.40583,31.000908
5,121.119874,31.146399
7,121.485029,31.399696
5,121.42001,30.794567
2,121.262722,31.270145
0,121.364328,31.144201
7,121.445106,31.224133
7,121.366508,31.120006
7,121.463467,31.243901
4,121.440041,31.249822
5,121.383519,31.147827
3,121.414978,31.196884
7,121.391165,31.268593
2,121.466316,31.239179
5,121.436261,31.235366
1,121.366867,31.149292
5,121.308102,31.029304
5,121.479394,31.275626
6,121.558212,30.820111
4,121.472926,31.401733
5,121.321362,31.121796
3,121.504906,31.172453
5,121.425364,31.293164
1,121.220044,31.287693
3,121.463009,31.195586
4,121.409773,31.14126
7,121.435887,31.177242
2,121.148932,31.361833
5,121.405214,31.63027
7,121.479502,31.234362
1,121.355807,31.135966
5,121.182346,31.188084
5,121.425672,31.162299
0,121.067523,30.936625
2,121.286232,31.110368
1,121.020362,30.895631
5,121.141281,31.257066
2,121.199204,31.434972
2,121.42632,31.211914
5,121.322595,31.239458
1,121.540689,31.295694
4,121.624739,31.145279
4,121.363937,31.172419
7,121.482365,31.258477
4,121.52572,31.14246
6,121.501585,31.167225
5,121.522821,31.580761
0,121.423523,31.17244
5,121.313846,31.108067
1,121.450048,31.193684
7,121.468571,30.90237
7,121.536977,31.183353
0,121.456214,31.223299
5,121.705206,31.191441
3,121.507014,31.164982
2,121.253012,31.213468
5,121.56091,31.164569
2,121.645425,31.028719
5,121.233912,31.007155
1,121.457763,31.215838
7,121.50819,31.281222
3,121.506192,31.150935
5,121.400264,31.644513
2,121.315296,31.349395
2,121.470434,30.838443
7,121.416626,31.218935
5,121.634833,31.557192
5,121.355286,31.2916
0,121.515419,30.90771
7,121.492064,31.340476
6,121.337095,31.419293
5,121.363812,31.679949
5,121.438605,31.195132
2,121.489044,31.231262
4,121.367523,31.221637
5,121.586654,31.32973
0,121.424782,31.186968
5,121.355017,31.123144
5,121.266106,31.278857
5,121.437383,31.174078
5,121.111256,31.153965
5,121.772965,31.19737
5,121.405064,31.267178
5,121.321018,30.732713
1,121.48458,31.304098
7,121.638251,31.215102
4,121.38703,31.178303
2,121.241368,31.239865
5,121.40183,31.209951
2,121.333445,31.480499
2,121.290414,31.352843
5,121.198665,31.033389
7,121.585361,31.054828
7,121.660355,31.140846
7,121.46666,31.22544
7,121.2713,31.239969
4,121.426414,31.02316
3,121.369861,31.119354
5,121.437203,31.142266
5,121.365269,31.251121
4,121.536829,31.043328
0,121.469604,31.032661
0,121.508511,31.22944
0,121.241618,31.066415
5,121.344733,31.247923
1,121.375999,30.761232
5,121.42929,30.831415
2,121.513216,31.303413
4,121.506262,31.393269
2,121.53553,31.265046
2,121.484839,31.214718
3,121.530099,31.192662
1,121.37322,31.105101
3,121.539028,31.329686
1,121.508042,31.329793
2,121.486156,31.347827
5,121.449695,31.219493
0,121.488801,31.203065
7,121.427402,31.251196
5,121.464765,31.244871
7,121.43513,31.255496
5,121.703491,31.194311
4,121.567664,31.213195
5,121.438824,31.195392
5,121.624972,31.542306
3,121.466137,31.275741
3,121.407502,31.190865
7,121.38164,31.24459
2,121.339589,31.230685
0,121.531015,31.267537
3,121.58,31.25
5,121.519838,31.208233
2,121.64344,31.1564
5,121.21829,31.269841
7,121.330999,31.244642
5,121.681577,31.391569
4,121.490215,31.182929
4,121.55901,31.230205
3,121.3432,31.139373
5,121.449652,31.239217
3,121.390127,31.133849
4,121.608997,31.279643
3,121.611616,31.207704
3,121.466648,31.227214
7,121.20245,31.049749
3,121.507894,31.273438
5,121.482261,31.403498
7,121.285056,31.005775
5,121.407157,31.329589
0,121.083309,31.255849
5,121.058281,31.1084
5,121.262299,31.387369
7,121.313745,30.886274
0,121.415512,31.3027
3,121.424291,31.20716
7,121.495077,31.174722
3,121.464158,31.287646
0,121.346538,31.194189
3,121.348656,31.163721
0,121.326748,31.19429
7,121.416553,30.782792
7,121.425589,31.240993
7,121.396226,31.24733
5,121.49554,31.37333
5,121.341064,30.712955
0,121.469023,31.250621
5,121.668361,31.279094
7,121.345487,30.729631
7,121.352058,31.286113
7,121.436073,31.264952
3,121.459826,31.195628
3,121.498982,31.292892
0,121.447096,31.125989
2,121.433283,31.244278
5,121.433037,31.26593
0,121.643522,31.024552
5,121.34873,31.155318
2,121.251012,31.095097
6,121.519298,31.190133
5,121.588727,31.251604
7,121.116575,31.147324
5,121.408483,31.039708
1,121.488412,31.171197
2,121.313406,31.095835
1,121.506778,31.158579
3,121.364408,31.245698
5,121.437936,31.195193
2,121.11576,31.137507
5,121.438506,31.195327
2,121.33414,31.139129
0,121.387111,31.180988
0,121.76617,31.088004
2,121.449059,31.328852
7,121.464688,31.24341
2,121.281358,31.222129
5,121.349741,31.315946
5,121.372255,31.344829
2,121.220249,31.186581
4,121.244888,31.055664
7,121.51481,31.227113
7,121.356053,31.217003
0,121.488921,31.262884
1,121.395311,31.182539
0,121.301959,30.997496
4,121.501817,31.17534
2,121.110149,31.25012
7,121.423025,31.142361
5,121.518225,31.165497
4,121.454465,31.222637
7,121.28253,31.33652
7,121.313849,31.149164
7,121.484305,31.235435
5,121.271378,31.239044
7,121.498877,30.989519
3,121.520443,31.237032
5,121.518426,31.308115
5,121.495894,31.136833
5,121.308743,31.290886
1,121.501801,31.290996
1,121.479178,31.399472
5,121.061279,31.109115
0,121.463428,31.222921
1,121.547481,31.318306
5,121.013923,30.890558
2,121.455566,31.186348
1,121.345837,31.284944
4,121.21806,31.047818
7,121.387313,31.260686
5,121.245099,31.384068
1,121.372784,31.217874
4,121.417108,31.226674
4,121.435326,31.200222
2,121.408001,31.620384
3,121.48138,31.295195
4,121.456113,31.237327
5,121.483938,30.916052
5,121.481029,31.215053
4,121.43605,31.175081
5,121.488163,31.227965
7,121.321963,31.193466
5,121.531519,31.329018
7,121.709106,31.382518
7,121.432889,31.234928
4,121.44078,31.28361
7,121.319994,31.122574
0,121.415741,31.218014
2,121.478199,31.236247
1,121.395953,31.251932
1,121.4949,31.348105
0,121.194931,30.926319
5,121.112286,31.146234
0,121.422725,31.290213
3,121.329553,31.29776
5,121.414158,31.27617
6,121.592292,30.867374
1,121.268455,31.414749
4,121.43191,31.225363
5,121.401195,31.121447
4,121.50624,31.393349
4,121.218844,31.055908
7,121.392425,31.355158
0,121.636971,30.905787
5,121.55238,31.307355
1,121.549361,31.168578
5,121.408514,31.215325
3,121.529186,31.224724
2,121.4406,31.29314
7,121.449019,31.226142
5,121.38433,31.245993
1,121.499936,31.205184
4,121.484434,31.27841
3,121.185726,31.174671
3,121.5621,31.260843
3,121.43561,31.288459
1,121.257794,31.383869
7,121.358769,31.241953
0,121.299658,31.124345
7,121.400342,31.244466
5,121.698801,31.199552
2,121.471889,31.229277
5,121.495151,31.279201
0,121.17422,31.117092
4,121.481507,31.405641
0,121.451682,31.246329
7,121.276392,30.929984
2,121.455736,31.228408
1,121.536647,31.227313
7,121.483861,31.263333
3,121.585741,31.094767
1,121.448706,31.251731
7,121.328349,30.730357
5,121.101146,31.13452
5,121.436556,31.194756
5,121.406581,31.205568
5,121.119817,31.153412
7,121.407794,31.207276
2,121.513069,31.260239
0,121.504941,30.920676
5,121.446174,31.082129
5,121.4431,31.18724
1,121.616726,30.903004
1,121.28419,31.004084
1,121.488021,31.227499
3,121.517974,31.282299
0,121.589111,31.200773
7,121.460767,31.273521
5,121.171123,31.189557
7,121.391402,31.268799
1,121.387318,31.210915
0,121.380255,31.221617
2,121.503387,31.286587
5,121.495666,31.381992
5,121.159901,31.301166
7,121.493045,31.174042
0,121.458511,31.179963
1,121.8665,31.007222
1,121.57689,31.149742
0,121.474917,31.322099
0,121.628212,31.205841
4,121.484707,31.251715
0,121.394031,31.622668
7,121.55507,31.271146
0,121.85647,30.86575
0,121.524275,31.256302
5,121.392816,31.196546
7,121.482481,31.250862
5,121.606293,31.298914
2,121.478415,31.239324
5,121.518056,31.161764
3,121.873334,30.984273
7,121.22233,31.288121
4,121.41979,31.001925
5,121.23347,31.005173
5,121.52387,31.58143
5,121.373467,31.251804
1,121.386085,31.443157
7,121.501077,31.383415
3,121.361134,31.244217
4,121.252427,31.216088
7,121.105632,31.213243
3,121.453107,31.149347
0,121.231078,31.032194
0,121.395573,31.178339
5,121.401397,31.23919
3,121.19985,31.150294
7,121.346819,30.713199
7,121.616722,31.536204
3,121.306771,31.134775
5,121.378636,31.10788
5,121.70289,31.117315
3,121.446935,31.188151
3,121.439852,31.187333
2,121.441189,31.153978
4,121.352064,31.349566
4,121.483261,31.258028
2,121.499334,30.903071
1,121.41554,31.067052
5,121.462172,31.310864
5,121.470922,30.910752
2,121.210547,30.893997
7,121.544938,31.292867
0,121.458597,31.329964
0,121.270167,31.082731
7,121.477814,31.23649
2,121.125775,30.989808
5,121.532082,31.020938
5,121.653916,31.109674
5,121.378601,31.153859
3,121.427418,31.636817
5,121.52412,31.30917
5,121.39768,31.087046
5,121.590562,31.253543
7,121.607941,31.268222
4,121.348085,31.28088
1,121.41703,31.21874
7,121.507853,31.263935
7,121.412682,31.213842
0,121.486999,31.206672
5,121.430254,30.985709
2,121.168148,31.151589
7,121.41361,31.136573
5,121.375275,31.181779
2,121.376864,31.278156
3,121.364032,31.091466
5,121.378226,31.106127
7,121.472414,31.243895
2,121.449841,31.258829
2,121.426947,31.24537
0,121.417603,31.139715
5,121.562588,30.981934
3,121.370243,31.266395
5,121.473243,31.26395
4,121.445442,31.237864
2,121.352487,31.258385
5,121.428559,31.184025
0,121.534217,31.330985
0,121.491288,31.279983
4,121.303673,31.191686
4,121.211292,31.059326
5,121.640603,30.947744
2,121.328914,31.24019
5,121.516841,31.005689
4,121.412331,31.297988
0,121.178959,30.978462
5,121.489219,31.224455
1,121.43929,31.19741
5,121.441052,31.192976
2,121.429689,31.219985
5,121.339337,30.713246
0,121.403539,31.210723
2,121.454906,30.950894
2,121.162329,31.046835
5,121.133865,31.157403
2,121.483169,31.254166
3,121.277584,31.016418
2,121.539482,31.238293
3,121.386782,31.171315
4,121.371487,31.240518
5,121.06523,31.10838
7,121.445275,31.224476
5,121.42903,31.289231
0,121.228279,31.379053
2,121.313918,31.26745
3,121.51096,31.2919
5,121.455125,31.228489
3,121.49534,31.248506
3,121.348063,31.153624
5,121.527289,31.309793
0,121.434288,31.180901
2,121.331614,31.335646
5,121.453437,30.916222
5,121.24461,31.453928
1,121.507323,31.243557
5,121.601277,31.290651
0,121.470074,31.204157
0,121.701988,31.107354
5,121.692184,31.206361
5,121.476781,31.258187
5,121.214769,31.318122
7,121.506588,31.267403
5,121.436649,31.168416
5,121.44582,31.223921
5,121.477221,31.271543
5,121.607781,31.278975
5,121.416479,31.21869
0,121.415806,31.272017
5,121.38614,31.240683
2,121.509413,31.238912
0,121.426201,31.262289
3,121.395825,31.321407
0,121.132963,30.79321
7,121.472727,31.192319
4,121.470103,31.246809
2,121.633593,30.91845
0,121.302356,31.054634
7,121.315304,31.147022
0,121.476349,30.834322
5,121.39257,31.10051
0,121.484853,31.315258
5,121.034942,30.877452
2,121.34401,31.260362
1,121.538415,31.179305
5,121.41172,31.642831
0,121.43441,31.231532
1,121.56767,31.258852
5,121.439127,31.193117
7,121.248517,31.367224
1,121.427663,31.193657
1,121.34236,30.852264
4,121.490872,31.39319
0,121.425688,31.211663
3,121.406597,31.178371
5,121.392317,31.621248
5,121.428881,31.198212
5,121.146652,31.070088
5,121.518872,31.28339
5,121.348631,30.713033
4,121.421814,31.223598
4,121.487822,31.204896
5,121.6824,31.112568
2,121.495033,30.840599
5,121.47187,31.242828
7,121.468815,31.25253
4,121.458045,31.263469
5,121.185669,31.20007
2,121.095943,31.195717
5,121.305475,31.093483
5,121.461374,30.911008
5,121.45826,31.26021
2,121.437073,31.19198
0,121.218788,31.764874
2,121.427398,31.23114
2,121.22079,31.317014
5,121.718533,31.153507
1,121.48902,31.332092
5,121.567896,31.099273
5,121.273278,31.114559
5,121.481253,31.246757
7,121.190762,31.014408
7,121.430033,31.24639
5,121.341713,30.73431
7,121.490821,31.294886
3,121.609144,31.298002
2,121.033838,30.868585
5,121.539886,30.870216
3,121.23105,31.030269
4,121.619676,31.281341
5,121.335583,31.2585
7,121.714473,31.029693
7,121.436414,31.195164
2,121.460858,31.230323
1,121.439735,31.19713
7,121.340393,30.84831
7,121.52926,31.21228
5,121.49483,31.24968
5,121.507608,31.2548
5,121.51715,31.228268
6,121.539362,31.225891
5,121.394929,31.34052
3,121.413428,31.210864
2,121.508266,31.2714
7,121.23324,31.005841
0,121.530258,30.886871
5,121.499384,31.259757
2,121.43247,31.034975
7,121.259462,31.038448
0,121.505168,31.316986
4,121.501146,31.399657
5,121.797019,30.902668
5,121.534619,31.158826
2,121.445769,31.199415
3,121.557655,31.292337
5,121.450397,31.315615
3,121.479891,31.246603
1,121.211284,31.042444
3,121.494492,31.249245
4,121.764786,31.074334
5,121.685658,31.388278
7,121.492701,31.184231
5,121.488131,31.268399
7,121.536914,31.311663
0,121.443983,31.301861
5,121.654785,31.105991
2,121.389444,31.416755
5,121.756584,31.154281
7,121.134978,31.182423
5,121.285212,30.803651
7,121.165878,30.892341
7,121.466809,31.041668
5,121.477803,30.917118
5,121.21825,31.0385
7,121.573642,31.150994
0,121.434605,31.201673
5,121.445864,31.320648
3,121.486521,31.293619
5,121.514476,31.265998
5,121.608759,31.295319
4,121.475945,31.282177
0,121.485444,31.276428
0,121.488325,31.251081
5,121.351198,31.174116
3,121.080512,30.937274
5,121.477191,31.271563
5,121.438374,31.311071
5,121.385048,31.315429
1,121.582694,31.135644
5,121.497327,31.387253
1,121.33604,30.847987
0,121.289322,31.117331
5,121.419731,31.207244
5,121.466192,30.923205
7,121.247273,31.033992
7,121.394361,31.162034
5,121.464934,31.406739
5,121.457301,31.220199
7,121.487681,31.240961
5,121.095931,31.144232
0,121.024406,30.947256
7,121.386524,31.109241
7,121.455975,30.935173
7,121.405717,31.258373
0,121.59436,31.079136
6,121.01468,31.10049
5,121.347934,31.156405
5,121.594282,31.050444
7,121.279715,31.225368
3,121.217175,31.349498
2,121.70468,31.243639
2,121.252318,31.201792
5,121.398856,31.345507
5,121.277868,31.387997
5,121.410277,31.307977
7,121.420351,31.234832
7,121.474137,31.215279
0,121.647114,30.917347
7,121.399541,31.157176
5,121.226538,31.009993
0,121.367584,31.448399
4,121.271306,31.099065
7,121.295623,31.334614
7,121.76699,31.054137
5,121.417214,31.013342
5,121.412671,31.23253
5,121.411702,31.094066
5,121.455889,31.230355
7,121.581913,31.238062
3,121.362358,31.09142
7,121.549061,31.179756
2,121.63189,31.300404
5,121.483231,31.245205
