UID,ST
6267,2016/8/30 20:02
4921,2016/8/30 20:02
11126,2016/8/30 20:03
4602,2016/8/30 20:03
8864,2016/8/30 20:03
13046,2016/8/30 20:03
12175,2016/8/30 20:03
11007,2016/8/30 20:03
6849,2016/8/30 20:03
6377,2016/8/30 20:04
6299,2016/8/30 20:04
3777,2016/8/30 20:04
15117,2016/8/30 20:04
11302,2016/8/30 20:04
3784,2016/8/30 20:04
479,2016/8/30 20:04
9228,2016/8/30 20:04
1284,2016/8/30 20:04
14336,2016/8/30 20:04
11373,2016/8/30 20:04
3586,2016/8/30 20:05
14720,2016/8/30 20:05
14200,2016/8/30 20:05
14313,2016/8/30 20:06
2386,2016/8/30 20:06
241,2016/8/30 20:06
4831,2016/8/30 20:06
5219,2016/8/30 20:07
16826,2016/8/30 20:07
8144,2016/8/30 20:07
4725,2016/8/30 20:07
14112,2016/8/30 20:07
15768,2016/8/30 20:07
15573,2016/8/30 20:07
11794,2016/8/30 20:08
9417,2016/8/30 20:08
4158,2016/8/30 20:09
16403,2016/8/30 20:09
753,2016/8/30 20:09
4826,2016/8/30 20:09
12030,2016/8/30 20:09
16836,2016/8/30 20:09
787,2016/8/30 20:10
5785,2016/8/30 20:10
2401,2016/8/30 20:10
12497,2016/8/30 20:10
13015,2016/8/30 20:10
11196,2016/8/30 20:10
1672,2016/8/30 20:11
11626,2016/8/30 20:11
14415,2016/8/30 20:11
17259,2016/8/30 20:11
17468,2016/8/30 20:11
7247,2016/8/30 20:11
8520,2016/8/30 20:12
6445,2016/8/30 20:12
12619,2016/8/30 20:12
17656,2016/8/30 20:12
15301,2016/8/30 20:13
4663,2016/8/30 20:13
8547,2016/8/30 20:13
7799,2016/8/30 20:13
10345,2016/8/30 20:13
10054,2016/8/30 20:13
8573,2016/8/30 20:13
13881,2016/8/30 20:13
2348,2016/8/30 20:13
1333,2016/8/30 20:13
7108,2016/8/30 20:13
11008,2016/8/30 20:14
12785,2016/8/30 20:14
80,2016/8/30 20:14
3589,2016/8/30 20:14
15665,2016/8/30 20:14
8929,2016/8/30 20:15
10458,2016/8/30 20:15
5272,2016/8/30 20:15
1399,2016/8/30 20:15
9219,2016/8/30 20:15
8472,2016/8/30 20:15
11019,2016/8/30 20:16
16590,2016/8/30 20:16
17632,2016/8/30 20:16
13190,2016/8/30 20:17
14196,2016/8/30 20:17
11589,2016/8/30 20:17
10902,2016/8/30 20:17
795,2016/8/30 20:17
7857,2016/8/30 20:18
5179,2016/8/30 20:18
14544,2016/8/30 20:19
11329,2016/8/30 20:19
10179,2016/8/30 20:19
5953,2016/8/30 20:20
14213,2016/8/30 20:20
9273,2016/8/30 20:20
7744,2016/8/30 20:21
14228,2016/8/30 20:21
15735,2016/8/30 20:21
7570,2016/8/30 20:21
10891,2016/8/30 20:21
17428,2016/8/30 20:21
14188,2016/8/30 20:21
3757,2016/8/30 20:21
14425,2016/8/30 20:22
951,2016/8/30 20:22
15795,2016/8/30 20:22
15248,2016/8/30 20:22
9614,2016/8/30 20:22
5198,2016/8/30 20:23
1632,2016/8/30 20:23
2349,2016/8/30 20:23
746,2016/8/30 20:23
10133,2016/8/30 20:23
8689,2016/8/30 20:23
14317,2016/8/30 20:24
13079,2016/8/30 20:24
5303,2016/8/30 20:24
4154,2016/8/30 20:24
14772,2016/8/30 20:24
12997,2016/8/30 20:24
11266,2016/8/30 20:24
9974,2016/8/30 20:24
1141,2016/8/30 20:24
14175,2016/8/30 20:25
7138,2016/8/30 20:25
11877,2016/8/30 20:25
16741,2016/8/30 20:25
17376,2016/8/30 20:25
9719,2016/8/30 20:26
5358,2016/8/30 20:26
5291,2016/8/30 20:26
4244,2016/8/30 20:26
7449,2016/8/30 20:26
8516,2016/8/30 20:26
905,2016/8/30 20:26
1459,2016/8/30 20:27
2477,2016/8/30 20:27
11918,2016/8/30 20:27
604,2016/8/30 20:27
17364,2016/8/30 20:27
9102,2016/8/30 20:27
9675,2016/8/30 20:27
6558,2016/8/30 20:27
16360,2016/8/30 20:28
5611,2016/8/30 20:28
14551,2016/8/30 20:28
10129,2016/8/30 20:28
14182,2016/8/30 20:28
4538,2016/8/30 20:28
9043,2016/8/30 20:28
16777,2016/8/30 20:28
17652,2016/8/30 20:28
10426,2016/8/30 20:28
17107,2016/8/30 20:28
1828,2016/8/30 20:29
661,2016/8/30 20:29
15870,2016/8/30 20:29
15652,2016/8/30 20:29
8251,2016/8/30 20:29
9952,2016/8/30 20:29
14498,2016/8/30 20:29
6414,2016/8/30 20:29
1641,2016/8/30 20:29
11235,2016/8/30 20:30
12658,2016/8/30 20:30
1532,2016/8/30 20:30
15950,2016/8/30 20:30
13256,2016/8/30 20:31
15433,2016/8/30 20:31
15376,2016/8/30 20:31
12847,2016/8/30 20:31
13957,2016/8/30 20:31
13917,2016/8/30 20:31
4377,2016/8/30 20:31
6099,2016/8/30 20:32
17368,2016/8/30 20:32
560,2016/8/30 20:32
10709,2016/8/30 20:32
5911,2016/8/30 20:32
8902,2016/8/30 20:32
3878,2016/8/30 20:33
15220,2016/8/30 20:33
2200,2016/8/30 20:33
12120,2016/8/30 20:33
9825,2016/8/30 20:33
5541,2016/8/30 20:34
14459,2016/8/30 20:34
16820,2016/8/30 20:34
11860,2016/8/30 20:34
7528,2016/8/30 20:34
393,2016/8/30 20:34
12628,2016/8/30 20:34
12674,2016/8/30 20:34
3964,2016/8/30 20:35
16440,2016/8/30 20:35
3780,2016/8/30 20:35
11570,2016/8/30 20:35
10513,2016/8/30 20:36
14466,2016/8/30 20:36
14441,2016/8/30 20:36
16647,2016/8/30 20:36
6160,2016/8/30 20:37
11465,2016/8/30 20:37
11265,2016/8/30 20:37
14200,2016/8/30 20:37
3400,2016/8/30 20:37
14648,2016/8/30 20:37
9626,2016/8/30 20:37
4484,2016/8/30 20:37
15925,2016/8/30 20:37
15814,2016/8/30 20:38
7969,2016/8/30 20:38
2177,2016/8/30 20:38
2855,2016/8/30 20:38
14362,2016/8/30 20:38
15250,2016/8/30 20:39
1129,2016/8/30 20:39
5858,2016/8/30 20:39
15914,2016/8/30 20:40
5521,2016/8/30 20:40
15357,2016/8/30 20:40
7402,2016/8/30 20:40
9117,2016/8/30 20:41
4457,2016/8/30 20:41
4610,2016/8/30 20:41
9996,2016/8/30 20:41
2485,2016/8/30 20:41
13497,2016/8/30 20:42
3912,2016/8/30 20:42
15207,2016/8/30 20:42
10435,2016/8/30 20:43
15415,2016/8/30 20:43
8075,2016/8/30 20:43
362,2016/8/30 20:44
4321,2016/8/30 20:44
15830,2016/8/30 20:44
7758,2016/8/30 20:45
11319,2016/8/30 20:45
1782,2016/8/30 20:45
10123,2016/8/30 20:46
15205,2016/8/30 20:46
17450,2016/8/30 20:46
14803,2016/8/30 20:46
1062,2016/8/30 20:46
12076,2016/8/30 20:47
10976,2016/8/30 20:47
6827,2016/8/30 20:47
3243,2016/8/30 20:47
2705,2016/8/30 20:47
11943,2016/8/30 20:47
13589,2016/8/30 20:47
11511,2016/8/30 20:48
11372,2016/8/30 20:48
8317,2016/8/30 20:48
821,2016/8/30 20:48
10547,2016/8/30 20:49
1376,2016/8/30 20:49
7119,2016/8/30 20:49
86,2016/8/30 20:49
3195,2016/8/30 20:50
13204,2016/8/30 20:50
141,2016/8/30 20:50
4302,2016/8/30 20:50
5032,2016/8/30 20:50
15992,2016/8/30 20:50
4002,2016/8/30 20:50
12413,2016/8/30 20:50
7588,2016/8/30 20:50
11574,2016/8/30 20:51
12294,2016/8/30 20:51
7008,2016/8/30 20:51
6803,2016/8/30 20:51
15117,2016/8/30 20:51
7452,2016/8/30 20:51
2979,2016/8/30 20:51
16217,2016/8/30 20:52
15714,2016/8/30 20:52
14572,2016/8/30 20:52
10500,2016/8/30 20:52
195,2016/8/30 20:52
6427,2016/8/30 20:52
16757,2016/8/30 20:52
1494,2016/8/30 20:52
6278,2016/8/30 20:52
17620,2016/8/30 20:52
10226,2016/8/30 20:53
7246,2016/8/30 20:53
374,2016/8/30 20:53
11546,2016/8/30 20:53
11870,2016/8/30 20:53
17704,2016/8/30 20:53
77,2016/8/30 20:54
1861,2016/8/30 20:54
3748,2016/8/30 20:54
10770,2016/8/30 20:54
8928,2016/8/30 20:54
4250,2016/8/30 20:54
6513,2016/8/30 20:54
14544,2016/8/30 20:55
9684,2016/8/30 20:55
3131,2016/8/30 20:56
5579,2016/8/30 20:56
4039,2016/8/30 20:56
14639,2016/8/30 20:56
10476,2016/8/30 20:56
1705,2016/8/30 20:57
8600,2016/8/30 20:57
8573,2016/8/30 20:57
13402,2016/8/30 20:57
9171,2016/8/30 20:57
4308,2016/8/30 20:57
9554,2016/8/30 20:58
2473,2016/8/30 20:58
17354,2016/8/30 20:58
11886,2016/8/30 20:58
5805,2016/8/30 20:58
13032,2016/8/30 20:58
7736,2016/8/30 20:59
10934,2016/8/30 20:59
13469,2016/8/30 20:59
11044,2016/8/30 20:59
307,2016/8/30 20:59
11836,2016/8/30 20:59
6273,2016/8/30 20:59
14392,2016/8/30 21:00
14414,2016/8/30 21:00
8690,2016/8/30 21:00
12956,2016/8/30 21:00
7671,2016/8/30 21:00
811,2016/8/30 21:00
4582,2016/8/30 21:01
3740,2016/8/30 21:01
4198,2016/8/30 21:02
13996,2016/8/30 21:02
14452,2016/8/30 21:02
14124,2016/8/30 21:02
7994,2016/8/30 21:02
10423,2016/8/30 21:02
16235,2016/8/30 21:02
9780,2016/8/30 21:02
1212,2016/8/30 21:03
8782,2016/8/30 21:03
7400,2016/8/30 21:03
17005,2016/8/30 21:03
13589,2016/8/30 21:03
12977,2016/8/30 21:03
8405,2016/8/30 21:03
90,2016/8/30 21:04
14221,2016/8/30 21:04
6328,2016/8/30 21:04
11229,2016/8/30 21:04
17209,2016/8/30 21:04
14492,2016/8/30 21:05
16106,2016/8/30 21:05
7456,2016/8/30 21:05
8752,2016/8/30 21:05
6918,2016/8/30 21:06
3439,2016/8/30 21:06
17429,2016/8/30 21:06
926,2016/8/30 21:06
6841,2016/8/30 21:06
14097,2016/8/30 21:06
4813,2016/8/30 21:06
9148,2016/8/30 21:06
12795,2016/8/30 21:06
15050,2016/8/30 21:07
16132,2016/8/30 21:07
4950,2016/8/30 21:07
12623,2016/8/30 21:07
3006,2016/8/30 21:07
7578,2016/8/30 21:07
5809,2016/8/30 21:08
5256,2016/8/30 21:08
8328,2016/8/30 21:08
6042,2016/8/30 21:08
10574,2016/8/30 21:08
3232,2016/8/30 21:08
16585,2016/8/30 21:09
17463,2016/8/30 21:09
16878,2016/8/30 21:09
13550,2016/8/30 21:09
4093,2016/8/30 21:09
11173,2016/8/30 21:09
5375,2016/8/30 21:09
7813,2016/8/30 21:09
16349,2016/8/30 21:09
14249,2016/8/30 21:10
5294,2016/8/30 21:10
3702,2016/8/30 21:10
8099,2016/8/30 21:11
6697,2016/8/30 21:11
588,2016/8/30 21:11
7015,2016/8/30 21:11
18,2016/8/30 21:11
11806,2016/8/30 21:11
11010,2016/8/30 21:12
8434,2016/8/30 21:12
16690,2016/8/30 21:13
5000,2016/8/30 21:13
5736,2016/8/30 21:13
3041,2016/8/30 21:13
13502,2016/8/30 21:13
17132,2016/8/30 21:14
12547,2016/8/30 21:14
5455,2016/8/30 21:14
9742,2016/8/30 21:14
13676,2016/8/30 21:14
436,2016/8/30 21:14
14299,2016/8/30 21:14
3631,2016/8/30 21:14
9275,2016/8/30 21:14
6472,2016/8/30 21:14
14797,2016/8/30 21:14
7304,2016/8/30 21:15
15187,2016/8/30 21:15
2656,2016/8/30 21:15
5279,2016/8/30 21:15
2830,2016/8/30 21:16
1852,2016/8/30 21:16
13503,2016/8/30 21:16
8939,2016/8/30 21:16
12045,2016/8/30 21:16
7210,2016/8/30 21:16
10236,2016/8/30 21:16
14403,2016/8/30 21:17
15335,2016/8/30 21:17
1878,2016/8/30 21:17
11699,2016/8/30 21:18
12011,2016/8/30 21:18
14144,2016/8/30 21:18
7293,2016/8/30 21:18
5791,2016/8/30 21:19
14557,2016/8/30 21:19
9706,2016/8/30 21:19
7115,2016/8/30 21:19
12248,2016/8/30 21:20
14562,2016/8/30 21:20
14081,2016/8/30 21:20
12810,2016/8/30 21:20
11100,2016/8/30 21:21
4887,2016/8/30 21:21
11924,2016/8/30 21:21
17384,2016/8/30 21:21
4154,2016/8/30 21:22
3590,2016/8/30 21:22
8188,2016/8/30 21:22
301,2016/8/30 21:22
17505,2016/8/30 21:23
2872,2016/8/30 21:23
7046,2016/8/30 21:23
15205,2016/8/30 21:23
11372,2016/8/30 21:23
2524,2016/8/30 21:23
2093,2016/8/30 21:24
14681,2016/8/30 21:24
13280,2016/8/30 21:25
7607,2016/8/30 21:25
16723,2016/8/30 21:25
8062,2016/8/30 21:25
330,2016/8/30 21:26
7616,2016/8/30 21:27
13684,2016/8/30 21:27
10616,2016/8/30 21:27
14020,2016/8/30 21:27
9776,2016/8/30 21:28
2886,2016/8/30 21:28
16035,2016/8/30 21:28
4984,2016/8/30 21:28
12321,2016/8/30 21:28
12162,2016/8/30 21:29
12264,2016/8/30 21:29
6359,2016/8/30 21:29
8860,2016/8/30 21:29
9133,2016/8/30 21:29
1186,2016/8/30 21:30
12724,2016/8/30 21:30
14967,2016/8/30 21:30
5831,2016/8/30 21:31
11941,2016/8/30 21:31
3175,2016/8/30 21:31
10134,2016/8/30 21:31
16992,2016/8/30 21:31
17423,2016/8/30 21:32
1602,2016/8/30 21:32
13932,2016/8/30 21:32
8405,2016/8/30 21:32
6844,2016/8/30 21:32
6755,2016/8/30 21:32
1296,2016/8/30 21:32
15157,2016/8/30 21:32
5347,2016/8/30 21:32
6656,2016/8/30 21:33
9079,2016/8/30 21:33
15388,2016/8/30 21:33
3063,2016/8/30 21:33
10996,2016/8/30 21:33
744,2016/8/30 21:33
17564,2016/8/30 21:34
2102,2016/8/30 21:34
6616,2016/8/30 21:34
15331,2016/8/30 21:34
3730,2016/8/30 21:35
446,2016/8/30 21:35
1120,2016/8/30 21:36
7157,2016/8/30 21:36
16897,2016/8/30 21:36
17459,2016/8/30 21:36
14405,2016/8/30 21:36
17162,2016/8/30 21:36
1911,2016/8/30 21:37
482,2016/8/30 21:37
5809,2016/8/30 21:38
12043,2016/8/30 21:38
15104,2016/8/30 21:38
15426,2016/8/30 21:38
12481,2016/8/30 21:39
3906,2016/8/30 21:39
2290,2016/8/30 21:39
5270,2016/8/30 21:39
3702,2016/8/30 21:39
12333,2016/8/30 21:39
17445,2016/8/30 21:40
11952,2016/8/30 21:40
1349,2016/8/30 21:40
4389,2016/8/30 21:40
12487,2016/8/30 21:41
9845,2016/8/30 21:41
13359,2016/8/30 21:41
16986,2016/8/30 21:41
17520,2016/8/30 21:41
17351,2016/8/30 21:42
196,2016/8/30 21:42
8710,2016/8/30 21:42
4721,2016/8/30 21:42
15137,2016/8/30 21:43
4152,2016/8/30 21:43
11372,2016/8/30 21:43
12172,2016/8/30 21:43
15730,2016/8/30 21:43
3450,2016/8/30 21:44
11083,2016/8/30 21:44
2193,2016/8/30 21:45
14624,2016/8/30 21:45
14428,2016/8/30 21:45
12501,2016/8/30 21:45
5665,2016/8/30 21:46
4454,2016/8/30 21:46
14912,2016/8/30 21:46
1777,2016/8/30 21:47
12949,2016/8/30 21:47
6942,2016/8/30 21:47
16720,2016/8/30 21:47
5929,2016/8/30 21:48
16041,2016/8/30 21:48
15492,2016/8/30 21:48
1579,2016/8/30 21:48
6983,2016/8/30 21:49
4188,2016/8/30 21:49
9960,2016/8/30 21:49
1160,2016/8/30 21:50
3125,2016/8/30 21:50
16802,2016/8/30 21:50
11615,2016/8/30 21:50
16224,2016/8/30 21:50
15400,2016/8/30 21:51
14392,2016/8/30 21:51
9924,2016/8/30 21:52
17452,2016/8/30 21:52
15562,2016/8/30 21:52
14719,2016/8/30 21:52
11559,2016/8/30 21:52
13651,2016/8/30 21:52
8992,2016/8/30 21:52
12951,2016/8/30 21:52
16262,2016/8/30 21:53
10439,2016/8/30 21:53
9251,2016/8/30 21:53
5173,2016/8/30 21:54
14737,2016/8/30 21:54
11278,2016/8/30 21:55
9658,2016/8/30 21:56
11139,2016/8/30 21:56
11090,2016/8/30 21:56
1892,2016/8/30 21:56
6536,2016/8/30 21:56
3149,2016/8/30 21:56
15044,2016/8/30 21:57
13001,2016/8/30 21:57
3335,2016/8/30 21:57
4879,2016/8/30 21:57
7954,2016/8/30 21:57
3061,2016/8/30 21:58
9059,2016/8/30 21:58
2486,2016/8/30 21:58
10776,2016/8/30 21:58
15948,2016/8/30 21:58
187,2016/8/30 21:58
13310,2016/8/30 21:58
10469,2016/8/30 21:59
2080,2016/8/30 21:59
8911,2016/8/30 21:59
13391,2016/8/30 21:59
16217,2016/8/30 21:59
8031,2016/8/30 22:01
4024,2016/8/30 22:01
13108,2016/8/30 22:02
1927,2016/8/30 22:02
15444,2016/8/30 22:03
8848,2016/8/30 22:03
11989,2016/8/30 22:03
13025,2016/8/30 22:04
2639,2016/8/30 22:04
13640,2016/8/30 22:04
17175,2016/8/30 22:04
5302,2016/8/30 22:05
470,2016/8/30 22:06
13227,2016/8/30 22:06
3106,2016/8/30 22:06
11743,2016/8/30 22:07
7667,2016/8/30 22:07
5420,2016/8/30 22:07
14169,2016/8/30 22:07
2517,2016/8/30 22:08
13499,2016/8/30 22:08
14692,2016/8/30 22:09
3048,2016/8/30 22:09
9245,2016/8/30 22:09
3387,2016/8/30 22:10
11854,2016/8/30 22:10
8138,2016/8/30 22:10
13123,2016/8/30 22:10
5948,2016/8/30 22:11
12107,2016/8/30 22:12
16788,2016/8/30 22:12
9639,2016/8/30 22:12
7804,2016/8/30 22:13
7666,2016/8/30 22:13
9551,2016/8/30 22:14
1328,2016/8/30 22:14
13349,2016/8/30 22:15
15633,2016/8/30 22:16
9007,2016/8/30 22:17
7879,2016/8/30 22:17
17199,2016/8/30 22:17
1177,2016/8/30 22:18
13408,2016/8/30 22:19
13163,2016/8/30 22:19
5773,2016/8/30 22:20
3792,2016/8/30 22:20
8710,2016/8/30 22:21
6499,2016/8/30 22:23
17082,2016/8/30 22:23
16323,2016/8/30 22:23
12689,2016/8/30 22:24
6662,2016/8/30 22:24
6400,2016/8/30 22:25
119,2016/8/30 22:25
13471,2016/8/30 22:25
11759,2016/8/30 22:25
7418,2016/8/30 22:26
11784,2016/8/30 22:26
15451,2016/8/30 22:26
5323,2016/8/30 22:26
728,2016/8/30 22:27
15115,2016/8/30 22:27
13844,2016/8/30 22:27
10049,2016/8/30 22:28
9245,2016/8/30 22:28
5217,2016/8/30 22:28
3431,2016/8/30 22:29
13127,2016/8/30 22:29
14675,2016/8/30 22:29
10203,2016/8/30 22:30
13530,2016/8/30 22:30
15872,2016/8/30 22:31
768,2016/8/30 22:32
15167,2016/8/30 22:32
15176,2016/8/30 22:33
7387,2016/8/30 22:33
13635,2016/8/30 22:34
6139,2016/8/30 22:34
5551,2016/8/30 22:34
6538,2016/8/30 22:34
196,2016/8/30 22:35
1713,2016/8/30 22:35
2335,2016/8/30 22:35
4018,2016/8/30 22:35
7750,2016/8/30 22:37
16886,2016/8/30 22:37
15329,2016/8/30 22:38
5875,2016/8/30 22:38
11122,2016/8/30 22:40
8172,2016/8/30 22:40
5473,2016/8/30 22:41
3048,2016/8/30 22:41
5878,2016/8/30 22:41
4281,2016/8/30 22:41
6290,2016/8/30 22:42
9807,2016/8/30 22:42
1664,2016/8/30 22:43
8070,2016/8/30 22:44
6530,2016/8/30 22:45
1,2016/8/30 22:45
10102,2016/8/30 22:45
10179,2016/8/30 22:45
13115,2016/8/30 22:45
6443,2016/8/30 22:46
627,2016/8/30 22:46
7515,2016/8/30 22:47
5892,2016/8/30 22:47
11211,2016/8/30 22:47
13934,2016/8/30 22:47
15117,2016/8/30 22:47
8716,2016/8/30 22:47
6763,2016/8/30 22:47
16659,2016/8/30 22:48
1308,2016/8/30 22:48
5926,2016/8/30 22:50
13660,2016/8/30 22:50
7403,2016/8/30 22:50
4265,2016/8/30 22:51
3929,2016/8/30 22:51
8635,2016/8/30 22:51
14414,2016/8/30 22:51
14967,2016/8/30 22:51
13064,2016/8/30 22:52
15391,2016/8/30 22:52
5999,2016/8/30 22:53
12734,2016/8/30 22:53
15692,2016/8/30 22:53
7042,2016/8/30 22:54
5850,2016/8/30 22:54
1801,2016/8/30 22:55
8636,2016/8/30 22:57
7175,2016/8/30 22:57
7643,2016/8/30 22:58
14694,2016/8/30 22:59
13222,2016/8/30 23:01
11923,2016/8/30 23:02
8882,2016/8/30 23:02
2119,2016/8/30 23:02
16643,2016/8/30 23:02
4958,2016/8/30 23:03
14198,2016/8/30 23:03
11366,2016/8/30 23:03
3825,2016/8/30 23:03
13768,2016/8/30 23:05
6943,2016/8/30 23:05
7066,2016/8/30 23:06
5803,2016/8/30 23:07
14614,2016/8/30 23:07
16687,2016/8/30 23:08
8131,2016/8/30 23:08
7446,2016/8/30 23:08
6975,2016/8/30 23:08
12145,2016/8/30 23:08
3990,2016/8/30 23:08
8899,2016/8/30 23:09
10964,2016/8/30 23:09
2796,2016/8/30 23:09
1235,2016/8/30 23:10
17397,2016/8/30 23:10
10398,2016/8/30 23:10
3164,2016/8/30 23:10
270,2016/8/30 23:11
13518,2016/8/30 23:12
345,2016/8/30 23:12
3047,2016/8/30 23:12
14356,2016/8/30 23:12
15250,2016/8/30 23:13
8815,2016/8/30 23:15
8800,2016/8/30 23:16
10938,2016/8/30 23:18
9472,2016/8/30 23:19
1858,2016/8/30 23:20
7701,2016/8/30 23:20
6080,2016/8/30 23:21
10684,2016/8/30 23:21
202,2016/8/30 23:21
15458,2016/8/30 23:22
10274,2016/8/30 23:22
5054,2016/8/30 23:23
9582,2016/8/30 23:23
12014,2016/8/30 23:23
9289,2016/8/30 23:23
12901,2016/8/30 23:23
13174,2016/8/30 23:24
17364,2016/8/30 23:24
2002,2016/8/30 23:25
5173,2016/8/30 23:25
3645,2016/8/30 23:26
4010,2016/8/30 23:29
4832,2016/8/30 23:29
8937,2016/8/30 23:31
12191,2016/8/30 23:31
8126,2016/8/30 23:32
9891,2016/8/30 23:32
12277,2016/8/30 23:33
8540,2016/8/30 23:34
13246,2016/8/30 23:35
11736,2016/8/30 23:35
11039,2016/8/30 23:37
14618,2016/8/30 23:38
14309,2016/8/30 23:38
14060,2016/8/30 23:39
2900,2016/8/30 23:41
10426,2016/8/30 23:41
2879,2016/8/30 23:42
10408,2016/8/30 23:43
5089,2016/8/30 23:45
15496,2016/8/30 23:46
8545,2016/8/30 23:47
12838,2016/8/30 23:48
11171,2016/8/30 23:49
11699,2016/8/30 23:51
17617,2016/8/30 23:51
2262,2016/8/30 23:53
7028,2016/8/30 23:55
6470,2016/8/30 23:56
16569,2016/8/30 23:57
13174,2016/8/30 23:58
7095,2016/8/30 23:59
8531,2016/8/30 23:59
505,2016/8/31 0:01
3876,2016/8/31 0:04
2862,2016/8/31 0:04
11232,2016/8/31 0:23
7243,2016/8/31 0:23
8215,2016/8/31 0:23
899,2016/8/31 0:23
1949,2016/8/31 0:24
9341,2016/8/31 0:24
2769,2016/8/31 0:25
16729,2016/8/31 0:34
5164,2016/8/31 0:35
7331,2016/8/31 0:35
16766,2016/8/31 0:35
6109,2016/8/31 0:35
11644,2016/8/31 0:35
15964,2016/8/31 0:37
16102,2016/8/31 0:47
15161,2016/8/31 0:47
1009,2016/8/31 0:48
14326,2016/8/31 0:49
7836,2016/8/31 0:49
847,2016/8/31 0:50
16227,2016/8/31 0:59
3526,2016/8/31 1:00
13550,2016/8/31 4:06
11519,2016/8/31 4:10
12277,2016/8/31 4:17
5766,2016/8/31 4:17
16867,2016/8/31 4:18
177,2016/8/31 4:19
15337,2016/8/31 4:31
1126,2016/8/31 4:35
13309,2016/8/31 4:46
3480,2016/8/31 4:47
5551,2016/8/31 4:49
10710,2016/8/31 4:50
12202,2016/8/31 4:51
11791,2016/8/31 5:01
10566,2016/8/31 5:01
13364,2016/8/31 5:07
8015,2016/8/31 5:10
3875,2016/8/31 5:10
5656,2016/8/31 5:17
17571,2016/8/31 5:25
8047,2016/8/31 5:28
9337,2016/8/31 5:33
16924,2016/8/31 5:36
14751,2016/8/31 5:37
15454,2016/8/31 5:40
5811,2016/8/31 5:44
3411,2016/8/31 5:47
13018,2016/8/31 5:48
6721,2016/8/31 5:48
3574,2016/8/31 5:52
7727,2016/8/31 5:53
15503,2016/8/31 5:56
8215,2016/8/31 5:57
14069,2016/8/31 5:59
8505,2016/8/31 6:00
13223,2016/8/31 6:00
12533,2016/8/31 6:01
4879,2016/8/31 6:02
16070,2016/8/31 6:04
11216,2016/8/31 6:06
9825,2016/8/31 6:07
17538,2016/8/31 6:07
15487,2016/8/31 6:09
3083,2016/8/31 6:09
16501,2016/8/31 6:10
15647,2016/8/31 6:10
10881,2016/8/31 6:10
228,2016/8/31 6:11
4421,2016/8/31 6:11
1338,2016/8/31 6:11
8440,2016/8/31 6:12
9660,2016/8/31 6:12
12930,2016/8/31 6:12
9604,2016/8/31 6:13
14507,2016/8/31 6:14
9404,2016/8/31 6:14
15923,2016/8/31 6:14
7378,2016/8/31 6:14
10708,2016/8/31 6:14
15783,2016/8/31 6:16
8077,2016/8/31 6:16
10106,2016/8/31 6:18
1974,2016/8/31 6:18
16100,2016/8/31 6:18
6113,2016/8/31 6:18
17667,2016/8/31 6:19
3366,2016/8/31 6:20
1611,2016/8/31 6:21
13080,2016/8/31 6:21
177,2016/8/31 6:21
2393,2016/8/31 6:23
5455,2016/8/31 6:23
14366,2016/8/31 6:23
10207,2016/8/31 6:24
16957,2016/8/31 6:25
6457,2016/8/31 6:25
7246,2016/8/31 6:25
17650,2016/8/31 6:26
11174,2016/8/31 6:27
11797,2016/8/31 6:28
7655,2016/8/31 6:28
7147,2016/8/31 6:28
17629,2016/8/31 6:28
14195,2016/8/31 6:28
13443,2016/8/31 6:29
3066,2016/8/31 6:29
11062,2016/8/31 6:29
12134,2016/8/31 6:29
7763,2016/8/31 6:30
16888,2016/8/31 6:30
899,2016/8/31 6:31
4072,2016/8/31 6:31
4245,2016/8/31 6:32
9339,2016/8/31 6:32
6306,2016/8/31 6:33
9265,2016/8/31 6:33
2822,2016/8/31 6:34
2328,2016/8/31 6:34
4571,2016/8/31 6:34
17657,2016/8/31 6:35
15749,2016/8/31 6:35
10878,2016/8/31 6:36
12832,2016/8/31 6:36
7206,2016/8/31 6:36
7562,2016/8/31 6:37
14977,2016/8/31 6:37
9830,2016/8/31 6:37
3691,2016/8/31 6:38
1215,2016/8/31 6:39
10091,2016/8/31 6:40
11791,2016/8/31 6:41
6462,2016/8/31 6:41
6702,2016/8/31 6:42
17155,2016/8/31 6:42
5293,2016/8/31 6:42
7066,2016/8/31 6:43
11931,2016/8/31 6:43
17452,2016/8/31 6:43
16479,2016/8/31 6:43
8790,2016/8/31 6:43
3655,2016/8/31 6:44
10796,2016/8/31 6:44
9608,2016/8/31 6:44
7301,2016/8/31 6:44
1424,2016/8/31 6:45
8047,2016/8/31 6:45
12973,2016/8/31 6:45
13882,2016/8/31 6:46
3859,2016/8/31 6:46
12263,2016/8/31 6:46
4218,2016/8/31 6:46
9939,2016/8/31 6:46
4806,2016/8/31 6:47
6743,2016/8/31 6:47
15884,2016/8/31 6:47
7475,2016/8/31 6:47
966,2016/8/31 6:48
10337,2016/8/31 6:48
10170,2016/8/31 6:48
10961,2016/8/31 6:48
4153,2016/8/31 6:48
4032,2016/8/31 6:49
13417,2016/8/31 6:49
119,2016/8/31 6:49
3954,2016/8/31 6:50
15917,2016/8/31 6:50
3703,2016/8/31 6:50
7448,2016/8/31 6:50
1499,2016/8/31 6:51
1152,2016/8/31 6:51
17663,2016/8/31 6:51
8262,2016/8/31 6:52
501,2016/8/31 6:52
13827,2016/8/31 6:52
