ID,EX,EY
1375,121.477,31.287
1376,121.537,31.331
1377,121.44,31.258
1378,121.498,31.294
1379,121.503,31.279
1380,121.527,31.262
1381,121.454,31.179
1382,121.507,31.329
1383,121.462,31.205
1384,121.504,31.306
1385,121.436,31.205
1386,121.513,31.304
1387,121.455,31.271
1388,121.377,31.232
1389,121.481,31.292
1390,121.393,31.21
1391,121.537,31.289
1392,121.417,31.146
1393,121.476,31.225
1394,121.523,31.325
1395,121.475,31.209
1396,121.542,31.303
1397,121.472,31.32
1398,121.448,31.184
1399,121.526,31.323
1400,121.455,31.256
1401,121.389,31.268
1402,121.449,31.255
1403,121.516,31.192
1404,121.474,31.218
1405,121.427,31.186
1406,121.458,31.336
1407,121.525,31.211
1408,121.493,31.312
1409,121.372,31.215
1410,121.364,31.218
1411,121.448,31.255
1412,121.457,31.233
1413,121.475,31.221
1414,121.475,31.2
1415,121.442,31.229
1416,121.474,31.215
1417,121.474,31.215
1418,121.537,31.33
1419,121.427,31.229
1420,121.428,31.175
1421,121.455,31.187
1422,121.536,31.321
1423,121.437,31.235
1424,121.538,31.328
1425,121.4,31.156
1426,121.471,31.232
1427,121.526,31.309
1428,121.476,31.21
1429,121.524,31.329
1430,121.42,31.157
1431,121.426,31.131
1432,121.421,31.154
1433,121.443,31.233
1434,121.442,31.178
1435,121.429,31.293
1436,121.431,31.26
1437,121.444,31.259
1438,121.419,31.292
1439,121.337,31.152
1440,121.481,31.295
1441,121.448,31.296
1442,121.43,31.161
1443,121.43,31.208
1444,121.453,31.191
1445,121.49,31.244
1446,121.462,31.257
1447,121.528,31.283
1448,121.443,31.264
1449,121.5,31.211
1450,121.498,31.267
1451,121.495,31.279
1452,121.532,31.314
1453,121.394,31.067
1454,121.414,31.207
1455,121.427,31.303
1456,121.342,31.259
1457,121.373,31.314
1458,121.519,31.223
1459,121.411,31.302
1460,121.42,31.211
1461,121.43,31.162
1462,121.416,31.285
1463,121.398,31.281
1464,121.432,31.272
1465,121.476,31.289
1466,121.435,31.321
1467,121.525,31.331
1468,121.489,31.338
1469,121.538,31.311
1470,121.411,31.286
1471,121.49,31.207
1472,121.49,31.252
1473,121.437,31.334
1474,121.49,31.244
1475,121.397,31.325
1476,121.503,31.267
1477,121.434,31.235
1478,121.334,31.22
1479,121.552,31.277
1480,121.459,31.247
1481,121.481,31.295
1482,121.509,31.288
1483,121.475,31.331
1484,121.53,31.309
1485,121.422,31.215
1486,121.455,31.251
1487,121.437,31.16
1488,121.509,31.296
1489,121.462,31.174
1490,121.487,31.266
1491,121.417,31.247
1492,121.505,31.176
1493,121.385,31.134
1494,121.464,31.183
1495,121.491,31.389
1496,121.393,31.155
1497,121.46,31.189
1498,121.49,31.276
1499,121.43,31.273
1500,121.538,31.329
1501,121.529,31.339
1502,121.457,31.305
1503,121.451,31.279
1504,121.499,31.335
1505,121.468,31.297
1506,121.463,31.184
1507,121.457,31.257
1508,121.516,31.274
1509,121.532,31.313
1510,121.534,31.321
1511,121.495,31.212
1512,121.456,31.215
1513,121.493,31.285
1514,121.443,31.242
1515,121.549,31.228
1516,121.533,31.285
1517,121.455,31.329
1518,121.539,31.294
1519,121.556,31.254
1520,121.492,31.311
1521,121.393,31.235
1522,121.482,31.201
1523,121.507,31.263
1524,121.367,31.237
1525,121.362,31.251
1526,121.465,31.247
1527,121.39,31.261
1528,121.324,31.244
1529,121.414,31.153
1530,121.554,31.287
1531,121.542,31.323
1532,121.447,31.256
1533,121.541,31.283
1534,121.401,31.275
1535,121.463,31.327
1536,121.451,31.138
1537,121.53,31.263
1538,121.403,31.14
1539,121.374,31.308
1540,121.435,31.279
1541,121.532,31.287
1542,121.448,31.372
1543,121.414,31.153
1544,121.445,31.166
1545,121.519,31.335
1546,121.534,31.277
1547,121.524,31.328
1548,121.464,31.291
1549,121.42,31.195
1550,121.44,31.237
1551,121.493,31.315
1552,121.465,31.215
1553,121.444,31.173
1554,121.404,31.279
1555,121.507,31.336
1556,121.493,31.312
1557,121.316,31.285
1558,121.49,31.311
1559,121.491,31.198
1560,121.42,31.212
1561,121.492,31.224
1562,121.52,31.311
1563,121.513,31.266
1564,121.522,31.315
1565,121.484,31.173
1566,121.49,31.331
1567,121.461,31.279
1568,121.298,31.312
1569,121.507,31.329
1570,121.408,31.313
1571,121.393,31.248
1572,121.516,31.309
1573,121.421,31.27
1574,121.442,31.256
1575,121.459,31.195
1576,121.409,31.216
1577,121.482,31.221
1578,121.517,31.314
1579,121.516,31.274
1580,121.464,31.2
1581,121.419,31.292
1582,121.422,31.214
1583,121.435,31.202
1584,121.434,31.168
1585,121.476,31.199
1586,121.428,31.276
1587,121.447,31.198
1588,121.41,31.308
1589,121.48,31.21
1590,121.458,31.268
1591,121.477,31.283
1592,121.508,31.292
1593,121.353,31.17
1594,121.5,31.14
1595,121.418,31.264
1596,121.427,31.276
1597,121.429,31.209
1598,121.538,31.322
1599,121.43,31.283
1600,121.367,31.241
1601,121.495,31.222
1602,121.463,31.187
1603,121.551,31.29
1604,121.485,31.243
1605,121.447,31.318
1606,121.308,31.204
1607,121.478,31.199
1608,121.509,31.293
1609,121.482,31.34
1610,121.581,31.251
1611,121.432,31.168
1612,121.438,31.167
1613,121.448,31.255
1614,121.426,31.259
1615,121.489,31.202
1616,121.435,31.16
1617,121.541,31.291
1618,121.507,31.288
1619,121.439,31.226
1620,121.403,31.285
1621,121.468,31.187
1622,121.354,31.282
1623,121.404,31.258
1624,121.489,31.34
1625,121.398,31.308
1626,121.359,31.344
1627,121.363,31.247
1628,121.507,31.172
1629,121.488,31.285
1630,121.476,31.198
1631,121.468,31.253
1632,121.477,31.304
1633,121.465,31.306
1634,121.476,31.198
1635,121.462,31.257
1636,121.477,31.261
1637,121.54,31.303
1638,121.339,31.169
1639,121.544,31.283
1640,121.426,31.271
1641,121.454,31.322
1642,121.483,31.208
1643,121.368,31.262
1644,121.446,31.225
1645,121.492,31.281
1646,121.489,31.202
1647,121.471,31.193
1648,121.444,31.311
1649,121.453,31.27
1650,121.343,31.255
1651,121.532,31.308
1652,121.428,31.21
1653,121.534,31.331
1654,121.44,31.331
1655,121.543,31.29
1656,121.364,31.26
1657,121.405,31.233
1658,121.412,31.164
1659,121.384,31.146
1660,121.494,31.315
1661,121.465,31.322
1662,121.532,31.311
1663,121.447,31.161
1664,121.49,31.241
1665,121.538,31.315
1666,121.454,31.214
1667,121.445,31.179
1668,121.437,31.318
1669,121.547,31.229
1670,121.363,31.233
1671,121.434,31.35
1672,121.463,31.194
1673,121.355,31.215
1674,121.548,31.288
1675,121.377,31.254
1676,121.359,31.259
1677,121.442,31.242
1678,121.539,31.261
1679,121.454,31.257
1680,121.501,31.35
1681,121.49,31.316
1682,121.348,31.163
1683,121.443,31.21
1684,121.435,31.26
1685,121.535,31.285
1686,121.493,31.289
1687,121.448,31.307
1688,121.416,31.154
1689,121.495,31.214
1690,121.514,31.262
1692,121.544,31.236
1693,121.49,31.219
1694,121.333,31.291
1695,121.479,31.311
1696,121.467,31.27
1697,121.541,31.26
1698,121.425,31.25
1699,121.4,31.111
1700,121.462,31.196
1701,121.42,31.195
1702,121.54,31.272
1703,121.49,31.244
1704,121.505,31.158
1705,121.437,31.205
1706,121.49,31.215
1707,121.43,31.203
1708,121.429,31.187
1709,121.501,31.22
1710,121.536,31.304
1711,121.5,31.275
1712,121.501,31.22
1713,121.501,31.259
1714,121.42,31.201
1715,121.482,31.226
1716,121.349,31.31
1717,121.472,31.3
1718,121.377,31.158
1719,121.482,31.226
1720,121.525,31.317
1721,121.541,31.299
1722,121.384,31.28
1723,121.463,31.254
1724,121.519,31.281
1725,121.432,31.249
1726,121.4,31.289
1727,121.443,31.337
1728,121.472,31.305
1729,121.442,31.199
1730,121.395,31.263
1731,121.417,31.157
1732,121.49,31.318
1733,121.476,31.328
1734,121.407,31.191
1735,121.575,31.339
1736,121.458,31.24
1737,121.42,31.277
1738,121.448,31.273
1739,121.41,31.226
1740,121.417,31.261
1741,121.485,31.202
1742,121.467,31.317
1743,121.527,31.318
1744,121.462,31.198
1745,121.512,31.266
1746,121.497,31.266
1747,121.527,31.255
1748,121.562,31.28
1749,121.534,31.303
1750,121.527,31.255
1751,121.434,31.202
1752,121.461,31.306
1753,121.43,31.201
1754,121.362,31.245
1755,121.397,31.268
1756,121.36,31.203
1757,121.532,31.319
1758,121.425,31.278
1759,121.476,31.199
1760,121.538,31.286
1761,121.54,31.285
1762,121.409,31.216
1763,121.493,31.293
1764,121.44,31.23
1765,121.458,31.281
1766,121.536,31.333
1767,121.536,31.321
1768,121.396,31.181
1769,121.447,31.236
1770,121.448,31.192
1771,121.518,31.303
1772,121.385,31.284
1773,121.46,31.33
1774,121.387,31.25
1775,121.513,31.294
1776,121.483,31.17
1777,121.382,31.172
1778,121.401,31.29
1779,121.414,31.271
1780,121.448,31.182
1781,121.471,31.205
1782,121.447,31.187
1783,121.42,31.215
1784,121.391,31.203
1785,121.535,31.288
1786,121.531,31.323
1787,121.542,31.276
1788,121.431,31.367
1789,121.38,31.194
1790,121.448,31.306
1791,121.483,31.32
1792,121.431,31.151
1793,121.348,31.187
1794,121.506,31.329
1795,121.535,31.287
1796,121.493,31.245
1797,121.348,31.282
1798,121.472,31.209
1799,121.37,31.176
1800,121.529,31.279
1801,121.38,31.18
1802,121.535,31.262
1803,121.448,31.342
1804,121.421,31.284
1805,121.485,31.319
1806,121.546,31.306
1807,121.485,31.231
1808,121.579,31.343
1809,121.431,31.287
1810,121.531,31.322
1811,121.455,31.191
1812,121.48,31.203
1813,121.508,31.312
1814,121.49,31.288
1815,121.437,31.294
1816,121.381,31.29
1817,121.32,31.241
1818,121.417,31.293
1819,121.396,31.275
1820,121.527,31.309
1821,121.355,31.216
1822,121.449,31.307
1823,121.437,31.134
1824,121.393,31.24
1825,121.373,31.322
1826,121.511,31.172
1827,121.524,31.261
1828,121.546,31.326
1829,121.532,31.313
1830,121.415,31.218
1831,121.338,31.261
1832,121.416,31.293
1833,121.457,31.247
1834,121.394,31.26
1835,121.534,31.216
1836,121.548,31.227
1837,121.484,31.319
1838,121.413,31.188
1839,121.452,31.279
1840,121.49,31.277
1841,121.482,31.196
1842,121.421,31.284
1843,121.561,31.286
1844,121.5,31.235
1845,121.376,31.265
1846,121.557,31.207
1847,121.489,31.294
1848,121.437,31.196
1849,121.501,31.274
1850,121.508,31.296
1851,121.487,31.304
1852,121.402,31.203
1853,121.546,31.326
1854,121.439,31.297
1855,121.452,31.172
1856,121.447,31.173
1857,121.427,31.155
1858,121.381,31.136
1859,121.513,31.311
1860,121.432,31.154
1861,121.403,31.13
1862,121.526,31.331
1863,121.416,31.243
1864,121.367,31.188
1865,121.504,31.34
1866,121.339,31.255
1867,121.336,31.241
1868,121.505,31.264
1869,121.474,31.203
1870,121.436,31.187
1871,121.492,31.149
1872,121.354,31.285
1873,121.518,31.291
1874,121.533,31.295
1875,121.534,31.277
1876,121.531,31.323
1877,121.427,31.182
1878,121.509,31.29
1879,121.476,31.272
1880,121.398,31.294
1881,121.451,31.232
1882,121.348,31.281
1883,121.518,31.311
1884,121.387,31.204
1885,121.452,31.235
1886,121.492,31.303
1887,121.475,31.224
1888,121.517,31.3
1889,121.551,31.292
1890,121.488,31.296
1891,121.472,31.244
1892,121.413,31.23
1893,121.521,31.308
1894,121.389,31.269
1895,121.532,31.314
1896,121.496,31.17
1897,121.473,31.205
1898,121.502,31.275
1899,121.413,31.186
1900,121.442,31.279
1901,121.517,31.252
1902,121.401,31.263
1903,121.417,31.238
1904,121.437,31.279
1905,121.401,31.165
1906,121.506,31.321
1907,121.484,31.181
1908,121.396,31.188
1909,121.392,31.222
1910,121.416,31.219
1911,121.43,31.208
1912,121.459,31.259
1913,121.396,31.17
1914,121.508,31.316
1915,121.403,31.168
1916,121.486,31.272
1917,121.494,31.285
1918,121.47,31.336
1919,121.505,31.343
1920,121.447,31.299
1921,121.469,31.271
1922,121.501,31.28
1923,121.504,31.285
1924,121.441,31.173
1925,121.503,31.22
1926,121.491,31.307
1927,121.531,31.311
1928,121.525,31.293
1929,121.453,31.232
1930,121.398,31.162
1931,121.391,31.156
1932,121.486,31.23
1933,121.485,31.333
1934,121.389,31.269
1935,121.524,31.314
1936,121.451,31.281
1937,121.479,31.311
1938,121.485,31.306
1939,121.475,31.304
1940,121.503,31.293
1941,121.578,31.242
1942,121.453,31.233
1943,121.531,31.323
1944,121.509,31.281
1945,121.353,31.22
1946,121.439,31.278
1947,121.311,31.241
1948,121.413,31.263
1949,121.482,31.203
1950,121.377,31.272
1951,121.443,31.287
1952,121.533,31.295
1953,121.5,31.28
1954,121.516,31.252
1955,121.455,31.207
1956,121.447,31.324
1957,121.381,31.314
1958,121.456,31.198
1959,121.38,31.222
1960,121.465,31.198
1961,121.463,31.251
1962,121.428,31.155
1963,121.477,31.298
1964,121.379,31.179
1965,121.402,31.171
1966,121.494,31.338
1967,121.376,31.232
1968,121.451,31.226
1969,121.43,31.211
1970,121.506,31.283
1971,121.503,31.338
1972,121.398,31.164
1974,121.532,31.313
1975,121.517,31.274
1976,121.477,31.27
1977,121.417,31.279
1978,121.457,31.225
1979,121.505,31.125
1980,121.437,31.23
1981,121.508,31.308
1982,121.432,31.339
1983,121.488,31.266
1984,121.441,31.282
1985,121.467,31.262
1986,121.452,31.255
1987,121.416,31.293
1988,121.508,31.309
1989,121.449,31.284
1991,121.477,31.257
1992,121.352,31.153
1993,121.464,31.217
1994,121.405,31.193
1995,121.513,31.305
1996,121.533,31.275
1997,121.528,31.275
1998,121.41,31.23
1999,121.476,31.322
2000,121.459,31.16
2002,121.416,31.215
2003,121.49,31.276
2004,121.438,31.214
2005,121.433,31.201
2006,121.409,31.244
2007,121.442,31.185
2008,121.415,31.244
2009,121.475,31.259
2010,121.558,31.281
2011,121.538,31.277
2012,121.408,31.314
2013,121.485,31.306
2014,121.461,31.172
2015,121.407,31.299
2016,121.416,31.174
2017,121.421,31.255
2018,121.447,31.173
2019,121.389,31.32
2020,121.421,31.255
2021,121.493,31.268
2022,121.498,31.224
2023,121.315,31.252
2024,121.363,31.122
2025,121.47,31.25
2026,121.479,31.209
2027,121.452,31.172
2028,121.466,31.266
2029,121.523,31.293
2030,121.429,31.209
2031,121.529,31.263
2032,121.485,31.319
2033,121.436,31.195
2034,121.49,31.228
2035,121.506,31.321
2036,121.485,31.305
2037,121.49,31.247
2038,121.408,31.178
2039,121.431,31.192
2040,121.389,31.21
2041,121.452,31.172
2042,121.349,31.221
2043,121.474,31.191
2044,121.447,31.319
2045,121.515,31.263
2046,121.533,31.268
2047,121.508,31.308
2048,121.507,31.265
2049,121.481,31.268
2050,121.502,31.26
2051,121.447,31.192
2052,121.397,31.266
2053,121.398,31.321
2054,121.499,31.223
2055,121.47,31.342
2056,121.534,31.289
2057,121.454,31.198
2058,121.503,31.285
2059,121.549,31.22
2060,121.355,31.099
2061,121.454,31.245
2062,121.479,31.297
2063,121.38,31.215
2064,121.41,31.279
2065,121.455,31.201
2066,121.513,31.27
2067,121.448,31.366
2068,121.638,31.263
2069,121.489,31.311
2070,121.449,31.293
2071,121.445,31.298
2072,121.488,31.262
2073,121.397,31.266
2074,121.419,31.221
2075,121.485,31.291
2076,121.406,31.219
2077,121.47,31.19
2078,121.393,31.22
2079,121.445,31.198
2080,121.408,31.157
2081,121.531,31.323
2082,121.517,31.299
2083,121.48,31.2
2084,121.41,31.152
2085,121.448,31.247
2086,121.32,31.24
2087,121.532,31.313
2088,121.462,31.214
2089,121.359,31.209
2090,121.453,31.186
2091,121.532,31.315
2092,121.498,31.292
2093,121.403,31.178
2094,121.479,31.22
2095,121.378,31.121
2096,121.43,31.284
2097,121.488,31.202
2098,121.431,31.204
2099,121.443,31.207
2100,121.458,31.25
2101,121.491,31.227
2102,121.446,31.338
2103,121.464,31.197
2104,121.394,31.249
2105,121.491,31.25
2106,121.487,31.296
2107,121.497,31.284
2108,121.414,31.207
2109,121.471,31.262
2110,121.425,31.211
2111,121.46,31.261
2112,121.474,31.198
2113,121.509,31.296
2114,121.454,31.223
2115,121.459,31.19
2116,121.435,31.254
2117,121.553,31.33
2118,121.535,31.284
2119,121.5,31.28
2120,121.475,31.304
2121,121.426,31.284
2122,121.375,31.152
2123,121.538,31.243
2124,121.425,31.214
2125,121.471,31.294
2126,121.426,31.204
2127,121.431,31.203
2128,121.439,31.214
2129,121.482,31.197
2130,121.432,31.192
2131,121.41,31.268
2132,121.5,31.28
2133,121.505,31.254
2134,121.349,31.183
2135,121.431,31.369
2136,121.413,31.212
2137,121.455,31.153
2138,121.484,31.236
2139,121.509,31.303
2140,121.498,31.269
2141,121.451,31.159
2142,121.478,31.255
2143,121.517,31.252
2144,121.474,31.215
2145,121.4,31.155
2146,121.474,31.236
2147,121.426,31.182
2148,121.404,31.211
2150,121.492,31.27
2151,121.452,31.275
2152,121.506,31.219
2153,121.441,31.178
2155,121.494,31.215
2156,121.458,31.239
2157,121.456,31.215
2158,121.493,31.232
2159,121.483,31.29
2160,121.521,31.213
2161,121.512,31.291
2162,121.444,31.323
2163,121.466,31.273
2164,121.417,31.218
2165,121.48,31.29
2166,121.413,31.17
2167,121.451,31.278
2168,121.479,31.204
2169,121.552,31.276
2170,121.54,31.274
2171,121.429,31.161
2172,121.411,31.196
2173,121.497,31.279
2175,121.475,31.322
2176,121.441,31.195
2177,121.396,31.223
2179,121.417,31.17
2180,121.533,31.305
2181,121.491,31.231
2182,121.549,31.226
2183,121.44,31.234
2184,121.432,31.246
2185,121.422,31.238
2186,121.504,31.21
2187,121.529,31.279
2188,121.419,31.156
2189,121.549,31.22
2190,121.42,31.162
2191,121.488,31.29
2192,121.454,31.247
2193,121.455,31.271
2194,121.401,31.133
2195,121.433,31.174
2196,121.404,31.203
2197,121.443,31.207
2198,121.531,31.223
2199,121.53,31.283
2200,121.484,31.305
2201,121.508,31.312
2202,121.467,31.204
2203,121.457,31.284
2204,121.448,31.198
2205,121.506,31.282
2206,121.457,31.242
2207,121.51,31.295
2208,121.438,31.293
2209,121.421,31.219
2210,121.427,31.177
2211,121.399,31.131
2212,121.503,31.24
2213,121.484,31.305
2214,121.419,31.196
2215,121.485,31.302
2216,121.486,31.282
2217,121.484,31.211
2218,121.487,31.23
2219,121.534,31.223
2220,121.436,31.236
2221,121.471,31.234
2222,121.523,31.229
2223,121.574,31.215
2224,121.383,31.247
2225,121.425,31.182
2226,121.446,31.242
2227,121.415,31.212
2228,121.486,31.32
2229,121.362,31.233
2230,121.458,31.203
2231,121.484,31.265
2232,121.531,31.221
2233,121.465,31.323
2234,121.42,31.18
2235,121.46,31.23
2236,121.41,31.12
2237,121.331,31.236
2238,121.556,31.271
2239,121.467,31.27
2240,121.44,31.193
2241,121.452,31.2
2242,121.476,31.209
2243,121.467,31.239
2244,121.312,31.308
2245,121.386,31.139
2246,121.46,31.319
2247,121.459,31.268
2248,121.443,31.214
2249,121.531,31.252
2250,121.335,31.259
2251,121.455,31.33
2252,121.531,31.328
2253,121.396,31.181
2254,121.442,31.199
2255,121.512,31.259
2256,121.535,31.217
2257,121.482,31.282
2258,121.437,31.292
2259,121.485,31.306
2260,121.43,31.168
2261,121.581,31.234
2262,121.467,31.195
2263,121.447,31.173
2264,121.487,31.288
2265,121.479,31.307
2266,121.52,31.309
2267,121.476,31.253
2268,121.371,31.246
2269,121.484,31.276
2270,121.435,31.177
2271,121.416,31.17
2272,121.356,31.227
2273,121.444,31.288
2274,121.483,31.32
2275,121.463,31.21
2276,121.33,31.294
2277,121.391,31.213
2278,121.434,31.166
2279,121.43,31.203
2280,121.542,31.267
2281,121.485,31.199
2282,121.506,31.264
2283,121.484,31.262
2284,121.491,31.248
2285,121.415,31.355
2286,121.487,31.297
2287,121.476,31.238
2289,121.468,31.253
2290,121.408,31.177
2291,121.422,31.274
2292,121.411,31.28
2293,121.413,31.276
2294,121.362,31.131
2295,121.475,31.294
2296,121.382,31.22
2297,121.509,31.304
2298,121.557,31.271
2299,121.385,31.284
2300,121.525,31.309
2301,121.483,31.211
2302,121.531,31.331
2303,121.402,31.241
2304,121.45,31.283
2305,121.538,31.311
2306,121.502,31.286
2307,121.493,31.272
2308,121.329,31.244
2309,121.508,31.252
2310,121.411,31.27
2311,121.421,31.242
2312,121.521,31.275
2313,121.439,31.195
2314,121.416,31.174
2315,121.468,31.238
2316,121.509,31.293
2317,121.519,31.292
2318,121.427,31.182
2319,121.428,31.202
2320,121.455,31.247
2321,121.5,31.344
2322,121.482,31.201
2323,121.596,31.25
2324,121.341,31.287
2325,121.385,31.227
2326,121.447,31.227
2327,121.515,31.274
2328,121.466,31.266
2329,121.445,31.22
2330,121.457,31.225
2331,121.36,31.211
2332,121.467,31.204
2333,121.443,31.232
2334,121.459,31.252
2335,121.391,31.275
2336,121.421,31.196
2337,121.528,31.255
2338,121.434,31.153
2339,121.386,31.241
2341,121.557,31.204
2342,121.51,31.143
2343,121.532,31.305
2344,121.405,31.184
2345,121.365,31.229
2346,121.455,31.223
2347,121.376,31.35
2348,121.417,31.188
2349,121.473,31.199
2350,121.472,31.263
2351,121.545,31.297
2352,121.541,31.267
2353,121.442,31.262
2354,121.511,31.29
2355,121.43,31.234
2356,121.518,31.306
2357,121.447,31.217
